rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id
Rank: 1,REYES VIDAL Jair,ECU,"Born: Jul 11, 2000",B.weight: 60.90,Group: A,Snatch: 119,CI&Jerk: 148,Total: 267,,61kgMen,Total,494
Rank: 2,VILLAR MANJARRES Estiven Jose,COL,"Born: Mar 12, 2001",B.weight: 60.60,Group: A,Snatch: 118,CI&Jerk: 147,Total: 265,,61kgMen,Total,494
Rank: 3,FELIX DA SILVA Thiago,BRA,"Born: Dec 26, 2000",B.weight: 60.50,Group: A,Snatch: 107,CI&Jerk: 139,Total: 246,,61kgMen,Total,494
Rank: 4,LEYES Jonatan Martin,ARG,"Born: May 12, 2001",B.weight: 60.40,Group: A,Snatch: 101,CI&Jerk: 130,Total: 231,,61kgMen,Total,494
Rank: 5,CHAVEZ RODRIGUEZ Andy Rafael,ECU,"Born: Apr 06, 2002",B.weight: 59.10,Group: A,Snatch: 100,CI&Jerk: 125,Total: 225,,61kgMen,Total,494
Rank: 6,MAZZA Fernando David,ARG,"Born: Apr 03, 2001",B.weight: 60.20,Group: A,Snatch: 100,CI&Jerk: 123,Total: 223,,61kgMen,Total,494
Rank: 7,VALENCIA SOLIS Matias,CHI,"Born: Dec 25, 2003",B.weight: 59.40,Group: A,Snatch: 90,CI&Jerk: 108,Total: 198,,61kgMen,Total,494
Rank: 8,VALENZUELA Jeremias,CHI,"Born: Aug 01, 2003",B.weight: 60.30,Group: A,Snatch: 81,CI&Jerk: 106,Total: 187,,61kgMen,Total,494
Rank: 9,ELIZALDE CASTRO Franchesco Joel,PER,"Born: Jun 13, 2005",B.weight: 60.40,Group: A,Snatch: 80,CI&Jerk: 100,Total: 180,,61kgMen,Total,494
Rank: 1,RAMIREZ GALINDO Misael Jose,COL,"Born: May 26, 1999",B.weight: 66.70,Group: A,1: 120,2: 125,3: -128,Total: 125,67kgMen,Snatch,494
Rank: 2,ISTEPHANIAN Raffi Ariel,ARG,"Born: May 04, 2001",B.weight: 66.20,Group: B,1: 103,2: 108,3: 110,Total: 110,67kgMen,Snatch,494
Rank: 3,CARES VALDES Sergio,CHI,"Born: Jan 07, 2002",B.weight: 66.00,Group: A,1: 102,2: 106,3: 110,Total: 110,67kgMen,Snatch,494
Rank: 4,VITULLO Valentin,ARG,"Born: Nov 14, 1999",B.weight: 66.50,Group: B,1: 100,2: 105,3: -108,Total: 105,67kgMen,Snatch,494
Rank: 5,RENTERIA CAAMANO Mateo,PER,"Born: Oct 19, 2003",B.weight: 64.70,Group: B,1: 88,2: 92,3: - 95,Total: 92,67kgMen,Snatch,494
Rank: 6,SILVA ANGULO Hidver,PER,"Born: Feb 28, 2005",B.weight: 62.70,Group: B,1: 75,2: 80,3: - 83,Total: 80,67kgMen,Snatch,494
Rank: 1,RAMIREZ GALINDO Misael Jose,COL,"Born: May 26, 1999",B.weight: 66.70,Group: A,1: 140,2: -145,3: -145,Total: 140,67kgMen,CleanJerk,494
Rank: 2,VITULLO Valentin,ARG,"Born: Nov 14, 1999",B.weight: 66.50,Group: B,1: 124,2: 129,3: 134,Total: 134,67kgMen,CleanJerk,494
Rank: 3,CARES VALDES Sergio,CHI,"Born: Jan 07, 2002",B.weight: 66.00,Group: A,1: 120,2: 127,3: 133,Total: 133,67kgMen,CleanJerk,494
Rank: 4,ISTEPHANIAN Raffi Ariel,ARG,"Born: May 04, 2001",B.weight: 66.20,Group: B,1: -132,2: 132,3: -138,Total: 132,67kgMen,CleanJerk,494
Rank: 5,RENTERIA CAAMANO Mateo,PER,"Born: Oct 19, 2003",B.weight: 64.70,Group: B,1: 112,2: 118,3: -122,Total: 118,67kgMen,CleanJerk,494
Rank: 6,SILVA ANGULO Hidver,PER,"Born: Feb 28, 2005",B.weight: 62.70,Group: B,1: 93,2: 98,3: 100,Total: 100,67kgMen,CleanJerk,494
Rank: 1,RAMIREZ GALINDO Misael Jose,COL,"Born: May 26, 1999",B.weight: 66.70,Group: A,Snatch: 125,CI&Jerk: 140,Total: 265,,67kgMen,Total,494
Rank: 2,CARES VALDES Sergio,CHI,"Born: Jan 07, 2002",B.weight: 66.00,Group: A,Snatch: 110,CI&Jerk: 133,Total: 243,,67kgMen,Total,494
Rank: 3,ISTEPHANIAN Raffi Ariel,ARG,"Born: May 04, 2001",B.weight: 66.20,Group: B,Snatch: 110,CI&Jerk: 132,Total: 242,,67kgMen,Total,494
Rank: 4,VITULLO Valentin,ARG,"Born: Nov 14, 1999",B.weight: 66.50,Group: B,Snatch: 105,CI&Jerk: 134,Total: 239,,67kgMen,Total,494
Rank: 5,RENTERIA CAAMANO Mateo,PER,"Born: Oct 19, 2003",B.weight: 64.70,Group: B,Snatch: 92,CI&Jerk: 118,Total: 210,,67kgMen,Total,494
Rank: 6,SILVA ANGULO Hidver,PER,"Born: Feb 28, 2005",B.weight: 62.70,Group: B,Snatch: 80,CI&Jerk: 100,Total: 180,,67kgMen,Total,494
Rank: 1,SANDOVAL PARRAS Kevin David,COL,"Born: Oct 23, 1999",B.weight: 72.40,Group: A,1: 135,2: 140,3: -145,Total: 140,73kgMen,Snatch,494
Rank: 2,SANTIESTEBAN RIVAS Andres Felipe,COL,"Born: May 24, 2002",B.weight: 72.70,Group: A,1: 120,2: -127,3: 127,Total: 127,73kgMen,Snatch,494
Rank: 3,VILLEGAS FERNANDEZ Santiago Daniel,PER,"Born: Jun 17, 2001",B.weight: 71.20,Group: A,1: 115,2: 120,3: 125,Total: 125,73kgMen,Snatch,494
Rank: 4,SALINAS DELGADO Lucas Octavio,CHI,"Born: Oct 11, 2000",B.weight: 71.30,Group: A,1: 113,2: -116,3: -116,Total: 113,73kgMen,Snatch,494
Rank: 5,RUIZ Leandro,ARG,"Born: Oct 27, 2000",B.weight: 71.70,Group: A,1: 100,2: 105,3: 108,Total: 108,73kgMen,Snatch,494
Rank: 6,RIVERO Nicolas David,ARG,"Born: Mar 20, 2003",B.weight: 71.30,Group: A,1: 100,2: 104,3: 107,Total: 107,73kgMen,Snatch,494
Rank: 7,MARMANILLO LAZO Frank Jose,PER,"Born: Jan 15, 2004",B.weight: 71.30,Group: A,1: 93,2: 98,3: -102,Total: 98,73kgMen,Snatch,494
Rank: 8,AROS SEGUEL Benjamin,CHI,"Born: Sep 19, 2004",B.weight: 72.50,Group: A,1: 72,2: - 77,3: - 80,Total: 72,73kgMen,Snatch,494
Rank: 1,SANDOVAL PARRAS Kevin David,COL,"Born: Oct 23, 1999",B.weight: 72.40,Group: A,1: 160,2: 168,3: ---,Total: 168,73kgMen,CleanJerk,494
Rank: 2,VILLEGAS FERNANDEZ Santiago Daniel,PER,"Born: Jun 17, 2001",B.weight: 71.20,Group: A,1: 150,2: 156,3: -161,Total: 156,73kgMen,CleanJerk,494
Rank: 3,SANTIESTEBAN RIVAS Andres Felipe,COL,"Born: May 24, 2002",B.weight: 72.70,Group: A,1: -146,2: 146,3: -150,Total: 146,73kgMen,CleanJerk,494
Rank: 4,SALINAS DELGADO Lucas Octavio,CHI,"Born: Oct 11, 2000",B.weight: 71.30,Group: A,1: -138,2: 138,3: -141,Total: 138,73kgMen,CleanJerk,494
Rank: 5,RUIZ Leandro,ARG,"Born: Oct 27, 2000",B.weight: 71.70,Group: A,1: 126,2: 131,3: -135,Total: 131,73kgMen,CleanJerk,494
Rank: 6,RIVERO Nicolas David,ARG,"Born: Mar 20, 2003",B.weight: 71.30,Group: A,1: 116,2: 121,3: 126,Total: 126,73kgMen,CleanJerk,494
Rank: 7,MARMANILLO LAZO Frank Jose,PER,"Born: Jan 15, 2004",B.weight: 71.30,Group: A,1: 114,2: 120,3: 125,Total: 125,73kgMen,CleanJerk,494
Rank: 8,AROS SEGUEL Benjamin,CHI,"Born: Sep 19, 2004",B.weight: 72.50,Group: A,1: 90,2: 95,3: -102,Total: 95,73kgMen,CleanJerk,494
Rank: 1,SANDOVAL PARRAS Kevin David,COL,"Born: Oct 23, 1999",B.weight: 72.40,Group: A,Snatch: 140,CI&Jerk: 168,Total: 308,,73kgMen,Total,494
Rank: 2,VILLEGAS FERNANDEZ Santiago Daniel,PER,"Born: Jun 17, 2001",B.weight: 71.20,Group: A,Snatch: 125,CI&Jerk: 156,Total: 281,,73kgMen,Total,494
Rank: 3,SANTIESTEBAN RIVAS Andres Felipe,COL,"Born: May 24, 2002",B.weight: 72.70,Group: A,Snatch: 127,CI&Jerk: 146,Total: 273,,73kgMen,Total,494
Rank: 4,SALINAS DELGADO Lucas Octavio,CHI,"Born: Oct 11, 2000",B.weight: 71.30,Group: A,Snatch: 113,CI&Jerk: 138,Total: 251,,73kgMen,Total,494
Rank: 5,RUIZ Leandro,ARG,"Born: Oct 27, 2000",B.weight: 71.70,Group: A,Snatch: 108,CI&Jerk: 131,Total: 239,,73kgMen,Total,494
Rank: 6,RIVERO Nicolas David,ARG,"Born: Mar 20, 2003",B.weight: 71.30,Group: A,Snatch: 107,CI&Jerk: 126,Total: 233,,73kgMen,Total,494
Rank: 7,MARMANILLO LAZO Frank Jose,PER,"Born: Jan 15, 2004",B.weight: 71.30,Group: A,Snatch: 98,CI&Jerk: 125,Total: 223,,73kgMen,Total,494
Rank: 8,AROS SEGUEL Benjamin,CHI,"Born: Sep 19, 2004",B.weight: 72.50,Group: A,Snatch: 72,CI&Jerk: 95,Total: 167,,73kgMen,Total,494
Rank: 1,SOLIS ARBOLEDA Juan Felipe,COL,"Born: Mar 05, 1999",B.weight: 80.00,Group: A,1: -143,2: 143,3: 150,Total: 150,81kgMen,Snatch,494
Rank: 2,HURTADO OSPINO Harrinson Camilo,COL,"Born: Apr 05, 2001",B.weight: 80.30,Group: A,1: 140,2: -144,3: 144,Total: 144,81kgMen,Snatch,494
Rank: 3,GREFA VARGAS Neiser Javier,ECU,"Born: Feb 24, 2001",B.weight: 80.90,Group: A,1: 130,2: 135,3: -137,Total: 135,81kgMen,Snatch,494
Rank: 4,GOMEZ FRANCO Alejo Jeremias,ARG,"Born: Feb 24, 1999",B.weight: 80.10,Group: A,1: 115,2: -120,3: 120,Total: 120,81kgMen,Snatch,494
Rank: 5,SALDIAS MOZOMBITE Roland David,BOL,"Born: Jan 05, 1999",B.weight: 80.80,Group: B,1: 95,2: 98,3: -100,Total: 98,81kgMen,Snatch,494
Rank: 6,CANALES MENDOZA Edinson Alexander,PER,"Born: Jan 13, 2004",B.weight: 73.90,Group: B,1: 80,2: 84,3: 87,Total: 87,81kgMen,Snatch,494
Rank: 1,SOLIS ARBOLEDA Juan Felipe,COL,"Born: Mar 05, 1999",B.weight: 80.00,Group: A,1: 180,2: -187,3: -190,Total: 180,81kgMen,CleanJerk,494
Rank: 2,HURTADO OSPINO Harrinson Camilo,COL,"Born: Apr 05, 2001",B.weight: 80.30,Group: A,1: 173,2: 179,3: -185,Total: 179,81kgMen,CleanJerk,494
Rank: 3,GREFA VARGAS Neiser Javier,ECU,"Born: Feb 24, 2001",B.weight: 80.90,Group: A,1: 172,2: 178,3: -182,Total: 178,81kgMen,CleanJerk,494
Rank: 4,GOMEZ FRANCO Alejo Jeremias,ARG,"Born: Feb 24, 1999",B.weight: 80.10,Group: A,1: 150,2: 155,3: -157,Total: 155,81kgMen,CleanJerk,494
Rank: 5,SALDIAS MOZOMBITE Roland David,BOL,"Born: Jan 05, 1999",B.weight: 80.80,Group: B,1: -123,2: -123,3: 123,Total: 123,81kgMen,CleanJerk,494
Rank: 6,CANALES MENDOZA Edinson Alexander,PER,"Born: Jan 13, 2004",B.weight: 73.90,Group: B,1: 100,2: 104,3: 110,Total: 110,81kgMen,CleanJerk,494
Rank: 1,SOLIS ARBOLEDA Juan Felipe,COL,"Born: Mar 05, 1999",B.weight: 80.00,Group: A,Snatch: 150,CI&Jerk: 180,Total: 330,,81kgMen,Total,494
Rank: 2,HURTADO OSPINO Harrinson Camilo,COL,"Born: Apr 05, 2001",B.weight: 80.30,Group: A,Snatch: 144,CI&Jerk: 179,Total: 323,,81kgMen,Total,494
Rank: 3,GREFA VARGAS Neiser Javier,ECU,"Born: Feb 24, 2001",B.weight: 80.90,Group: A,Snatch: 135,CI&Jerk: 178,Total: 313,,81kgMen,Total,494
Rank: 4,GOMEZ FRANCO Alejo Jeremias,ARG,"Born: Feb 24, 1999",B.weight: 80.10,Group: A,Snatch: 120,CI&Jerk: 155,Total: 275,,81kgMen,Total,494
Rank: 5,SALDIAS MOZOMBITE Roland David,BOL,"Born: Jan 05, 1999",B.weight: 80.80,Group: B,Snatch: 98,CI&Jerk: 123,Total: 221,,81kgMen,Total,494
Rank: 6,CANALES MENDOZA Edinson Alexander,PER,"Born: Jan 13, 2004",B.weight: 73.90,Group: B,Snatch: 87,CI&Jerk: 110,Total: 197,,81kgMen,Total,494
Rank: 1,QUINONES Luis Miguel,COL,"Born: Jan 03, 2001",B.weight: 82.10,Group: A,1: 130,2: 140,3: -145,Total: 140,89kgMen,Snatch,494
Rank: 2,CUEVAS IBORRA Nicolas Rodrigo,CHI,"Born: Mar 24, 2002",B.weight: 87.70,Group: A,1: 120,2: 125,3: -130,Total: 125,89kgMen,Snatch,494
Rank: 3,FEIJOO CABRERA Emanuel Alonzo,PER,"Born: Oct 07, 2003",B.weight: 86.50,Group: A,1: 96,2: 100,3: 102,Total: 102,89kgMen,Snatch,494
Rank: 4,ATENCIA PRIOU Amel Karim,PER,"Born: Feb 18, 2002",B.weight: 81.20,Group: A,1: 100,2: -105,3: ---,Total: 100,89kgMen,Snatch,494
Rank: 5,BARBEHITO POQUIVIQUI Sebastian,BOL,"Born: Feb 20, 2002",B.weight: 87.00,Group: A,1: 85,2: - 90,3: 90,Total: 90,89kgMen,Snatch,494
Rank: 1,QUINONES Luis Miguel,COL,"Born: Jan 03, 2001",B.weight: 82.10,Group: A,1: 160,2: 170,3: 180,Total: 180,89kgMen,CleanJerk,494
Rank: 2,CUEVAS IBORRA Nicolas Rodrigo,CHI,"Born: Mar 24, 2002",B.weight: 87.70,Group: A,1: -145,2: 145,3: 152,Total: 152,89kgMen,CleanJerk,494
Rank: 3,FEIJOO CABRERA Emanuel Alonzo,PER,"Born: Oct 07, 2003",B.weight: 86.50,Group: A,1: 120,2: 126,3: -130,Total: 126,89kgMen,CleanJerk,494
Rank: 4,BARBEHITO POQUIVIQUI Sebastian,BOL,"Born: Feb 20, 2002",B.weight: 87.00,Group: A,1: 112,2: -116,3: 116,Total: 116,89kgMen,CleanJerk,494
Rank: ---,ATENCIA PRIOU Amel Karim,PER,"Born: Feb 18, 2002",B.weight: 81.20,Group: A,1: ---,2: ---,3: ---,Total: ---,89kgMen,CleanJerk,494
Rank: 1,QUINONES Luis Miguel,COL,"Born: Jan 03, 2001",B.weight: 82.10,Group: A,Snatch: 140,CI&Jerk: 180,Total: 320,,89kgMen,Total,494
Rank: 2,CUEVAS IBORRA Nicolas Rodrigo,CHI,"Born: Mar 24, 2002",B.weight: 87.70,Group: A,Snatch: 125,CI&Jerk: 152,Total: 277,,89kgMen,Total,494
Rank: 3,FEIJOO CABRERA Emanuel Alonzo,PER,"Born: Oct 07, 2003",B.weight: 86.50,Group: A,Snatch: 102,CI&Jerk: 126,Total: 228,,89kgMen,Total,494
Rank: 4,BARBEHITO POQUIVIQUI Sebastian,BOL,"Born: Feb 20, 2002",B.weight: 87.00,Group: A,Snatch: 90,CI&Jerk: 116,Total: 206,,89kgMen,Total,494
Rank: ---,ATENCIA PRIOU Amel Karim,PER,"Born: Feb 18, 2002",B.weight: 81.20,Group: A,Snatch: 100,CI&Jerk: ---,Total: ---,,89kgMen,Total,494
Rank: 1,RIASCOS CORTES Jorge Ivan,COL,"Born: Mar 08, 2000",B.weight: 91.20,Group: A,1: 140,2: 145,3: 150,Total: 150,96kgMen,Snatch,494
Rank: 2,ZAPATA PRIETO Camilo Esteban,CHI,"Born: Mar 20, 2001",B.weight: 94.00,Group: A,1: 130,2: 137,3: -142,Total: 137,96kgMen,Snatch,494
Rank: 3,DE SENA FERNANDES Renan,BRA,"Born: Feb 10, 1999",B.weight: 89.20,Group: A,1: 122,2: 127,3: -132,Total: 127,96kgMen,Snatch,494
Rank: 4,ALVAREZ CORTEZ Ignacio,CHI,"Born: Aug 05, 2003",B.weight: 92.00,Group: A,1: 115,2: 120,3: 125,Total: 125,96kgMen,Snatch,494
Rank: 1,RIASCOS CORTES Jorge Ivan,COL,"Born: Mar 08, 2000",B.weight: 91.20,Group: A,1: -172,2: 172,3: 180,Total: 180,96kgMen,CleanJerk,494
Rank: 2,ZAPATA PRIETO Camilo Esteban,CHI,"Born: Mar 20, 2001",B.weight: 94.00,Group: A,1: 162,2: -171,3: -171,Total: 162,96kgMen,CleanJerk,494
Rank: 3,DE SENA FERNANDES Renan,BRA,"Born: Feb 10, 1999",B.weight: 89.20,Group: A,1: 151,2: 160,3: -170,Total: 160,96kgMen,CleanJerk,494
Rank: 4,ALVAREZ CORTEZ Ignacio,CHI,"Born: Aug 05, 2003",B.weight: 92.00,Group: A,1: 140,2: 145,3: -150,Total: 145,96kgMen,CleanJerk,494
Rank: 1,RIASCOS CORTES Jorge Ivan,COL,"Born: Mar 08, 2000",B.weight: 91.20,Group: A,Snatch: 150,CI&Jerk: 180,Total: 330,,96kgMen,Total,494
Rank: 2,ZAPATA PRIETO Camilo Esteban,CHI,"Born: Mar 20, 2001",B.weight: 94.00,Group: A,Snatch: 137,CI&Jerk: 162,Total: 299,,96kgMen,Total,494
Rank: 3,DE SENA FERNANDES Renan,BRA,"Born: Feb 10, 1999",B.weight: 89.20,Group: A,Snatch: 127,CI&Jerk: 160,Total: 287,,96kgMen,Total,494
Rank: 4,ALVAREZ CORTEZ Ignacio,CHI,"Born: Aug 05, 2003",B.weight: 92.00,Group: A,Snatch: 125,CI&Jerk: 145,Total: 270,,96kgMen,Total,494
Rank: 2,BIZAMA CONEJERO Alonso Javier,CHI,"Born: Nov 10, 2004",B.weight: 98.10,Group: A,1: 85,2: 90,3: 98,Total: 98,102kgMen,Snatch,494
Rank: 2,BIZAMA CONEJERO Alonso Javier,CHI,"Born: Nov 10, 2004",B.weight: 98.10,Group: A,1: 110,2: 120,3: 130,Total: 130,102kgMen,CleanJerk,494
Rank: 2,BIZAMA CONEJERO Alonso Javier,CHI,"Born: Nov 10, 2004",B.weight: 98.10,Group: A,Snatch: 98,CI&Jerk: 130,Total: 228,,102kgMen,Total,494
Rank: 1,VIEIRA BEZERRA Isac Borges,BRA,"Born: Sep 17, 2001",B.weight: 107.30,Group: A,1: 120,2: 125,3: -130,Total: 125,109kgMen,Snatch,494
Rank: 2,FERREIRA DIAZ Angelo,CHI,"Born: Mar 28, 2001",B.weight: 107.80,Group: A,1: 112,2: 117,3: -121,Total: 117,109kgMen,Snatch,494
Rank: 1,VIEIRA BEZERRA Isac Borges,BRA,"Born: Sep 17, 2001",B.weight: 107.30,Group: A,1: 150,2: 161,3: -165,Total: 161,109kgMen,CleanJerk,494
Rank: 2,FERREIRA DIAZ Angelo,CHI,"Born: Mar 28, 2001",B.weight: 107.80,Group: A,1: -142,2: 142,3: -147,Total: 142,109kgMen,CleanJerk,494
Rank: 1,VIEIRA BEZERRA Isac Borges,BRA,"Born: Sep 17, 2001",B.weight: 107.30,Group: A,Snatch: 125,CI&Jerk: 161,Total: 286,,109kgMen,Total,494
Rank: 2,FERREIRA DIAZ Angelo,CHI,"Born: Mar 28, 2001",B.weight: 107.80,Group: A,Snatch: 117,CI&Jerk: 142,Total: 259,,109kgMen,Total,494
Rank: 1,HOYOS MARTINEZ Jhonatan,COL,"Born: Feb 26, 1999",B.weight: 112.40,Group: A,1: 145,2: ---,3: ---,Total: 145,+109kgMen,Snatch,494
Rank: 2,HELOU Marcos Eliseo,ARG,"Born: Oct 26, 2001",B.weight: 142.30,Group: A,1: 125,2: 135,3: -141,Total: 135,+109kgMen,Snatch,494
Rank: 3,GALLEGOS POBLETE Maikol,CHI,"Born: Aug 27, 2004",B.weight: 109.50,Group: A,1: 90,2: 98,3: 104,Total: 104,+109kgMen,Snatch,494
Rank: 1,HOYOS MARTINEZ Jhonatan,COL,"Born: Feb 26, 1999",B.weight: 112.40,Group: A,1: 180,2: 200,3: ---,Total: 200,+109kgMen,CleanJerk,494
Rank: 2,HELOU Marcos Eliseo,ARG,"Born: Oct 26, 2001",B.weight: 142.30,Group: A,1: 165,2: -175,3: -181,Total: 165,+109kgMen,CleanJerk,494
Rank: 3,GALLEGOS POBLETE Maikol,CHI,"Born: Aug 27, 2004",B.weight: 109.50,Group: A,1: 116,2: 125,3: -132,Total: 125,+109kgMen,CleanJerk,494
Rank: 1,HOYOS MARTINEZ Jhonatan,COL,"Born: Feb 26, 1999",B.weight: 112.40,Group: A,Snatch: 145,CI&Jerk: 200,Total: 345,,+109kgMen,Total,494
Rank: 2,HELOU Marcos Eliseo,ARG,"Born: Oct 26, 2001",B.weight: 142.30,Group: A,Snatch: 135,CI&Jerk: 165,Total: 300,,+109kgMen,Total,494
Rank: 3,GALLEGOS POBLETE Maikol,CHI,"Born: Aug 27, 2004",B.weight: 109.50,Group: A,Snatch: 104,CI&Jerk: 125,Total: 229,,+109kgMen,Total,494
Rank: 1,BERRIO ZULUAGA Manuela Andrea,COL,"Born: Jun 18, 2000",B.weight: 44.40,Group: A,1: 66,2: - 71,3: 71,Total: 71,45kgWomen,Snatch,494
Rank: 2,RIOS Magdalena,ARG,"Born: Jul 13, 2002",B.weight: 44.90,Group: A,1: 48,2: 51,3: - 53,Total: 51,45kgWomen,Snatch,494
Rank: 3,DOMINGUEZ VASQUEZ Dana,PER,"Born: Sep 05, 2005",B.weight: 45.00,Group: A,1: 43,2: 46,3: 49,Total: 49,45kgWomen,Snatch,494
Rank: 1,BERRIO ZULUAGA Manuela Andrea,COL,"Born: Jun 18, 2000",B.weight: 44.40,Group: A,1: 90,2: - 93,3: 93,Total: 93,45kgWomen,CleanJerk,494
Rank: 2,DOMINGUEZ VASQUEZ Dana,PER,"Born: Sep 05, 2005",B.weight: 45.00,Group: A,1: 58,2: 61,3: - 63,Total: 61,45kgWomen,CleanJerk,494
Rank: 3,RIOS Magdalena,ARG,"Born: Jul 13, 2002",B.weight: 44.90,Group: A,1: - 56,2: 56,3: - 60,Total: 56,45kgWomen,CleanJerk,494
Rank: 1,BERRIO ZULUAGA Manuela Andrea,COL,"Born: Jun 18, 2000",B.weight: 44.40,Group: A,Snatch: 71,CI&Jerk: 93,Total: 164,,45kgWomen,Total,494
Rank: 2,DOMINGUEZ VASQUEZ Dana,PER,"Born: Sep 05, 2005",B.weight: 45.00,Group: A,Snatch: 49,CI&Jerk: 61,Total: 110,,45kgWomen,Total,494
