total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,birthday,gender,nation,group,category,dq,old_classes,event_id,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
21,20,21,KRUZEL Ondrej,NA,1988-08-23,NA,NA,C,+105 kg Men,0,1,190,170,175,-180,175,209,-214,-214,209,384
22,23,23,LOPEZ BOBADILLA Christian Alberto,NA,1984-03-30,NA,NA,D,+105 kg Men,0,1,190,165,170,-175,170,-202,202,207,207,377
23,27,22,KAPLIN Dmitriy,NA,1988-10-19,NA,NA,C,+105 kg Men,0,1,190,160,165,168,168,197,205,208,208,376
24,31,18,MORALES NAVAS Yoel Jose,NA,1983-09-10,NA,NA,C,+105 kg Men,0,1,190,155,161,-165,161,210,215,-217,215,376
25,29,19,ARTEAGA GARCIA Julio Cesar,NA,1986-03-09,NA,NA,C,+105 kg Men,0,1,190,160,165,-170,165,205,211,-215,211,376
26,22,26,VUKOVIC Ante,NA,1986-04-08,NA,NA,C,+105 kg Men,0,1,190,-165,165,170,170,197,202,-205,202,372
27,28,27,OLSHANETSKYI Igor,NA,1986-02-16,NA,NA,D,+105 kg Men,0,1,190,155,161,165,165,196,201,-202,201,366
28,26,30,SCHLUENDER Zachary D.,NA,1982-09-16,NA,NA,D,+105 kg Men,0,1,190,163,-168,168,168,190,197,-202,197,365
29,33,28,KELLY Damon Joseph,NA,1983-12-01,NA,NA,C,+105 kg Men,0,1,190,160,-165,-165,160,200,-208,-208,200,360
30,34,29,POKUSA Michal,NA,1987-05-11,NA,NA,C,+105 kg Men,0,1,190,152,-157,159,159,193,-197,197,197,356
31,32,31,OHMAN Carl Ragnar Max,NA,1988-08-05,NA,NA,C,+105 kg Men,0,1,190,-160,160,-165,160,195,-202,-202,195,355
32,30,36,SLEVINSKIS Vincas,NA,1990-01-15,NA,NA,D,+105 kg Men,0,1,190,156,162,-166,162,185,-190,-190,185,347
33,35,34,PHANGURA Parminder,NA,1979-10-11,NA,NA,D,+105 kg Men,0,1,190,151,-155,155,155,-190,-190,190,190,345
34,39,32,ROININEN Teemu Tapio,NA,1986-07-10,NA,NA,D,+105 kg Men,0,1,190,145,-149,-151,145,-190,190,194,194,339
35,37,33,SANDEEP Kumar,NA,1980-01-01,NA,NA,D,+105 kg Men,0,1,190,139,144,148,148,185,190,-195,190,338
36,38,35,IVANOVS Artjoms,NA,1986-04-07,NA,NA,D,+105 kg Men,0,1,190,145,-150,-150,145,180,185,-190,185,330
37,36,37,RUPINDER Singh,NA,1985-08-15,NA,NA,D,+105 kg Men,0,1,190,149,-154,-154,149,175,-180,180,180,329
38,40,38,NEMANI Daniel,NA,1981-04-10,NA,NA,D,+105 kg Men,0,1,190,135,140,-144,140,165,-172,175,175,315
NA,9,NA,ALEKSANYAN Ruben,NA,1990-03-14,NA,NA,A,+105 kg Men,0,1,190,180,185,NA,185,-240,-240,-240,NA,NA
NA,21,NA,MENDES Patrick Earth,NA,1990-04-22,NA,NA,C,+105 kg Men,0,1,190,172,-177,-177,172,-205,-205,-205,NA,NA
NA,21,NA,MENDES Patrick Earth,NA,1990-04-22,NA,NA,C,+105 kg Men,0,1,190,172,-177,-177,172,-205,-205,-205,NA,NA
NA,NA,NA,CARLOS MANUEL Campos Murillo,NA,1979-10-09,NA,NA,C,+105 kg Men,0,1,190,-166,-166,-166,NA,NA,NA,NA,NA,NA
NA,NA,NA,GYLLEHAMMAR Jim,NA,1978-12-26,NA,NA,B,+105 kg Men,0,1,190,-170,-171,-171,NA,NA,NA,NA,NA,NA
NA,NA,NA,MOGUSHKOV Chingiz,NA,1986-12-31,NA,NA,A,+105 kg Men,1,1,190,-192,-192,192,NA,-233,233,240,NA,NA
1,2,1,ZHOU Lulu,NA,1988-03-19,NA,NA,A,+75 kg Women,0,1,190,135,143,146,146,173,181,182,182,328
2,1,2,KASHIRINA Tatiana,NA,1991-01-24,NA,NA,A,+75 kg Women,0,1,190,140,145,147,147,-175,175,-181,175,322
3,4,3,USMAN Maryam,NA,1990-11-09,NA,NA,B,+75 kg Women,0,1,190,-117,117,-121,117,151,156,-160,156,273
4,3,6,DOVHAL Yuliya,NA,1983-06-02,NA,NA,A,+75 kg Women,0,1,190,115,118,-121,118,145,-150,-150,145,263
4,3,6,DOVHAL Yuliya,NA,1983-06-02,NA,NA,A,+75 kg Women,0,1,190,115,118,-121,118,145,-150,-150,145,263
5,9,4,ABORNEVA Alexandra,NA,1986-10-30,NA,NA,A,+75 kg Women,0,1,190,105,110,-115,110,141,147,150,150,260
6,8,5,SHIMAMOTO Mami,NA,1987-09-24,NA,NA,A,+75 kg Women,0,1,190,108,111,113,113,140,144,147,147,260
7,5,7,NIEVE ARROYO Oliba Seledina,NA,1977-11-25,NA,NA,A,+75 kg Women,0,1,190,107,112,116,116,138,143,-147,143,259
8,6,12,UCAR Ummuhan,NA,1986-01-01,NA,NA,B,+75 kg Women,0,1,190,105,110,115,115,137,-145,-145,137,252
9,11,9,IBRAHIEM MOHAMED Afaf,NA,1989-02-05,NA,NA,B,+75 kg Women,0,1,190,103,107,-110,107,137,142,-146,142,249
10,7,14,ROBLES Sarah Elizabeth,NA,1988-08-01,NA,NA,B,+75 kg Women,0,1,190,105,110,114,114,135,-140,-140,135,249
11,15,8,JONAI Fumiko,NA,1985-02-19,NA,NA,B,+75 kg Women,0,1,190,-101,101,103,103,-143,143,-146,143,246
12,12,10,HARIDY Shaimaa Ahmed Khalaf,NA,1991-01-01,NA,NA,B,+75 kg Women,0,1,190,100,105,NA,105,130,135,140,140,245
13,22,11,AMAECHI Chioma Madonna,NA,1992-03-02,NA,NA,B,+75 kg Women,0,1,190,95,-98,98,98,130,-140,140,140,238
14,13,15,SCHOPPE Kathleen,NA,1982-12-16,NA,NA,C,+75 kg Women,0,1,190,97,100,103,103,127,131,134,134,237
15,10,19,MASCORRO OSUNA Tania Guadalupe,NA,1988-11-24,NA,NA,C,+75 kg Women,0,1,190,103,106,109,109,128,-132,-132,128,237
16,19,13,GONCHAROVA Daryna,NA,1986-02-16,NA,NA,B,+75 kg Women,0,1,190,-100,-100,100,100,-135,135,-140,135,235
17,20,16,ESPINOSA Yaniuska Isabel,3820,1986-12-05,W,VEN,B,+75 kg Women,0,1,190,100,-105,-105,100,125,130,133,133,233
18,16,18,LAMBRECHS Tracey,NA,1985-08-27,NA,NA,C,+75 kg Women,0,1,190,102,-106,-106,102,126,-130,130,130,232
19,21,17,LIU Yun-Chien,NA,1988-10-22,NA,NA,B,+75 kg Women,0,1,190,98,-101,-101,98,127,130,-133,130,228
20,14,21,SALADIN TOLENTINO Veronica Estela,NA,1992-05-21,NA,NA,C,+75 kg Women,0,1,190,97,-102,103,103,118,125,-127,125,228
21,18,22,CAMPALDINI Annarosa,NA,1985-07-09,NA,NA,C,+75 kg Women,0,1,190,94,99,101,101,118,-124,124,124,225
22,23,20,SILVA GOMES Mayara,NA,1992-06-30,NA,NA,C,+75 kg Women,0,1,190,88,91,94,94,120,-125,126,126,220
23,24,23,HARUTYUNYAN Naira,NA,1989-09-01,NA,NA,C,+75 kg Women,0,1,190,81,-88,-88,81,99,110,-116,110,191
NA,17,NA,MAGAT Krisztina,NA,1989-03-02,NA,NA,C,+75 kg Women,0,1,190,96,100,102,102,-119,-119,-119,NA,NA
NA,NA,NA,LIZDE Almira,NA,1982-07-04,NA,NA,C,+75 kg Women,0,1,190,-80,-80,-80,NA,NA,NA,NA,NA,NA
NA,NA,NA,OPELOGE Ele,NA,1985-07-11,NA,NA,A,+75 kg Women,0,1,190,-120,-120,-120,NA,NA,NA,NA,NA,NA
NA,NA,NA,KOROBKA Olha,NA,1985-12-07,NA,NA,A,+75 kg Women,1,1,190,127,-131,-131,NA,150,157,NA,NA,NA
NA,NA,NA,KHURSHUDYAN Hripsime,NA,1987-07-27,NA,NA,A,+75 kg Women,1,1,190,125,-130,NA,NA,NA,NA,NA,NA,NA
1,1,1,AKKAEV Khadzhimurat,NA,1985-03-27,NA,NA,A,105 kg Men,0,1,190,190,195,198,198,222,228,232,232,430
2,2,2,KLOKOV Dmitriy,NA,1983-02-18,NA,NA,A,105 kg Men,0,1,190,187,192,196,196,220,225,232,232,428
3,5,3,TOROKHTIY Oleksiy,NA,1986-05-22,NA,NA,A,105 kg Men,0,1,190,176,181,-185,181,220,-229,229,229,410
4,3,6,MACHAVARIANI Gia,NA,1985-02-26,NA,NA,A,105 kg Men,0,1,190,180,184,187,187,212,218,222,222,409
5,4,7,BONK Bartlomiej Wojciech,NA,1984-10-11,NA,NA,A,105 kg Men,0,1,190,185,-189,-190,185,215,-221,221,221,406
6,6,5,"NASIRSHELAL Navab",NA,1989-04-01,NA,NA,A,105 kg Men,0,1,190,175,180,-185,180,-211,211,223,223,403
7,11,4,KIM Chul-Min,NA,1986-01-22,NA,NA,A,105 kg Men,0,1,190,172,-178,-178,172,213,-221,224,224,396
8,7,11,AUDZEYEU Mikhail,NA,1982-02-02,NA,NA,A,105 kg Men,0,1,190,175,-180,180,180,-210,210,215,215,395
9,8,10,ISTOMIN Sergey,NA,1986-01-24,NA,NA,A,105 kg Men,0,1,190,178,-182,-182,178,210,215,-221,215,393
10,14,8,BARARI Mohammadreza,NA,1988-03-31,NA,NA,A,105 kg Men,0,1,190,170,-175,-175,170,211,-221,221,221,391
11,10,9,EFREMOV Ivan,NA,1986-03-09,NA,NA,A,105 kg Men,0,1,190,175,-180,-185,175,215,-221,-222,215,390
12,12,12,CZEKIEL Kornel,NA,1987-07-15,NA,NA,B,105 kg Men,0,1,190,168,-172,172,172,202,207,214,214,386
13,9,14,ARROYO VALDEZ Jorge David,NA,1991-09-23,NA,NA,B,105 kg Men,0,1,190,-175,-175,175,175,200,205,210,210,385
14,16,13,PLESNIEKS Arturs,NA,1992-01-21,NA,NA,B,105 kg Men,0,1,190,163,-168,168,168,207,212,-216,212,380
15,15,15,HOSNY TAHA Mohamed,NA,1982-07-12,NA,NA,B,105 kg Men,0,1,190,-170,-170,170,170,205,210,-215,210,380
16,13,16,GOGIA Davit,NA,1990-06-02,NA,NA,B,105 kg Men,0,1,190,-167,167,171,171,200,205,-208,205,376
17,20,18,BEHM Robby,NA,1986-12-09,NA,NA,C,105 kg Men,0,1,190,156,160,-163,160,191,196,200,200,360
18,22,17,KOKAIA Tornike,NA,1985-04-07,NA,NA,B,105 kg Men,0,1,190,157,-162,-162,157,-195,-199,200,200,357
18,22,17,KOKAIA Tornike,NA,1985-04-07,NA,NA,B,105 kg Men,0,1,190,157,-162,-162,157,-195,-199,200,200,357
19,21,19,KOZIENKA Lukas,NA,1989-06-30,NA,NA,B,105 kg Men,0,1,190,153,158,-160,158,-197,-198,198,198,356
20,17,22,LUNA Julio,NA,1973-01-07,NA,NA,B,105 kg Men,0,1,190,-155,155,160,160,195,-202,-202,195,355
21,18,23,SHANKLE Donald Clark,NA,1982-03-18,NA,NA,B,105 kg Men,0,1,190,-160,-160,160,160,-195,195,-210,195,355
22,25,20,BOULY Kevin,NA,1981-04-26,NA,NA,C,105 kg Men,0,1,190,149,154,-159,154,188,194,198,198,352
23,19,26,SIMKUS Modestas,NA,1985-10-02,NA,NA,B,105 kg Men,0,1,190,-160,160,NA,160,185,192,-198,192,352
24,23,21,STANULIS Zygimantas,NA,1993-01-11,NA,NA,C,105 kg Men,0,1,190,155,-160,-163,155,-191,191,196,196,351
25,24,25,YANG Chih-Yu,NA,1989-10-06,NA,NA,C,105 kg Men,0,1,190,150,155,-158,155,185,193,-196,193,348
26,27,24,OPELOGE Niusila,NA,1980-06-23,NA,NA,C,105 kg Men,0,1,190,150,-155,-155,150,-195,195,-203,195,345
27,26,27,GARCIA BUSTOS Jorge Eduardo,NA,1987-04-22,NA,NA,C,105 kg Men,0,1,190,146,-151,151,151,180,186,-190,186,337
28,28,28,WATSON Benjamin Mathieu,NA,1990-03-20,NA,NA,C,105 kg Men,0,1,190,135,140,-145,140,155,160,-165,160,300
28,28,28,WATSON Benjamin Mathieu,NA,1990-03-20,NA,NA,C,105 kg Men,0,1,190,135,140,-145,140,155,160,-165,160,300
NA,NA,NA,GYURKOVICS Ferenc,NA,1979-09-03,NA,NA,B,105 kg Men,0,1,190,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,WALZER Libor,NA,1975-12-08,NA,NA,C,105 kg Men,1,1,190,155,-160,-160,NA,191,-195,-195,NA,NA
NA,NA,NA,SEDOV Vladimir,NA,1988-02-03,NA,NA,B,105 kg Men,1,1,190,175,180,-183,NA,205,-210,-210,NA,NA
1,1,1,TIAN Yuan,NA,1993-01-29,NA,NA,A,48 kg Women,0,1,190,85,87,90,90,111,115,117,117,207
2,6,2,KHAMSRI Panida,NA,1989-01-13,NA,NA,A,48 kg Women,0,1,190,-80,80,-85,80,103,104,107,107,187
3,4,3,KARAGOZ Nurdan,NA,1987-01-25,NA,NA,A,48 kg Women,0,1,190,76,80,-83,80,101,-103,103,103,183
4,5,4,SIRIMONGKHON Wipada,NA,1992-04-06,NA,NA,A,48 kg Women,0,1,190,-80,80,-84,80,-101,101,103,103,183
5,3,5,KARPINSKA Marzena,NA,1988-02-19,NA,NA,A,48 kg Women,0,1,190,82,-84,-84,82,98,101,-103,101,183
6,7,7,CHANU NGANGBAM Soniya,NA,1980-02-15,NA,NA,A,48 kg Women,0,1,190,72,74,75,75,93,96,-100,96,171
7,7,9,ANGELOVA Silviya,NA,1982-06-22,NA,NA,A,48 kg Women,0,1,190,75,-78,-78,75,95,-97,-97,95,170
7,7,9,ANGELOVA Silviya,NA,1982-06-22,NA,NA,A,48 kg Women,0,1,190,75,-78,-78,75,95,-97,-97,95,170
8,14,6,RIVAS ARTEAGA Betsi Gabriela,NA,1986-10-02,NA,NA,B,48 kg Women,0,1,190,-68,68,70,70,90,95,97,97,167
9,13,8,BURGOS ORTIZ Lely Berlitt,NA,1985-06-06,NA,NA,C,48 kg Women,0,1,190,-70,70,-72,70,-92,92,95,95,165
10,9,10,JUAN TELLO Estefania,NA,1981-08-17,NA,NA,B,48 kg Women,0,1,190,67,70,73,73,87,-90,90,90,163
11,11,11,KHUMUKCHAM Sanjita Chanu,NA,1994-01-02,NA,NA,B,48 kg Women,0,1,190,68,-71,71,71,90,-93,-93,90,161
12,10,13,MASHITOH,NA,1989-02-08,NA,NA,B,48 kg Women,0,1,190,67,-71,71,71,87,-92,-92,87,158
13,12,14,NOEL BARDIS Melanie Marie Anna,NA,1986-05-13,NA,NA,B,48 kg Women,0,1,190,68,71,-73,71,87,-90,-90,87,158
14,19,12,MICHEL Anais,NA,1988-01-12,NA,NA,B,48 kg Women,0,1,190,65,-68,-68,65,83,86,88,88,153
15,17,17,REYES POZO Carolanni,NA,1991-07-13,NA,NA,B,48 kg Women,0,1,190,68,-70,-71,68,80,85,-90,85,153
16,15,19,SILVESTRE SOSA Georgina Marieli,NA,1991-09-15,NA,NA,B,48 kg Women,0,1,190,-66,67,69,69,79,82,-85,82,151
17,18,18,D ALESSANDRO Giovanna,NA,1982-07-22,NA,NA,C,48 kg Women,0,1,190,62,-65,66,66,80,84,-86,84,150
18,16,21,MURCIA VARGAS Genesis Nohemy,NA,1990-09-18,NA,NA,C,48 kg Women,0,1,190,65,68,-70,68,80,-84,-84,80,148
19,22,15,ERNESTO CAMPEIRO Aline Roberta,NA,1980-10-16,NA,NA,C,48 kg Women,0,1,190,-62,62,-66,62,78,83,86,86,148
20,21,16,CALVINO Joanne Elizabeth,NA,1980-08-18,NA,NA,C,48 kg Women,0,1,190,62,-64,-64,62,83,85,-87,85,147
20,21,16,CALVINO Joanne Elizabeth,NA,1980-08-18,NA,NA,C,48 kg Women,0,1,190,62,-64,-64,62,83,85,-87,85,147
21,20,20,LEE Vivian,NA,1978-03-29,NA,NA,C,48 kg Women,0,1,190,-62,62,-66,62,82,-87,-87,82,144
22,24,23,KAKAKHEL Kalsoom Beenazir Abdullah,NA,1976-03-12,NA,NA,C,48 kg Women,0,1,190,-37,37,40,40,48,52,-55,52,92
NA,2,NA,PAGLIARO Genny Caterina,NA,1988-10-15,NA,NA,A,48 kg Women,0,1,190,80,83,-85,83,-100,-100,-100,NA,NA
NA,23,NA,POWELL Hannah Louise (WAL),NA,1992-12-12,NA,NA,C,48 kg Women,0,1,190,57,-60,60,60,-77,-77,-77,NA,NA
NA,NA,NA,IOVU Cristina,NA,1992-11-08,NA,NA,A,48 kg Women,0,1,190,-83,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,IOVU Cristina,NA,1992-11-08,NA,NA,A,48 kg Women,0,1,190,-83,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,IOVU Cristina,NA,1992-11-08,NA,NA,A,48 kg Women,0,1,190,-83,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,22,RAMIREZ CHUMACERO Fiorela Del Rocio,NA,1991-05-18,NA,NA,C,48 kg Women,0,1,190,-58,-58,-58,NA,70,75,-80,75,NA
NA,NA,NA,BRAHJA Shqiponje,NA,1973-07-28,NA,NA,B,48 kg Women,1,1,190,75,-76,-80,NA,90,-96,96,NA,NA
1,1,1,CHINSHANLO Zulfiya,NA,1993-07-25,NA,NA,A,53 kg Women,0,1,190,93,97,-100,97,120,126,130,130,227
2,4,2,DASDELEN Aylin,NA,1982-01-01,NA,NA,A,53 kg Women,0,1,190,88,91,93,93,120,122,126,126,219
3,5,3,JI Jing,NA,1987-10-04,NA,NA,A,53 kg Women,0,1,190,93,-98,-99,93,121,-127,-127,121,214
4,3,4,HSU Shu-Ching,NA,1991-05-09,NA,NA,A,53 kg Women,0,1,190,90,93,-95,93,112,117,120,120,213
5,2,9,CONTRERAS Yuderqui Maridalia,NA,1986-03-27,NA,NA,A,53 kg Women,0,1,190,91,95,-97,95,111,-116,-116,111,206
6,8,5,MIYAKE Hiromi,NA,1985-11-18,NA,NA,A,53 kg Women,0,1,190,85,-88,88,88,-113,113,115,115,203
7,13,6,SIN Chol Ok,NA,1985-01-15,NA,NA,A,53 kg Women,0,1,190,-85,85,-91,85,115,-122,-123,115,200
8,6,13,KOSTOVA Boyanka Minkova,NA,1993-05-10,NA,NA,A,53 kg Women,0,1,190,88,92,-96,92,108,-115,-115,108,200
8,6,13,KOSTOVA Boyanka Minkova,NA,1993-05-10,NA,NA,A,53 kg Women,0,1,190,88,92,-96,92,108,-115,-115,108,200
9,11,8,YU Weili,NA,1983-06-24,NA,NA,A,53 kg Women,0,1,190,-85,87,-90,87,-110,110,112,112,199
10,9,10,BUNPHITHAK Pramsiri,NA,1984-01-13,NA,NA,A,53 kg Women,0,1,190,83,-87,87,87,110,-113,-113,110,197
11,10,11,YOON Jin Hee,NA,1986-08-04,NA,NA,A,53 kg Women,0,1,190,87,-90,-90,87,105,110,-112,110,197
12,7,16,TANASAN Sopita,NA,1994-12-23,NA,NA,B,53 kg Women,0,1,190,83,87,90,90,103,106,-110,106,196
13,19,7,FEDELIS Chineye Silver,NA,1993-10-28,NA,NA,B,53 kg Women,0,1,190,80,-86,-86,80,-115,115,-120,115,195
14,12,15,ROHDE Julia,NA,1989-05-13,NA,NA,A,53 kg Women,0,1,190,-83,83,85,85,-105,105,106,106,191
15,18,12,HENRRIQUEZ GONZALEZ Inmara Tibisay,NA,1981-09-23,NA,NA,B,53 kg Women,0,1,190,76,79,81,81,100,105,110,110,191
16,15,14,LOCHOWSKA Joanna,NA,1988-11-17,NA,NA,A,53 kg Women,0,1,190,-83,-83,83,83,103,-105,107,107,190
17,14,17,GUSHIKEN Misaki,NA,1990-02-08,NA,NA,B,53 kg Women,0,1,190,-85,85,-87,85,98,101,104,104,189
18,16,19,PEKMEZCI Fatma Ebru,NA,1983-08-04,NA,NA,B,53 kg Women,0,1,190,78,80,82,82,98,100,-102,100,182
19,17,21,DOZOIS-PREVOST Marilou,NA,1986-05-11,NA,NA,B,53 kg Women,0,1,190,-79,79,81,81,98,-102,-102,98,179
20,22,20,KATZENMEIER Hilary,NA,1988-08-22,NA,NA,B,53 kg Women,0,1,190,75,-78,-78,75,94,96,98,98,173
21,27,22,MATSA Santoshi,NA,1994-03-10,NA,NA,B,53 kg Women,0,1,190,70,73,75,75,90,94,96,96,171
22,20,25,LACHAUME ANDRIEUX Virginie C. R.,NA,1980-03-21,NA,NA,B,53 kg Women,0,1,190,-74,74,77,77,94,-97,-97,94,171
23,21,27,LOMBARDO Jennifer,NA,1991-06-24,NA,NA,B,53 kg Women,0,1,190,68,72,76,76,88,93,-96,93,169
24,24,26,YAYLYAN Izabella,NA,1995-01-04,NA,NA,C,53 kg Women,0,1,190,71,-75,75,75,89,93,-96,93,168
25,29,23,SAFITRI Dewi,NA,1993-02-10,NA,NA,C,53 kg Women,0,1,190,-72,72,-77,72,-95,-95,95,95,167
26,26,28,DOS REIS SANTOS Rosane,NA,1987-06-20,NA,NA,C,53 kg Women,0,1,190,-75,75,-80,75,88,-91,92,92,167
27,28,29,LORENTZ Manon Camille,NA,1991-07-17,NA,NA,B,53 kg Women,0,1,190,74,-76,-76,74,84,87,90,90,164
28,30,24,KRISANI Pramila,NA,1996-01-09,NA,NA,C,53 kg Women,0,1,190,63,68,-71,68,85,90,94,94,162
29,23,30,RAHAYU Sri Dewi,NA,1994-02-02,NA,NA,C,53 kg Women,0,1,190,-70,70,75,75,-85,85,-93,85,160
30,25,31,ATHANASIADOU Anna,NA,1981-02-13,NA,NA,C,53 kg Women,0,1,190,71,75,-77,75,81,85,-87,85,160
31,31,32,KUTLIKOVA Dagmara,NA,1978-02-20,NA,NA,C,53 kg Women,0,1,190,63,66,-68,66,77,81,84,84,150
32,33,34,EJSTRUP Christina Trier,NA,1985-04-28,NA,NA,C,53 kg Women,0,1,190,65,-68,-68,65,78,80,82,82,147
NA,32,NA,BERNTSSON Lena Carina,NA,1978-11-04,NA,NA,C,53 kg Women,0,1,190,66,-69,-69,66,-84,-84,-85,NA,NA
NA,NA,18,PENUNURI VERDUGO Francia Natalie,NA,1984-09-19,NA,NA,B,53 kg Women,0,1,190,-80,-80,-80,NA,97,102,-106,102,NA
NA,NA,33,KUKKONEN Sini Kristiina,NA,1986-05-24,NA,NA,C,53 kg Women,0,1,190,-70,-70,-70,NA,-83,83,-86,83,NA
NA,NA,NA,RAIHAN Binti Yusoff,NA,1988-07-01,NA,NA,C,53 kg Women,1,1,190,70,75,77,NA,90,-93,94,NA,NA
1,1,1,WU Jingbiao,NA,1989-01-10,NA,NA,A,56 kg Men,0,1,190,129,-133,133,133,156,159,-161,159,292
2,2,2,ZHAO Chaojun,NA,1988-01-15,NA,NA,A,56 kg Men,0,1,190,-125,125,128,128,156,-159,-159,156,284
3,5,3,HRISTOV Valentin,NA,1994-03-30,NA,NA,A,56 kg Men,0,1,190,-122,-122,122,122,150,154,-157,154,276
4,3,7,TRAN Le Quoc Toan,NA,1989-04-05,NA,NA,A,56 kg Men,0,1,190,121,124,125,125,150,-154,-154,150,275
5,7,4,ALVAREZ BOULET Sergio,NA,1979-10-11,NA,NA,A,56 kg Men,0,1,190,115,118,-120,118,145,150,154,154,272
6,10,5,OM Yun Chol,NA,1991-11-18,NA,NA,A,56 kg Men,0,1,190,115,-118,-118,115,-152,-152,152,152,267
7,6,11,OSMONALIEV Bekzat,NA,1985-12-28,NA,NA,B,56 kg Men,0,1,190,-118,-120,120,120,140,145,-150,145,265
8,16,6,MONTES GONGORA Jose Lino,NA,1989-04-18,NA,NA,B,56 kg Men,0,1,190,108,112,-115,112,147,151,-155,151,263
9,8,8,YANG Chin-Yi,NA,1981-05-15,NA,NA,A,56 kg Men,0,1,190,-115,115,-120,115,146,-151,-151,146,261
10,9,9,MAKAROV Ruslan,NA,1987-01-19,NA,NA,A,56 kg Men,0,1,190,115,-119,-120,115,-145,145,-148,145,260
11,11,12,RADA RODRIGUEZ Sergio Armando,NA,1984-01-27,NA,NA,B,56 kg Men,0,1,190,115,-118,-118,115,-143,143,-150,143,258
12,15,10,MANEETONG Pongsak,NA,1986-05-03,NA,NA,B,56 kg Men,0,1,190,107,-112,112,112,137,142,145,145,257
13,13,13,COLONIA Nestor,NA,1992-02-16,NA,NA,B,56 kg Men,0,1,190,113,-117,-117,113,-143,-143,143,143,256
14,12,19,GOEGEBUER Tom Richard,NA,1975-03-27,NA,NA,B,56 kg Men,0,1,190,112,-115,115,115,134,139,-141,139,254
15,14,17,PAN-EM Tanasak,NA,1985-08-19,NA,NA,B,56 kg Men,0,1,190,-107,107,112,112,135,141,-143,141,253
