total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,birthday,gender,nation,group,category,dq,old_classes,event_id,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
2,1,4,CERRO CASTILLO Rafael De Jesus,NA,1997-05-16,NA,NA,A,109 kg Men,0,0,510,165,-170,170,170,200,-208,-208,200,370
3,4,2,VIERA ESPINOZA Hernan Moises,NA,1993-01-16,NA,NA,A,109 kg Men,0,0,510,150,155,-160,155,200,206,-210,206,361
4,3,5,KITTS Wesley Brian,NA,1990-05-22,NA,NA,A,109 kg Men,0,0,510,155,160,-165,160,190,NA,NA,190,350
NA,NA,6,MAQUIN Sender,NA,1996-03-17,NA,NA,A,109 kg Men,0,0,510,-123,-123,-123,NA,160,165,-167,165,NA
NA,NA,3,GONZALEZ BARRIOS Jesus Abrahan,NA,1991-04-22,NA,NA,A,109 kg Men,0,0,510,-160,-160,-160,NA,200,-209,-210,200,NA
1,1,1,KYLE Cicely Jevon,NA,1984-10-12,NA,NA,A,45 kg Women,0,0,510,-68,68,70,70,88,91,96,96,166
2,2,2,CHAY DZUL Diana,NA,1995-02-07,NA,NA,A,45 kg Women,0,0,510,63,66,69,69,83,86,-89,86,155
3,3,3,MUNOZ LOPEZ Viviana Izamar,NA,1995-11-10,NA,NA,A,45 kg Women,0,0,510,62,65,-67,65,78,81,84,84,149
4,4,4,"NAVARRO MEJIA Maria Alejandra",NA,1998-07-03,NA,NA,A,45 kg Women,0,0,510,61,64,-67,64,-81,82,-85,82,146
5,5,5,GONZALEZ SANCHEZ Silvana Maria,NA,1991-10-09,NA,NA,A,45 kg Women,0,0,510,60,-63,63,63,-78,78,-82,78,141
1,1,1,DELACRUZ Jourdan Elizabeth,NA,1998-05-20,NA,NA,A,49 kg Women,0,0,510,83,86,89,89,104,108,111,111,200
2,3,2,REICHARDT Hayley Marie,11992,1999-04-27,W,USA,A,49 kg Women,0,0,510,80,82,-84,82,104,107,-109,107,189
3,6,3,BERRIO ZULUAGA Manuela Andrea,NA,2000-06-18,NA,NA,A,49 kg Women,0,0,510,76,79,-82,79,97,99,101,101,180
4,2,5,ORTIZ Dahiana,NA,2001-11-27,NA,NA,A,49 kg Women,0,0,510,78,82,-84,82,-97,97,-102,97,179
5,7,4,VASQUEZ HERNANDEZ Candida,NA,1992-12-02,NA,NA,A,49 kg Women,0,0,510,78,-82,-84,78,-100,100,-102,100,178
6,4,8,DE LA HERRAN MARTINEZ Andrea,9958,1996-09-12,W,MEX,A,49 kg Women,0,0,510,75,-80,81,81,90,95,-99,95,176
7,5,7,MONTERO RAMOS Ludia Marguiela,NA,1999-04-17,NA,NA,A,49 kg Women,0,0,510,77,80,-83,80,95,-99,NA,95,175
8,10,9,CUEVA URIBE Fiorella Francesca,NA,1998-02-04,NA,NA,A,49 kg Women,0,0,510,65,69,-71,69,87,90,92,92,161
9,8,10,OLIVEIRA MADEIRA Luana,NA,1998-01-31,NA,NA,A,49 kg Women,0,0,510,70,-75,-75,70,88,-91,-91,88,158
10,9,11,REYNOSO LOPEZ DE GALEANO Margoth Y.,NA,1989-02-25,NA,NA,A,49 kg Women,0,0,510,68,70,-72,70,85,-90,-90,85,155
11,11,12,GONZALEZ MAIRENA Jessica Massiel,NA,2000-01-25,NA,NA,A,49 kg Women,0,0,510,61,64,66,66,80,83,85,85,151
12,12,13,ORTEGA VASQUEZ Erika Johanna,NA,1988-03-19,NA,NA,A,49 kg Women,0,0,510,-60,60,-65,60,75,80,-83,80,140
NA,NA,NA,BRADDOCK Amanda Melissa,NA,1989-02-10,NA,NA,A,49 kg Women,0,0,510,-78,-78,-80,NA,NA,NA,NA,NA,NA
NA,NA,6,ECHANDIA ZARATE Katherin Oriana,NA,2001-08-14,NA,NA,A,49 kg Women,0,0,510,-77,-77,-77,NA,96,-100,-100,96,NA
NA,NA,NA,ROSA FIGUEIREDO Nathasha,NA,1996-01-16,NA,NA,A,49 kg Women,1,0,510,77,80,83,NA,95,-99,-100,NA,NA
1,2,1,SUAREZ MESA Miguel Angel,NA,1999-09-17,NA,NA,A,55 kg Men,0,0,510,100,-103,105,105,130,133,137,137,242
2,1,3,MICHEL Yeison,NA,2002-06-24,NA,NA,A,55 kg Men,0,0,510,102,105,-108,105,122,127,132,132,237
3,3,2,POOX PERALTA Jose Manuel,NA,2003-03-17,NA,NA,A,55 kg Men,0,0,510,94,97,-101,97,123,128,133,133,230
4,4,5,MARTINEZ GONZALEZ Juan Miguel,NA,2001-10-05,NA,NA,A,55 kg Men,0,0,510,96,-100,-102,96,113,-116,-116,113,209
5,5,4,HENRIQUEZ SERRANO Jonatan Francisco,NA,1994-11-07,NA,NA,A,55 kg Men,0,0,510,-90,90,93,93,110,115,-120,115,208
6,6,6,SAPON Miguel,NA,1998-01-09,NA,NA,A,55 kg Men,0,0,510,-83,-83,83,83,105,110,-115,110,193
1,2,1,LOPEZ FERRER Ana Gabriela,NA,1994-09-22,NA,NA,A,55 kg Women,0,0,510,-88,88,91,91,105,109,-112,109,200
2,1,4,RODRIGUEZ GOMEZ Genesis Lourdes,NA,1994-07-17,NA,NA,A,55 kg Women,0,0,510,-90,90,92,92,105,-109,-110,105,197
3,3,2,NOVAS Nathalia,NA,1999-11-02,NA,NA,A,55 kg Women,0,0,510,85,-89,90,90,107,-112,-112,107,197
4,4,3,MEGO CONTRERAS Shoely Mabel,NA,1999-08-12,NA,NA,A,55 kg Women,0,0,510,77,80,82,82,99,103,106,106,188
5,5,8,DOS REIS SANTOS Rosane,NA,1987-06-20,NA,NA,A,55 kg Women,0,0,510,78,-82,-84,78,90,94,-96,94,172
6,6,6,RAMOS RAMIREZ Mahli Merari,NA,2002-01-25,NA,NA,A,55 kg Women,0,0,510,69,-72,74,74,92,96,98,98,172
7,7,7,UCELO MARROQUIN Emelyn Gabriela,NA,1996-12-18,NA,NA,A,55 kg Women,0,0,510,68,71,-73,71,-95,95,-100,95,166
8,8,9,CAMPOS Kynara,NA,1998-11-04,NA,NA,A,55 kg Women,0,0,510,64,67,-70,67,84,-89,-91,84,151
NA,9,NA,AGRAIT Issi,NA,2004-12-21,NA,NA,A,55 kg Women,0,0,510,61,64,-67,64,-80,-80,-80,NA,NA
NA,NA,5,LEBLANC-BAZINET Rachel,NA,1988-10-10,NA,NA,A,55 kg Women,0,0,510,-81,-81,-81,NA,95,99,-103,99,NA
1,6,1,FIGUEROA ROLDAN Yusleidy Mariana,NA,1993-01-09,NA,NA,A,59 kg Women,0,0,510,-93,93,-96,93,120,123,125,125,218
2,1,4,SILGADO ATENCIO Rosive Andrea,NA,1995-06-30,NA,NA,A,59 kg Women,0,0,510,94,97,-100,97,-120,-120,120,120,217
3,4,3,TURNER Taylor Nicole,NA,1997-05-26,NA,NA,A,59 kg Women,0,0,510,89,93,95,95,114,118,122,122,217
4,5,2,GOMEZ VALDIVIA Janeth,NA,1997-10-26,NA,NA,A,59 kg Women,0,0,510,93,-97,-98,93,118,121,124,124,217
5,2,5,ESCOBAR GUERRERO Maria Alexandra,NA,1980-07-17,NA,NA,A,59 kg Women,0,0,510,93,96,-98,96,116,119,-122,119,215
6,3,6,LOBON VIAFARA Maria Camila,NA,1995-09-30,NA,NA,A,59 kg Women,0,0,510,95,-98,-98,95,-116,116,NA,116,211
7,7,7,DARSIGNY Tali,NA,1998-03-08,NA,NA,A,59 kg Women,0,0,510,86,88,-90,88,106,109,-112,109,197
8,8,9,ULLUA Tatiana,NA,1992-04-23,NA,NA,A,59 kg Women,0,0,510,83,86,-88,86,103,106,-108,106,192
9,9,8,GUZMAN PEREZ Gilyeliz Saned,NA,1996-10-28,NA,NA,A,59 kg Women,0,0,510,83,-87,-87,83,105,108,-110,108,191
10,10,10,GONZALEZ GALA Naveys Andrea,NA,2000-09-20,NA,NA,A,59 kg Women,0,0,510,77,-81,81,81,101,-106,-106,101,182
11,12,11,GONZALEZ CONTRERAS Santos Isabel,NA,1992-04-17,NA,NA,A,59 kg Women,0,0,510,65,68,71,71,88,-93,94,94,165
12,11,12,MORENO RODRIGUEZ Karla Leticia,NA,1988-03-15,NA,NA,A,59 kg Women,0,0,510,-70,71,-74,71,88,92,-95,92,163
1,1,1,MOSQUERA VALENCIA Francisco Antonio,NA,1992-04-01,NA,NA,A,61 kg Men,0,0,510,120,124,NA,124,151,156,NA,156,280
2,3,2,ONATE ARAUJO Otto Felix,NA,2000-01-23,NA,NA,A,61 kg Men,0,0,510,115,120,-124,120,145,151,156,156,276
3,4,3,CALDERON LICOURT Arley Lazaro,NA,1999-02-26,NA,NA,A,61 kg Men,0,0,510,114,119,-123,119,150,155,-159,155,274
4,2,4,GARCIA BRITO Luis Alberto,NA,1995-04-19,NA,NA,A,61 kg Men,0,0,510,-118,118,122,122,150,-155,-156,150,272
5,6,5,MARTINEZ CASTILLO Ronnier Zaed,NA,2001-12-12,NA,NA,A,61 kg Men,0,0,510,-110,-110,110,110,135,140,-145,140,250
6,5,7,PACHECO Breylin,NA,2003-10-08,NA,NA,A,61 kg Men,0,0,510,107,-112,112,112,132,-137,-137,132,244
7,7,6,SALAMANCA PINEDA Julio Cesar,NA,1989-07-15,NA,NA,A,61 kg Men,0,0,510,105,-108,-108,105,135,138,-140,138,243
8,8,9,ESQUIVEL MORALES Henry Eduardo,NA,2000-01-21,NA,NA,A,61 kg Men,0,0,510,92,96,101,101,124,128,-131,128,229
9,9,8,CRUZ LOPEZ Dario Enrique,NA,1997-08-23,NA,NA,A,61 kg Men,0,0,510,-95,95,100,100,125,129,-132,129,229
1,1,1,CHARRON Maude G,NA,1993-04-28,NA,NA,A,64 kg Women,0,0,510,100,104,107,107,125,129,133,133,240
2,3,2,PEREZ TIGRERO Mercedes Isabel,NA,1987-08-07,NA,NA,A,64 kg Women,0,0,510,100,104,-106,104,126,130,-134,130,234
3,2,6,PALACIOS DAJOMES Angie Paola,NA,2000-09-12,NA,NA,A,64 kg Women,0,0,510,100,105,-108,105,115,120,-125,120,225
4,4,5,LLAMOSA MOSQUERA Nathalia,NA,1997-06-14,NA,NA,A,64 kg Women,0,0,510,-101,101,-105,101,120,123,-126,123,224
5,5,3,SASSER Mathlynn Langtor,NA,1996-12-25,NA,NA,A,64 kg Women,0,0,510,-97,98,-101,98,120,125,-128,125,223
5,5,3,SASSER Mathlynn Langtor,NA,1996-12-25,NA,NA,A,64 kg Women,0,0,510,-97,98,-101,98,120,125,-128,125,223
6,7,4,RODRIGUEZ MITJAN Marina De La Caridad,NA,1995-03-02,NA,NA,A,64 kg Women,0,0,510,90,95,-98,95,115,120,124,124,219
7,6,8,CASADEVALL Maria Luz,NA,2001-03-17,NA,NA,A,64 kg Women,0,0,510,90,93,96,96,-110,110,-115,110,206
8,8,7,LUDRICK RIVAS Sema Nancy,NA,1999-12-21,NA,NA,A,64 kg Women,0,0,510,85,-91,-91,85,113,116,-121,116,201
9,9,9,YANGUI Nadia Adele,NA,1992-03-16,NA,NA,A,64 kg Women,0,0,510,85,-88,-88,85,106,-109,-110,106,191
10,10,10,GUICHO RECIO Quisia Yaneli,NA,1987-09-12,NA,NA,A,64 kg Women,0,0,510,75,80,82,82,95,100,-104,100,182
11,11,11,CRUZ HERNANDEZ Lesbia Marielis,NA,1987-09-10,NA,NA,A,64 kg Women,0,0,510,78,-83,-83,78,-100,100,-104,100,178
1,1,1,MOSQUERA LOZANO Luis Javier,NA,1995-03-27,NA,NA,A,67 kg Men,0,0,510,140,-145,145,145,173,-178,-178,173,318
2,2,3,MUNOZ MARTINEZ Jonathan Antonio,NA,1995-11-10,NA,NA,A,67 kg Men,0,0,510,132,137,142,142,163,168,-175,168,310
3,4,2,PINEDA ZETA Edgar Ismael,NA,1997-08-17,NA,NA,A,67 kg Men,0,0,510,130,135,-138,135,-172,172,-176,172,307
4,3,4,HIGUITA BARRERA Luis Fernando,NA,1997-01-10,NA,NA,A,67 kg Men,0,0,510,130,136,-138,136,162,-167,167,167,303
5,5,5,BARDALEZ TUISIMA Luis David,NA,1995-10-03,NA,NA,A,67 kg Men,0,0,510,128,131,133,133,-165,165,-169,165,298
6,6,6,REYES VIDAL Jair,NA,2000-07-11,NA,NA,A,67 kg Men,0,0,510,120,125,132,132,150,158,164,164,296
7,7,8,VASQUEZ MORALES Orlando Antonio,NA,1997-10-28,NA,NA,A,67 kg Men,0,0,510,-125,125,-132,125,155,-163,-163,155,280
8,9,7,JIMENES Nahuel Carlos Daniel,NA,1996-06-21,NA,NA,A,67 kg Men,0,0,510,-116,116,121,121,145,151,158,158,279
9,8,9,TONTON Francisco,NA,1998-02-09,NA,NA,A,67 kg Men,0,0,510,-116,116,121,121,-146,146,152,152,273
10,11,10,CRUZ Concepcion,NA,1992-05-14,NA,NA,A,67 kg Men,0,0,510,95,100,-108,100,125,-130,133,133,233
NA,10,NA,VARGAS SAMBOY Juan,NA,2001-07-19,NA,NA,A,67 kg Men,0,0,510,-110,110,115,115,-138,-138,-138,NA,NA
1,3,1,ALWINE Meredith Leigh,NA,1998-06-08,NA,NA,A,71 kg Women,0,0,510,-103,-103,103,103,130,135,-139,135,238
2,1,3,SANCHEZ Mari Leivis,NA,1991-10-08,NA,NA,A,71 kg Women,0,0,510,102,-105,105,105,123,126,-129,126,231
3,2,2,ECHEVERRIA MEZA Mailyng Guadalupe,NA,1997-10-28,NA,NA,A,71 kg Women,0,0,510,-100,100,104,104,122,126,-129,126,230
4,4,4,GURROLA ORTIZ Eva Alicia,NA,1994-05-17,NA,NA,A,71 kg Women,0,0,510,93,97,-101,97,113,-117,117,117,214
5,6,5,MORALES Regla,NA,1999-10-25,NA,NA,A,71 kg Women,0,0,510,85,88,-90,88,108,112,115,115,203
6,5,6,MATIAS Fransheska,NA,1998-12-21,NA,NA,A,71 kg Women,0,0,510,80,86,89,89,101,106,-110,106,195
7,8,7,ARTOLA ARTOLA Silvia Del Socorro,NA,1985-04-05,NA,NA,A,71 kg Women,0,0,510,68,71,73,73,95,100,-103,100,173
8,7,8,LOUIS Francia,NA,2001-10-09,NA,NA,A,71 kg Women,0,0,510,-70,70,75,75,91,-96,96,96,171
9,9,9,LIMA Lisbeth,NA,1992-06-19,NA,NA,A,71 kg Women,0,0,510,65,-70,70,70,90,-95,95,95,165
1,2,1,CUMMINGS JR Clarence,NA,2000-06-06,NA,NA,A,73 kg Men,0,0,510,142,148,155,155,178,188,-194,188,343
2,1,2,MAYORA PERNIA Julio Ruben,NA,1996-09-02,NA,NA,A,73 kg Men,0,0,510,145,150,156,156,185,-189,-189,185,341
3,3,3,CARDENAS ESTRADA Jorge Adan,NA,1997-04-21,NA,NA,A,73 kg Men,0,0,510,140,143,149,149,167,170,-175,170,319
4,4,4,CEDENO MEJIA Julio Cesar,NA,1992-10-16,NA,NA,A,73 kg Men,0,0,510,133,141,-144,141,160,168,-171,168,309
5,6,5,SANCHEZ VELEZ Jorge Jesus,NA,1998-11-04,NA,NA,A,73 kg Men,0,0,510,-127,127,-134,127,165,-170,-171,165,292
5,6,5,SANCHEZ VELEZ Jorge Jesus,NA,1998-11-04,NA,NA,A,73 kg Men,0,0,510,-127,127,-134,127,165,-170,-171,165,292
6,5,8,CASTRO PEREZ Miguel Jesus,NA,2000-11-16,NA,NA,A,73 kg Men,0,0,510,125,-130,130,130,150,156,-161,156,286
7,8,6,VALDIZON CORONADO Oscar Fernando,NA,1989-06-12,NA,NA,A,73 kg Men,0,0,510,125,-130,-130,125,155,160,-164,160,285
8,9,7,EDISNEL ENRIQUE Corrales Rondon,NA,2001-08-06,NA,NA,A,73 kg Men,0,0,510,-122,122,-126,122,150,155,160,160,282
9,7,10,MENDEZ YE Henry Geovany,NA,1999-03-15,NA,NA,A,73 kg Men,0,0,510,118,122,126,126,152,-156,-160,152,278
10,11,9,BRITTON ROMERO Armando Justiniano,NA,1994-11-02,NA,NA,A,73 kg Men,0,0,510,120,-125,-125,120,155,-161,-161,155,275
NA,10,NA,BATISTA VALDESPINO Juan Abdiel,NA,1990-05-27,NA,NA,A,73 kg Men,0,0,510,-121,121,-128,121,-160,-160,NA,NA,NA
1,1,1,DAJOMES BARRERA Neisi Patricia,NA,1998-05-12,NA,NA,A,76 kg Women,0,0,510,110,115,-120,115,-135,135,-140,135,250
2,2,2,NYE Katherine Elizabeth,11760,1999-01-05,W,USA,A,76 kg Women,0,0,510,100,-105,105,105,125,130,-135,130,235
3,4,3,TORRES WONG Anacarmen,NA,1995-11-27,NA,NA,A,76 kg Women,0,0,510,95,100,103,103,123,127,130,130,233
4,6,4,LAYLOR Maya Celeste,9084,1995-07-04,W,CAN,A,76 kg Women,0,0,510,95,100,-104,100,120,125,129,129,229
5,5,5,MIRABAL FERIA Yeniuska,NA,1997-04-12,NA,NA,A,76 kg Women,0,0,510,95,100,-104,100,120,125,128,128,228
6,3,7,FUENTES ZAVALA Aremi,NA,1993-05-23,NA,NA,A,76 kg Women,0,0,510,95,100,103,103,115,118,121,121,224
7,7,6,AGUILERA PENA Melisa Maida,NA,1999-06-18,NA,NA,A,76 kg Women,0,0,510,92,96,98,98,118,122,-125,122,220
8,9,8,NGARLEM Kristel,NA,1995-07-20,NA,NA,A,76 kg Women,0,0,510,90,92,-94,92,115,120,-125,120,212
9,8,9,SANTANA Sindy,NA,2001-10-09,NA,NA,A,76 kg Women,0,0,510,90,-94,94,94,-116,-116,116,116,210
10,11,11,LOPEZ RODRIGUEZ Kidaisha,NA,1993-01-03,NA,NA,A,76 kg Women,0,0,510,83,88,-90,88,109,-113,113,113,201
11,12,10,GEERMAN Nataly,NA,1998-06-24,NA,NA,A,76 kg Women,0,0,510,80,83,-86,83,115,-118,-118,115,198
12,10,12,AVELINO DISHMEY Dahiana,NA,2001-04-14,NA,NA,A,76 kg Women,0,0,510,89,-93,-93,89,108,-112,-112,108,197
13,13,13,MALDONADO PANJOJ Maria Alejandra,NA,2001-10-16,NA,NA,A,76 kg Women,0,0,510,70,-79,-79,70,95,100,105,105,175
1,1,2,RODALLEGAS CARVAJAL Brayan Santiago,NA,1997-11-15,NA,NA,A,81 kg Men,0,0,510,158,163,168,168,195,-200,-200,195,363
2,2,1,BONNAT MICHEL Zacarias,NA,1996-02-27,NA,NA,A,81 kg Men,0,0,510,152,158,164,164,-196,196,-201,196,360
3,3,3,MAURUS Harrison James,NA,2000-02-26,NA,NA,A,81 kg Men,0,0,510,150,-155,-155,150,190,-195,-197,190,340
4,6,4,VACHON Nicolas,NA,1996-07-05,NA,NA,A,81 kg Men,0,0,510,138,-143,143,143,179,-184,184,184,327
5,4,5,BELLEMARRE Alex,NA,1998-06-22,NA,NA,A,81 kg Men,0,0,510,148,-151,-151,148,173,178,-182,178,326
6,5,8,MENDEZ PEREZ Arley,NA,1993-12-31,NA,NA,A,81 kg Men,0,0,510,145,-150,-150,145,165,-170,NA,165,310
6,5,8,MENDEZ PEREZ Arley,NA,1993-12-31,NA,NA,A,81 kg Men,0,0,510,145,-150,-150,145,165,-170,NA,165,310
7,8,6,AGUILAR CHAN Josue Alberto,NA,1996-07-12,NA,NA,A,81 kg Men,0,0,510,120,-126,126,126,165,170,-174,170,296
8,10,7,HERNANDEZ MARTINEZ Alexander,NA,1990-01-28,NA,NA,A,81 kg Men,0,0,510,-122,-122,122,122,150,159,166,166,288
8,10,7,HERNANDEZ MARTINEZ Alexander,NA,1990-01-28,NA,NA,A,81 kg Men,0,0,510,-122,-122,122,122,150,159,166,166,288
9,9,9,LEON DE PAZ Jaime Joel,NA,2000-04-27,NA,NA,A,81 kg Men,0,0,510,120,125,-130,125,155,160,-163,160,285
10,12,10,LEZCANO Fernando,NA,1999-02-20,NA,NA,A,81 kg Men,0,0,510,105,110,116,116,140,150,-155,150,266
11,11,11,CRUZ ESCOBAR Ramon Ernesto,NA,1995-05-23,NA,NA,A,81 kg Men,0,0,510,110,115,117,117,-146,146,-151,146,263
12,13,12,DORAN Anellyson,NA,2004-12-15,NA,NA,A,81 kg Men,0,0,510,80,85,90,90,105,-111,-111,105,195
NA,7,NA,TERRONES MIRANDA Oscar Adrian,NA,1998-01-23,NA,NA,A,81 kg Men,0,0,510,125,130,-140,130,NA,NA,NA,NA,NA
1,1,2,ROGERS Martha Ann,9185,1995-08-23,W,USA,A,81 kg Women,0,0,510,105,108,111,111,-135,135,140,140,251
2,4,1,SOLIS ARBOLEDA Leidy Yessenia,NA,1990-02-17,NA,NA,A,81 kg Women,0,0,510,103,-106,106,106,138,141,-146,141,247
3,2,4,BRADLEY Jessie Nicole,NA,1997-01-17,NA,NA,A,81 kg Women,0,0,510,104,108,-111,108,134,-138,-140,134,242
4,3,3,MEJIA Yudelina,NA,1997-06-04,NA,NA,A,81 kg Women,0,0,510,102,106,-109,106,125,131,136,136,242
5,6,5,FELIZ FERRERAS Erika,NA,1999-12-20,NA,NA,A,81 kg Women,0,0,510,97,-102,-104,97,118,123,127,127,224
6,5,6,GARZA GARZA Alejandra,NA,1991-08-01,NA,NA,A,81 kg Women,0,0,510,91,95,98,98,120,124,-128,124,222
7,7,7,CUPID Rayen Selina Solaire,NA,1985-09-17,NA,NA,A,81 kg Women,0,0,510,82,85,88,88,103,107,-110,107,195
8,8,8,SALDARRIAGA DIOSES Estrella Belen,NA,2003-01-11,NA,NA,A,81 kg Women,0,0,510,80,83,86,86,103,107,-110,107,193
9,9,9,PRIMOT Ketlene,NA,2003-12-01,NA,NA,A,81 kg Women,0,0,510,80,84,86,86,102,106,-108,106,192
1,1,2,SANTANA PEGUERO Crismery Dominga,NA,1995-04-20,NA,NA,A,87 kg Women,0,0,510,110,115,-118,115,137,-142,142,142,257
2,2,1,SALAZAR ARCE Tamara Yajaira,NA,1997-08-09,NA,NA,A,87 kg Women,0,0,510,106,110,-113,110,142,146,-148,146,256
3,4,3,CHIRINOS LEON Dayana Aracelis,NA,1991-10-04,NA,NA,A,87 kg Women,0,0,510,103,107,109,109,135,138,-141,138,247
4,5,4,GELES MORENO Yeinny Norela,NA,1997-12-06,NA,NA,A,87 kg Women,0,0,510,-105,105,108,108,123,127,131,131,239
5,6,5,RIVAS MOSQUERA Valeria,NA,2000-04-23,NA,NA,A,87 kg Women,0,0,510,103,106,108,108,125,130,-133,130,238
6,8,6,VALDES PARIS Maria Fernanda,NA,1992-03-17,NA,NA,A,87 kg Women,0,0,510,95,100,-105,100,120,125,129,129,229
7,7,7,ANTONIA FERREIRA Jaqueline,NA,1987-03-05,NA,NA,A,87 kg Women,0,0,510,95,100,103,103,116,121,125,125,228
8,9,8,MEDINA Ayamey,NA,1998-02-21,NA,NA,A,87 kg Women,0,0,510,90,95,100,100,116,122,-127,122,222
9,10,9,MILIAN MESA Ana Maria,NA,2001-06-19,NA,NA,A,87 kg Women,0,0,510,87,91,93,93,112,116,118,118,211
10,11,10,CHUTA Maritza,NA,1998-05-13,NA,NA,A,87 kg Women,0,0,510,68,72,75,75,90,96,-100,96,171
11,12,11,HENDERSON Yvgeni,NA,1988-10-12,NA,NA,A,87 kg Women,0,0,510,68,71,74,74,90,-96,-98,90,164
NA,3,NA,PEREZ REVERON Naryury Alexandra,NA,1992-09-29,NA,NA,A,87 kg Women,0,0,510,-106,106,110,110,-135,-135,-138,NA,NA
