total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,birthday,gender,nation,group,category,dq,old_classes,event_id,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
2,1,2,LOBON VIAFARA Maria Camila,NA,1995-09-30,NA,NA,A,59 kg Women,0,0,455,-95,95,-99,95,115,120,-122,120,215
3,3,3,LUCERO Jessica Marie,NA,1989-09-26,NA,NA,A,59 kg Women,0,0,455,90,-94,94,94,113,-116,-118,113,207
4,4,5,DARSIGNY Tali,NA,1998-03-08,NA,NA,A,59 kg Women,0,0,455,88,91,-93,91,108,111,112,112,203
5,6,4,MEGO CONTRERAS Shoely Mabel,NA,1999-08-12,NA,NA,A,59 kg Women,0,0,455,-78,78,82,82,107,110,113,113,195
6,7,6,MERCADO LOPEZ Scarleth Elizabeth,NA,1996-08-09,NA,NA,A,59 kg Women,0,0,455,72,76,-79,76,95,-97,97,97,173
7,9,7,CHANDERBAN Krystol Mivani,NA,1997-12-19,NA,NA,A,59 kg Women,0,0,455,50,54,-57,54,63,-68,68,68,122
NA,5,NA,CONTRERAS Yuderqui Maridalia,NA,1986-03-27,NA,NA,A,59 kg Women,0,0,455,86,-89,89,89,-103,-103,-103,NA,NA
NA,8,NA,GONZALEZ CONTRERAS Santos Isabel,NA,1992-04-17,NA,NA,A,59 kg Women,0,0,455,69,71,-74,71,-96,-96,-96,NA,NA
1,5,1,VAZQUEZ MENDEZ Antonio,NA,1993-08-12,NA,NA,A,61 kg Men,0,0,455,115,118,-122,118,160,164,-170,164,282
2,2,2,GARCIA BRITO Luis Alberto,NA,1995-04-19,NA,NA,A,61 kg Men,0,0,455,120,123,-125,123,153,158,-161,158,281
3,1,4,ZURITA VALLEJO Cristhian David,NA,1998-02-10,NA,NA,A,61 kg Men,0,0,455,121,124,-127,124,143,146,148,148,272
4,4,3,CALDERON LICOURT Arley Lazaro,NA,1999-02-26,NA,NA,A,61 kg Men,0,0,455,110,115,119,119,145,150,-154,150,269
5,3,6,ONATE ARAUJO Otto Felix,NA,2000-01-23,NA,NA,A,61 kg Men,0,0,455,113,117,121,121,140,145,-150,145,266
6,6,5,GUEMEZ CEL Victor Badur,NA,2000-06-23,NA,NA,A,61 kg Men,0,0,455,113,116,-119,116,141,146,-149,146,262
7,8,7,ROJAS CONCHA Marcos Antonio,NA,1995-06-02,NA,NA,A,61 kg Men,0,0,455,108,-112,112,112,-142,142,-146,142,254
8,9,8,CRUZ LOPEZ Dario Enrique,NA,1997-08-23,NA,NA,A,61 kg Men,0,0,455,105,-110,-110,105,130,135,140,140,245
9,10,9,SALAMANCA PINEDA Julio Cesar,NA,1989-07-15,NA,NA,A,61 kg Men,0,0,455,100,-105,NA,100,130,NA,NA,130,230
NA,7,NA,VASQUEZ MORALES Orlando Antonio,NA,1997-10-28,NA,NA,A,61 kg Men,0,0,455,113,116,-120,116,-143,-143,-143,NA,NA
1,2,2,PEREZ TIGRERO Mercedes Isabel,NA,1987-08-07,NA,NA,A,64 kg Women,0,0,455,97,101,-103,101,123,-127,128,128,229
2,1,4,LLAMOSA MOSQUERA Nathalia,NA,1997-06-14,NA,NA,A,64 kg Women,0,0,455,98,102,-104,102,122,125,-127,125,227
3,5,1,SASSER Mathlynn Langtor,NA,1996-12-25,NA,NA,A,64 kg Women,0,0,455,95,98,-101,98,123,127,129,129,227
3,5,1,SASSER Mathlynn Langtor,NA,1996-12-25,NA,NA,A,64 kg Women,0,0,455,95,98,-101,98,123,127,129,129,227
4,3,3,CHARRON Maude G,NA,1993-04-28,NA,NA,A,64 kg Women,0,0,455,-97,97,101,101,121,125,-128,125,226
5,6,5,RODRIGUEZ MITJAN Marina De La Caridad,NA,1995-03-02,NA,NA,A,64 kg Women,0,0,455,96,-99,-99,96,120,124,-126,124,220
6,4,6,"NAZARENO PERALTA Yadira Maria",NA,1996-05-29,NA,NA,A,64 kg Women,0,0,455,95,-99,99,99,-115,115,-121,115,214
7,7,7,REYES RAMOS Flavia Marie,NA,1991-12-28,NA,NA,A,64 kg Women,0,0,455,-82,82,85,85,110,114,-119,114,199
8,8,8,YANGUI Nadia Adele,NA,1992-03-16,NA,NA,A,64 kg Women,0,0,455,-81,81,84,84,109,112,114,114,198
9,11,9,CARDENAS QUIROZ Angie Nikelly,NA,1994-01-28,NA,NA,A,64 kg Women,0,0,455,-78,78,81,81,105,109,112,112,193
10,9,10,LUDRICK RIVAS Sema Nancy,NA,1999-12-21,NA,NA,A,64 kg Women,0,0,455,-83,83,-86,83,101,106,-110,106,189
11,12,11,CRUZ HERNANDEZ Lesbia Marielis,NA,1987-09-10,NA,NA,A,64 kg Women,0,0,455,77,80,-83,80,100,103,-105,103,183
12,10,12,VALLE ULLOA Constanza Isabel,NA,1996-04-25,NA,NA,A,64 kg Women,0,0,455,78,80,82,82,95,-100,100,100,182
13,13,13,PORTELA MILICHIO Mercedes Noemi,NA,1987-03-25,NA,NA,A,64 kg Women,0,0,455,73,-76,-76,73,93,-96,-96,93,166
1,2,1,MUNOZ MARTINEZ Jonathan Antonio,NA,1995-11-10,NA,NA,A,67 kg Men,0,0,455,130,-134,134,134,160,164,170,170,304
2,1,4,OSORIO HERNANDEZ Jose Luis,NA,2000-03-04,NA,NA,A,67 kg Men,0,0,455,128,132,135,135,-160,160,-165,160,295
3,7,2,PINEDA ZETA Edgar Ismael,NA,1997-08-17,NA,NA,A,67 kg Men,0,0,455,-125,125,-130,125,161,-165,165,165,291
4,4,3,BARDALEZ TUISIMA Luis David,NA,1995-10-03,NA,NA,A,67 kg Men,0,0,455,122,126,128,128,158,161,-164,161,289
5,3,5,WISSINGER Jordan Derek,10441,1997-04-23,M,USA,A,67 kg Men,0,0,455,125,130,-133,130,-156,158,-162,158,288
6,5,6,EDISNEL ENRIQUE Corrales Rondon,NA,2001-08-06,NA,NA,A,67 kg Men,0,0,455,123,127,-131,127,-150,150,155,155,282
7,6,7,ROSARIO GARCIA Jean Carlos,NA,1995-02-25,NA,NA,A,67 kg Men,0,0,455,120,123,126,126,-152,152,-157,152,278
8,8,8,PIRON CANDELARIO Jhon Augusto,NA,1996-04-12,NA,NA,A,67 kg Men,0,0,455,118,122,-125,122,-147,147,-151,147,269
9,9,10,MOSQUERA VALENCIA Francisco Antonio,NA,1992-04-01,NA,NA,A,67 kg Men,0,0,455,120,-125,-125,120,141,NA,NA,141,261
10,10,9,MARTINEZ CASTILLO Ronnier Zaed,NA,2001-12-12,NA,NA,A,67 kg Men,0,0,455,111,115,-118,115,142,146,-149,146,261
11,11,11,CRUZ ESCOBAR Ramon Ernesto,NA,1995-05-23,NA,NA,A,67 kg Men,0,0,455,110,-115,-115,110,-140,140,-145,140,250
1,1,1,NYE Katherine Elizabeth,11760,1999-01-05,W,USA,A,71 kg Women,0,0,455,104,107,110,110,128,131,135,135,245
2,2,2,ROGERS Martha Ann,9185,1995-08-23,W,USA,A,71 kg Women,0,0,455,103,106,-108,106,132,-136,-140,132,238
3,3,4,ESCOBAR AGUIRRE Hellen Andrea,NA,1999-03-07,NA,NA,A,71 kg Women,0,0,455,98,-102,-102,98,121,-124,-124,121,219
4,4,3,CANTU IGLESIAS Jennifer Michell,NA,1996-04-09,NA,NA,A,71 kg Women,0,0,455,88,91,93,93,115,122,-125,122,215
5,5,5,ROJAS CASTILLO Lenka Yanara,NA,1997-03-13,NA,NA,A,71 kg Women,0,0,455,82,85,90,90,105,110,-115,110,200
6,6,6,GONZALEZ CONTRERAS Jessica,NA,1995-04-02,NA,NA,A,71 kg Women,0,0,455,-75,-75,75,75,95,100,102,102,177
1,1,1,CUMMINGS JR Clarence,NA,2000-06-06,NA,NA,A,73 kg Men,0,0,455,144,150,153,153,182,187,191,191,344
2,2,3,MOSQUERA LOZANO Luis Javier,NA,1995-03-27,NA,NA,A,73 kg Men,0,0,455,-147,147,-152,147,175,-180,-180,175,322
3,3,2,MENA MORENO Jose Gavino,NA,1994-03-08,NA,NA,A,73 kg Men,0,0,455,-142,142,-150,142,-172,172,177,177,319
4,4,4,CEDENO MEJIA Julio Cesar,NA,1992-10-16,NA,NA,A,73 kg Men,0,0,455,132,136,140,140,165,170,-173,170,310
5,6,5,SANCHEZ VELEZ Jorge Jesus,NA,1998-11-04,NA,NA,A,73 kg Men,0,0,455,127,132,135,135,167,-172,-173,167,302
5,6,5,SANCHEZ VELEZ Jorge Jesus,NA,1998-11-04,NA,NA,A,73 kg Men,0,0,455,127,132,135,135,167,-172,-173,167,302
6,5,7,CARDENAS ESTRADA Jorge Adan,NA,1997-04-21,NA,NA,A,73 kg Men,0,0,455,-135,135,-140,135,163,-168,-168,163,298
7,8,6,LOPEZ FARIAS Bastian Andres,NA,1995-09-26,NA,NA,A,73 kg Men,0,0,455,125,130,-133,130,-160,160,165,165,295
8,7,8,YOHAMONA LEON Pedro Luis,NA,1998-07-02,NA,NA,A,73 kg Men,0,0,455,125,130,-133,130,155,160,163,163,293
9,10,9,VALDIZON CORONADO Oscar Fernando,NA,1989-06-12,NA,NA,A,73 kg Men,0,0,455,125,-130,-130,125,155,160,-164,160,285
10,11,10,MENDEZ YE Henry Geovany,NA,1999-03-15,NA,NA,A,73 kg Men,0,0,455,-121,-121,121,121,153,157,-161,157,278
11,9,12,SOTO MONTECINO Eduardo Alexis,NA,1995-03-25,NA,NA,A,73 kg Men,0,0,455,120,125,127,127,150,-155,-155,150,277
12,12,11,FREVE-GUERIN Edouard,NA,1996-01-05,NA,NA,A,73 kg Men,0,0,455,115,-120,120,120,152,-157,-157,152,272
NA,NA,NA,BATISTA VALDESPINO Juan Abdiel,NA,1990-05-27,NA,NA,A,73 kg Men,0,0,455,-121,-121,-121,NA,-145,NA,NA,NA,NA
1,1,1,DAJOMES BARRERA Neisi Patricia,NA,1998-05-12,NA,NA,A,76 kg Women,0,0,455,104,108,109,109,131,136,NA,136,245
2,2,2,ARTHUR Jenny Lyvette,NA,1993-12-11,NA,NA,A,76 kg Women,0,0,455,-104,104,108,108,132,135,-138,135,243
3,4,3,NGARLEM Kristel,NA,1995-07-20,NA,NA,A,76 kg Women,0,0,455,-95,-95,95,95,124,129,133,133,228
4,3,5,AGUILERA PENA Melisa Maida,NA,1999-06-18,NA,NA,A,76 kg Women,0,0,455,96,-100,100,100,122,127,-130,127,227
5,5,4,MERINO TORANZO Yaneysi,NA,1997-11-18,NA,NA,A,76 kg Women,0,0,455,92,-97,-97,92,123,128,-133,128,220
6,7,6,SALDARRIAGA DIOSES Estrella Belen,NA,2003-01-11,NA,NA,A,76 kg Women,0,0,455,80,84,87,87,103,107,111,111,198
7,6,7,CUPID Rayen Selina Solaire,NA,1985-09-17,NA,NA,A,76 kg Women,0,0,455,88,-90,-90,88,102,106,109,109,197
8,8,8,STIVENSON OMIER Caratiny Yahosca,NA,2000-02-02,NA,NA,A,76 kg Women,0,0,455,77,81,-85,81,93,96,101,101,182
9,9,9,GONZALEZ CONTRERAS Azucena Abigail,NA,1997-04-26,NA,NA,A,76 kg Women,0,0,455,70,75,80,80,90,95,-100,95,175
1,1,1,RODALLEGAS CARVAJAL Brayan Santiago,NA,1997-11-15,NA,NA,A,81 kg Men,0,0,455,-161,161,-168,161,190,196,202,202,363
2,2,3,BONNAT MICHEL Zacarias,NA,1996-02-27,NA,NA,A,81 kg Men,0,0,455,151,156,160,160,186,191,-197,191,351
3,3,2,SOLIS ARBOLEDA Juan Felipe,NA,1999-03-05,NA,NA,A,81 kg Men,0,0,455,150,155,-160,155,190,196,-200,196,351
4,4,5,BELLEMARRE Alex,NA,1998-06-22,NA,NA,A,81 kg Men,0,0,455,150,154,-157,154,175,180,183,183,337
5,5,4,RODRIGUEZ OCASIO Christian Angel,NA,1993-07-14,NA,NA,A,81 kg Men,0,0,455,140,145,151,151,181,185,-191,185,336
5,5,4,RODRIGUEZ OCASIO Christian Angel,NA,1993-07-14,NA,NA,A,81 kg Men,0,0,455,140,145,151,151,181,185,-191,185,336
6,6,6,HERNANDEZ MARTINEZ Alexander,NA,1990-01-28,NA,NA,A,81 kg Men,0,0,455,130,137,145,145,175,182,-187,182,327
6,6,6,HERNANDEZ MARTINEZ Alexander,NA,1990-01-28,NA,NA,A,81 kg Men,0,0,455,130,137,145,145,175,182,-187,182,327
7,7,8,WORMALD CISTERNA Kevin Enrique,NA,1996-09-11,NA,NA,A,81 kg Men,0,0,455,135,140,145,145,166,176,-183,176,321
8,8,7,VACHON Nicolas,NA,1996-07-05,NA,NA,A,81 kg Men,0,0,455,134,138,-140,138,174,179,-182,179,317
9,9,9,ATENCIA PRIOU Amel Karim,NA,2002-02-18,NA,NA,A,81 kg Men,0,0,455,120,125,130,130,152,157,160,160,290
10,10,11,BATISTA ESTRADA Ariel Eloy,NA,1991-03-12,NA,NA,A,81 kg Men,0,0,455,126,-132,-132,126,148,-152,-154,148,274
11,11,10,MORALES RAMIREZ Lester Manuel,NA,1997-08-07,NA,NA,A,81 kg Men,0,0,455,115,-120,120,120,145,149,153,153,273
NA,NA,NA,GASPAR MACHADO Rafael,NA,1990-05-18,NA,NA,A,81 kg Men,0,0,455,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,1,TORRES WONG Anacarmen,NA,1995-11-27,NA,NA,A,81 kg Women,0,0,455,95,100,102,102,125,128,131,131,233
2,1,2,MINA TORRES Dayana Lucia,NA,1998-04-02,NA,NA,A,81 kg Women,0,0,455,95,100,103,103,123,126,129,129,232
3,3,3,CESAR HURTADO Taila,NA,1999-07-28,NA,NA,A,81 kg Women,0,0,455,88,91,93,93,116,121,-123,121,214
NA,NA,4,RUANO CASTRO Ogla,NA,1980-05-09,NA,NA,A,81 kg Women,0,0,455,-73,-73,-73,NA,90,100,NA,100,NA
1,1,2,SANTANA PEGUERO Crismery Dominga,NA,1995-04-20,NA,NA,A,87 kg Women,0,0,455,107,110,112,112,136,-141,141,141,253
2,2,1,VALDES PARIS Maria Fernanda,NA,1992-03-17,NA,NA,A,87 kg Women,0,0,455,105,108,-110,108,135,140,141,141,249
3,4,3,SALAZAR ARCE Tamara Yajaira,NA,1997-08-09,NA,NA,A,87 kg Women,0,0,455,100,105,-107,105,135,138,-141,138,243
4,3,4,ANTONIA FERREIRA Jaqueline,NA,1987-03-05,NA,NA,A,87 kg Women,0,0,455,95,101,106,106,120,125,130,130,236
5,8,5,RODRIGUEZ MIRANDA Keyshla Ivette,NA,1991-11-15,NA,NA,A,87 kg Women,0,0,455,-90,90,96,96,115,122,-126,122,218
6,9,6,CASTRO ABAD Angie Milagritos,NA,2001-09-02,NA,NA,A,87 kg Women,0,0,455,78,82,85,85,106,110,113,113,198
1,1,1,MENDEZ PEREZ Arley,NA,1993-12-31,NA,NA,A,89 kg Men,0,0,455,160,1557,170,170,195,205,-210,205,375
1,1,1,MENDEZ PEREZ Arley,NA,1993-12-31,NA,NA,A,89 kg Men,0,0,455,160,1557,170,170,195,205,-210,205,375
2,2,2,CANTRELL Jordan Warren,NA,1996-08-16,NA,NA,A,89 kg Men,0,0,455,153,-158,-158,153,185,190,-194,190,343
3,3,3,ANDICA ANDICA Yony Alexander,NA,1987-08-26,NA,NA,A,89 kg Men,0,0,455,148,151,153,153,185,-191,-193,185,338
4,5,4,DOWNEY V John Francis,NA,1991-07-16,NA,NA,A,89 kg Men,0,0,455,140,145,150,150,-178,178,-186,178,328
5,4,6,FERREIRA DA SILVA Josue Lucas,NA,1992-08-07,NA,NA,A,89 kg Men,0,0,455,141,-149,152,152,173,-180,-180,173,325
6,6,7,SANTAVY Noah Dalas,11545,1998-09-22,M,CAN,A,89 kg Men,0,0,455,133,138,-141,138,163,168,171,171,309
7,8,5,AGUILAR CHAN Josue Alberto,NA,1996-07-12,NA,NA,A,89 kg Men,0,0,455,130,-134,-135,130,170,174,-179,174,304
9,7,8,ZAPATA PRIETO Camilo Esteban,NA,2001-03-20,NA,NA,A,89 kg Men,0,0,455,130,134,136,136,160,165,-170,165,301
9,9,9,ALVAREZ ALVAREZ Juan Carlos,NA,1998-05-18,NA,NA,A,89 kg Men,0,0,455,120,125,127,127,155,-160,-160,155,282
1,1,1,RIVAS MOSQUERA Jhonatan,NA,1998-07-11,NA,NA,A,96 kg Men,0,0,455,172,-180,180,180,200,206,211,211,391
2,5,2,LUNA MARIN Angel Jose,NA,1994-10-13,NA,NA,A,96 kg Men,0,0,455,162,-168,-170,162,200,210,-212,210,372
