total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,birthday,gender,nation,group,category,dq,old_classes,event_id,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
NA,NA,NA,Mc CONNELL Steve,NA,1991-05-27,NA,NA,A,69 kg Men,0,1,84,-98,-98,-98,NA,NA,NA,NA,NA,NA
1,NA,1,LAMBRECH Chantal,NA,1990-02-22,NA,NA,A,69 kg Women,0,1,84,0,0,0,76,91,-95,-95,91,167
2,NA,2,MERO Khalza,NA,1995-06-12,NA,NA,A,69 kg Women,0,1,84,0,0,0,45,45,50,-53,50,95
1,1,1,OPELOGE Mary,NA,1992-01-24,NA,NA,A,75 kg Women,0,1,84,85,90,93,93,110,117,120,120,213
2,2,2,DETENAMO Micheala,NA,1992-09-28,NA,NA,A,75 kg Women,0,1,84,70,-74,-74,70,90,97,100,100,170
3,3,4,SLEEMAN Bonnie Leigh,NA,1993-12-23,NA,NA,A,75 kg Women,0,1,84,61,-65,-65,61,68,-75,-80,68,129
4,4,3,MAUTAMA Tamyrah,NA,1995-03-01,NA,NA,A,75 kg Women,0,1,84,47,54,-57,54,62,67,72,72,126
5,5,5,VAIVAI Apolonia,NA,1991-02-05,NA,NA,A,75 kg Women,0,1,84,40,47,-54,47,57,62,-67,62,109
1,1,1,COLE Cody,NA,1990-05-28,NA,NA,A,77 kg Men,0,1,84,117,-122,-122,117,150,154,-157,154,271
2,2,2,KATZ Daniel Maurice,NA,1990-06-09,NA,NA,A,77 kg Men,0,1,84,-100,-100,100,100,-130,130,135,135,235
3,3,3,TATONGA Taubena,NA,1990-08-23,NA,NA,A,77 kg Men,0,1,84,100,-110,-110,100,120,130,-140,130,230
4,5,4,BOB Kabuati Silas,NA,1994-10-19,NA,NA,A,77 kg Men,0,1,84,85,90,-94,90,110,-118,122,122,212
4,5,4,BOB Kabuati Silas,NA,1994-10-19,NA,NA,A,77 kg Men,0,1,84,85,90,-94,90,110,-118,122,122,212
5,4,6,LARKINS Liam Peter,NA,1993-09-12,NA,NA,A,77 kg Men,0,1,84,85,90,93,93,110,-116,116,116,209
6,6,5,LOCO Pauliasi Vasutoga,NA,1992-12-02,NA,NA,A,77 kg Men,0,1,84,-87,87,-92,87,115,120,-125,120,207
7,7,7,FALMED Fidelis,NA,1993-12-08,NA,NA,A,77 kg Men,0,1,84,80,-86,86,86,-112,112,115,115,201
8,8,8,FAUSTINO Maverick T.,NA,1994-07-23,NA,NA,A,77 kg Men,0,1,84,75,80,-85,80,95,100,-102,100,180
9,9,9,VUETIVAVALAGI Waisale Christian,NA,1992-06-26,NA,NA,A,77 kg Men,0,1,84,55,60,-63,60,-75,75,-80,75,135
1,2,1,OPELOGE Petunu,NA,1994-06-27,NA,NA,A,85 kg Men,0,1,84,101,105,108,108,140,-145,145,145,253
2,1,2,LAGIKULA Igor Tasitolo,NA,1993-06-06,NA,NA,A,85 kg Men,0,1,84,110,-115,115,115,130,137,-140,137,252
3,3,3,JUNGBLUT Tanumafili Malietoa,NA,1990-06-10,NA,NA,A,85 kg Men,0,1,84,-100,100,108,108,125,130,-135,130,238
4,4,4,SEKONE-FRASER Douglas Liva,NA,1991-09-12,NA,NA,A,85 kg Men,0,1,84,94,-99,100,100,121,126,-130,126,226
5,5,5,GREGORY-HUNT Saxon,NA,1993-05-11,NA,NA,A,85 kg Men,0,1,84,98,-103,-103,98,115,120,124,124,222
6,7,6,OLSSON Johnson,NA,1992-07-12,NA,NA,A,85 kg Men,0,1,84,82,-88,88,88,100,109,113,113,201
7,6,7,FAAGU Saumaleato,NA,1994-01-16,NA,NA,A,85 kg Men,0,1,84,83,88,91,91,103,-108,110,110,201
1,2,1,AUBIAT Tuki,NA,1991-02-21,NA,NA,A,94 kg Men,0,1,84,95,99,105,105,137,145,-150,145,250
2,1,2,PERA Sirla,NA,1992-08-28,NA,NA,A,94 kg Men,0,1,84,97,101,106,106,127,130,-135,130,236
3,3,3,MUAVAKA Alfred,NA,1991-10-04,NA,NA,A,94 kg Men,0,1,84,90,98,-105,98,-120,-120,120,120,218
4,4,4,PASFIELD Ryan,NA,1993-06-27,NA,NA,A,94 kg Men,0,1,84,78,NA,NA,78,110,116,NA,116,194
