total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,birthday,gender,nation,group,category,dq,old_classes,event_id,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
2,1,2,KHONG My Phuong,NA,1999-07-05,NA,NA,A,45 kg Women,0,0,447,66,72,-76,72,76,82,85,85,157
3,3,3,"NAVARRO MEJIA Maria Alejandra",NA,1998-07-03,NA,NA,A,45 kg Women,0,0,447,53,-58,58,58,70,-76,-76,70,128
1,1,1,HOU Zhihui,NA,1997-03-18,NA,NA,A,49 kg Women,0,0,447,90,94,-96,94,111,116,NA,116,210
2,2,2,RI Song Gum,NA,1997-10-17,NA,NA,A,49 kg Women,0,0,447,80,-84,84,84,105,109,-112,109,193
3,3,5,PIRON CANDELARIO Beatriz Elizabeth,NA,1995-02-27,NA,NA,A,49 kg Women,0,0,447,-75,-78,78,78,90,94,98,98,176
4,4,4,KING Morghan Whitney,NA,1985-10-08,NA,NA,A,49 kg Women,0,0,447,75,-77,-78,75,96,98,-102,98,173
5,5,7,BATCHELOR Cortney Christine,NA,1991-05-09,NA,NA,A,49 kg Women,0,0,447,-74,74,-75,74,92,96,-99,96,170
6,6,8,TAKAHASHI Ibuki,NA,1997-03-24,NA,NA,A,49 kg Women,0,0,447,-73,-73,73,73,94,-98,-100,94,167
7,8,9,HERNANDEZ VIEYRA Yesica Yadira,NA,2001-12-15,NA,NA,A,49 kg Women,0,0,447,-70,70,-71,70,85,90,-93,90,160
8,7,10,DE LA HERRAN MARTINEZ Andrea,9958,1996-09-12,W,MEX,A,49 kg Women,0,0,447,70,-71,-71,70,85,-90,90,90,160
NA,NA,3,YAGI Kanae,NA,1992-07-16,NA,NA,A,49 kg Women,0,0,447,-80,-80,-80,NA,99,-102,102,102,NA
NA,NA,6,ANGGRAINI Syarah,NA,1994-08-19,NA,NA,A,49 kg Women,0,0,447,-76,-76,-77,NA,91,96,-101,96,NA
1,1,1,LAI Gia Thanh,NA,1998-05-03,NA,NA,A,55 kg Men,0,0,447,112,116,-119,116,141,145,NA,145,261
2,3,2,WIJOYO Surahmat Bin Suwoto,NA,1988-05-11,NA,NA,A,55 kg Men,0,0,447,105,-110,-110,105,132,140,-144,140,245
3,2,3,MIRZAYEV Seyitjan,NA,1994-04-30,NA,NA,A,55 kg Men,0,0,447,105,106,-111,106,125,-132,-132,125,231
NA,4,NA,LE Nguyen Quoc Bao,NA,2000-01-01,NA,NA,A,55 kg Men,0,0,447,98,-103,-106,98,-122,-122,-122,NA,NA
1,2,1,LIAO Qiuyun,NA,1995-07-13,NA,NA,A,55 kg Women,0,0,447,93,96,-98,96,118,121,125,125,221
2,1,2,LI Yajun,NA,1993-04-27,NA,NA,A,55 kg Women,0,0,447,96,-100,-100,96,116,-119,119,119,215
NA,NA,NA,CHINSHANLO Zulfiya,NA,1993-07-25,NA,NA,A,55 kg Women,0,0,447,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,1,CHEN Guiming,NA,1994-01-03,NA,NA,A,59 kg Women,0,0,447,98,-102,-102,98,127,132,136,136,234
2,1,2,CHOE Hyo Sim,NA,1993-12-05,NA,NA,A,59 kg Women,0,0,447,95,-99,99,99,125,130,-134,130,229
3,3,3,HOANG Thi Duyen,NA,1996-04-26,NA,NA,A,59 kg Women,0,0,447,92,95,97,97,112,-117,-117,112,209
4,4,6,GOMEZ VALDIVIA Janeth,NA,1997-10-26,NA,NA,A,59 kg Women,0,0,447,-85,85,89,89,103,107,-111,107,196
5,5,4,CHIANG Nien-Hsin,NA,1997-04-29,NA,NA,A,59 kg Women,0,0,447,-86,-86,86,86,-110,110,-113,110,196
6,6,5,KIM Sohwa,NA,1992-02-04,NA,NA,A,59 kg Women,0,0,447,-85,85,-91,85,103,106,109,109,194
NA,NA,NA,JAGADDHITA Acchedya,NA,1997-05-12,NA,NA,A,59 kg Women,1,0,447,93,96,98,NA,112,-117,117,NA,NA
1,2,2,IRAWAN Eko Yuli,NA,1989-07-24,NA,NA,A,61 kg Men,0,0,447,136,-139,-140,136,-161,161,-166,161,297
2,3,3,THACH Kim Tuan,NA,1994-01-15,NA,NA,A,61 kg Men,0,0,447,-133,-135,135,135,-160,-160,160,160,295
3,4,4,WANG Hao,NA,1998-08-16,NA,NA,A,61 kg Men,0,0,447,130,-135,-138,130,-151,151,156,156,286
4,6,1,OM Yun Chol,NA,1991-11-18,NA,NA,A,61 kg Men,0,0,447,120,-125,-125,120,155,161,-165,161,281
5,5,5,KAO Chan-Hung,NA,1993-10-03,NA,NA,B,61 kg Men,0,0,447,122,-125,-125,122,-150,-151,151,151,273
6,7,6,TAN Chi Chung,NA,1990-02-24,NA,NA,B,61 kg Men,0,0,447,-115,-115,115,115,-145,145,150,150,265
7,8,8,GARCIA BRITO Luis Alberto,NA,1995-04-19,NA,NA,B,61 kg Men,0,0,447,113,-117,-117,113,-140,140,147,147,260
8,9,9,KIM Young-Ho,NA,1996-10-09,NA,NA,B,61 kg Men,0,0,447,100,-105,-105,100,120,125,130,130,230
NA,1,NA,LI Fabin,NA,1993-01-15,NA,NA,A,61 kg Men,0,0,447,137,141,-145,141,NA,NA,NA,NA,NA
NA,NA,7,VAZQUEZ MENDEZ Antonio,NA,1993-08-12,NA,NA,A,61 kg Men,0,0,447,-110,-110,-110,NA,150,-160,-162,150,NA
1,1,1,DENG Wei,NA,1993-02-14,NA,NA,A,64 kg Women,0,0,447,108,113,NA,113,135,141,NA,141,254
2,3,2,RIM Un Sim,NA,1996-07-05,NA,NA,A,64 kg Women,0,0,447,100,-105,105,105,125,128,130,130,235
3,2,3,KIM Hyo Sim,NA,1994-03-29,NA,NA,A,64 kg Women,0,0,447,98,102,106,106,118,122,126,126,232
4,4,4,CHEN Wen-Huei,NA,1997-02-23,NA,NA,A,64 kg Women,0,0,447,87,92,97,97,113,121,125,125,222
5,5,5,MATSUMOTO Namika,NA,1992-02-07,NA,NA,A,64 kg Women,0,0,447,-88,88,92,92,108,113,-117,113,205
6,6,6,AMOS Erin Arranz,NA,1998-10-18,NA,NA,A,64 kg Women,0,0,447,87,-90,-92,87,109,-112,113,113,200
7,7,7,MITSUKE Eri,NA,1992-10-30,NA,NA,A,64 kg Women,0,0,447,-87,87,-92,87,108,-111,111,111,198
8,8,8,KIM Yera,NA,1994-12-28,NA,NA,A,64 kg Women,0,0,447,75,80,85,85,96,100,105,105,190
1,2,1,PAK Jong Ju,NA,1997-03-14,NA,NA,A,67 kg Men,0,0,447,138,141,-143,141,174,-177,177,177,318
2,1,3,HUANG Minhao,NA,1992-08-21,NA,NA,A,67 kg Men,0,0,447,-148,148,-154,148,-166,-166,166,166,314
3,3,2,DENI,NA,1989-07-26,NA,NA,A,67 kg Men,0,0,447,135,-140,-140,135,165,170,-175,170,305
4,4,5,RASHIDOV Bunyad,NA,2000-03-05,NA,NA,A,67 kg Men,0,0,447,125,129,-131,129,139,-145,145,145,274
NA,NA,4,HORST Jacob Christian,10624,1997-07-15,M,USA,A,67 kg Men,0,0,447,-125,-125,-125,NA,150,155,-160,155,NA
1,1,1,CANTU IGLESIAS Jennifer Michell,NA,1996-04-09,NA,NA,A,71 kg Women,0,0,447,85,-90,90,90,110,115,-125,115,205
1,1,1,WEI Yinting,NA,1998-01-07,NA,NA,A,73 kg Men,0,0,447,155,160,162,162,183,189,-196,189,351
2,3,2,YUAN Chengfei,NA,1995-07-14,NA,NA,A,73 kg Men,0,0,447,151,-156,-156,151,-188,188,-197,188,339
3,2,3,O Kang Chol,NA,1993-09-16,NA,NA,A,73 kg Men,0,0,447,145,150,152,152,182,-186,186,186,338
4,4,4,RI Chong Song,NA,1997-05-31,NA,NA,A,73 kg Men,0,0,447,-150,150,-155,150,180,-185,185,185,335
5,5,5,TRIYATNO,NA,1987-12-20,NA,NA,A,73 kg Men,0,0,447,140,-145,-145,140,-180,180,-185,180,320
6,6,6,ALHUMAYD Mahmoud Mohammed S,NA,1993-09-05,NA,NA,A,73 kg Men,0,0,447,140,-145,-145,140,170,-181,-181,170,310
NA,7,NA,ALDUHAYLIB Mohsen Hussain A,NA,1994-05-01,NA,NA,A,73 kg Men,0,0,447,-125,-126,126,126,-155,-155,-155,NA,NA
1,2,1,ZHANG Wangli,NA,1996-05-27,NA,NA,A,76 kg Women,0,0,447,113,118,-120,118,146,153,156,156,274
2,3,2,RIM Jong Sim,NA,1993-02-05,NA,NA,A,76 kg Women,0,0,447,113,-117,117,117,146,150,-155,150,267
3,1,3,WANG Zhouyu,NA,1994-05-13,NA,NA,A,76 kg Women,0,0,447,-112,112,120,120,140,-148,-150,140,260
4,4,4,ROMANOVA Anastasiia,NA,1991-10-02,NA,NA,A,76 kg Women,0,0,447,101,107,111,111,120,125,-130,125,236
5,5,6,JOHNSON Shacasia Masha,NA,1996-10-16,NA,NA,A,76 kg Women,0,0,447,-100,-100,100,100,118,123,-131,123,223
6,6,7,KIM Suhyeon,NA,1995-02-06,NA,NA,A,76 kg Women,0,0,447,90,95,97,97,115,122,-129,122,219
7,7,8,KANG Yeounhee,NA,1992-10-15,NA,NA,A,76 kg Women,0,0,447,85,90,95,95,110,115,120,120,215
8,8,5,CHEN En-Tzu,NA,1999-11-12,NA,NA,A,76 kg Women,0,0,447,-91,91,-96,91,115,121,124,124,215
NA,NA,NA,YAO Chi-Ling,NA,1993-03-31,NA,NA,A,76 kg Women,0,0,447,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,1,LI Dayin,NA,1998-02-12,NA,NA,A,81 kg Men,0,0,447,163,-168,171,171,195,200,204,204,375
2,4,2,CHOE Jon Wi,NA,1993-06-29,NA,NA,A,81 kg Men,0,0,447,-153,-153,153,153,185,193,197,197,350
3,3,3,PIZZOLATO Antonino,NA,1996-08-20,NA,NA,A,81 kg Men,0,0,447,-153,153,-156,153,190,196,-199,196,349
4,2,4,JIANG Bin,NA,1996-05-15,NA,NA,A,81 kg Men,0,0,447,155,-160,-160,155,-185,185,190,190,345
5,5,5,KASAI Takehiro,NA,1993-11-12,NA,NA,A,81 kg Men,0,0,447,140,-145,145,145,178,-184,184,184,329
6,6,7,DOVRANOV Muhammet,NA,1996-05-09,NA,NA,A,81 kg Men,0,0,447,135,141,-145,141,170,-179,180,180,321
7,7,6,PARK Minho,NA,1996-05-25,NA,NA,A,81 kg Men,0,0,447,-140,140,-146,140,-180,180,-186,180,320
8,8,8,ANNABERDIYEV Rustem,NA,1999-04-18,NA,NA,A,81 kg Men,0,0,447,135,139,-142,139,163,171,-175,171,310
1,1,1,BRADLEY Jessie Nicole,NA,1997-01-17,NA,NA,A,81 kg Women,0,0,447,92,96,-100,96,-121,121,126,126,222
1,2,1,KIM Un Ju,NA,1989-11-11,NA,NA,A,87 kg Women,0,0,447,107,-112,112,112,146,151,154,154,266
2,1,2,AO Hui,NA,1997-04-20,NA,NA,A,87 kg Women,0,0,447,-111,111,115,115,145,-150,150,150,265
3,3,5,RIOTTO Juliana Rose,NA,1998-07-29,NA,NA,A,87 kg Women,0,0,447,-100,101,105,105,124,129,-131,129,234
4,4,4,LO Ying-Yuan,NA,1996-05-07,NA,NA,A,87 kg Women,0,0,447,95,-99,99,99,120,-128,130,130,229
5,5,6,TORRES WONG Anacarmen,NA,1995-11-27,NA,NA,A,87 kg Women,0,0,447,90,95,98,98,115,125,129,129,227
NA,NA,3,SANTANA PEGUERO Crismery Dominga,NA,1995-04-20,NA,NA,A,87 kg Women,0,0,447,-106,-106,-106,NA,130,136,NA,136,NA
1,1,1,YU Dongju,NA,1993-08-19,NA,NA,A,89 kg Men,0,0,447,150,160,-167,160,190,200,-205,200,360
1,1,1,KLIMONOV Egor,NA,1992-08-24,NA,NA,A,96 kg Men,0,0,447,158,162,165,165,200,206,211,211,376
2,2,2,TIAN Fuxuan,NA,1993-08-16,NA,NA,A,96 kg Men,0,0,447,-160,161,-166,161,205,-211,-212,205,366
3,3,3,YAMAMOTO Toshiki,NA,1991-09-08,NA,NA,A,96 kg Men,0,0,447,150,-160,-160,150,190,-201,201,201,351
