total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,birthday,gender,nation,group,category,dq,old_classes,event_id,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
3,4,4,NGUYEN Thi Thuy,NA,1990-08-23,NA,NA,A,53 kg Women,0,1,333,82,84,-86,84,108,112,-115,112,196
4,3,5,SUTANAN Kittima,NA,1992-05-20,NA,NA,A,53 kg Women,0,1,333,83,-87,87,87,105,109,-113,109,196
5,5,6,CHO Yumi,NA,1992-08-30,NA,NA,A,53 kg Women,0,1,333,-76,76,79,79,96,98,100,100,179
NA,NA,2,YU Yuanyuan,NA,1993-06-24,NA,NA,A,53 kg Women,0,1,333,-92,-92,-92,NA,115,-118,-118,115,NA
1,2,1,COLONIA Nestor,NA,1992-02-16,NA,NA,A,56 kg Men,0,1,333,120,-121,121,121,150,153,-155,153,274
2,3,2,TRAN Le Quoc Toan,NA,1989-04-05,NA,NA,A,56 kg Men,0,1,333,-120,-120,120,120,150,152,-154,152,272
3,1,3,KRUAITHONG Sinphet,NA,1995-08-22,NA,NA,A,56 kg Men,0,1,333,120,-122,122,122,-146,146,-150,146,268
4,4,4,NGUYEN Tran Anh Tuan,NA,1998-02-22,NA,NA,A,56 kg Men,0,1,333,-115,115,-120,115,-145,146,-147,146,261
5,6,5,MUHAMMAD Azroy Hazalwafie,NA,1994-04-04,NA,NA,A,56 kg Men,0,1,333,110,-114,-114,110,132,-135,-135,132,242
6,7,6,SHANMUGAM Mohana Sundaram,NA,1983-05-21,NA,NA,A,56 kg Men,0,1,333,-105,105,-108,105,122,126,130,130,235
7,8,7,EGODAWATTE ARACHCHIGE DON Kamal D E,NA,1988-07-12,NA,NA,A,56 kg Men,0,1,333,-103,105,-108,105,125,130,-135,130,235
8,5,8,JAYASOORIYA ARACHCHILAGE Chathuranga L,NA,1988-10-07,NA,NA,A,56 kg Men,0,1,333,105,-110,110,110,120,125,-127,125,235
9,9,9,CHEN Wei-Cheng,NA,1995-08-28,NA,NA,A,56 kg Men,0,1,333,85,-90,90,90,110,118,122,122,212
1,2,1,LI Ping,NA,1988-09-15,NA,NA,A,58 kg Women,0,1,333,-100,100,-103,100,-126,126,-130,126,226
2,1,3,SRISURAT Sukanya,NA,1995-05-03,NA,NA,A,58 kg Women,0,1,333,101,-104,104,104,-121,121,-125,121,225
3,4,2,SADYKOVA Assem,NA,1993-08-02,NA,NA,A,58 kg Women,0,1,333,91,95,-97,95,115,119,122,122,217
4,3,4,SADUAKASSOVA Saule,NA,1993-08-04,NA,NA,A,58 kg Women,0,1,333,90,94,96,96,110,117,-120,117,213
5,5,6,"NABIEVA Muattar",NA,1996-06-02,NA,NA,A,58 kg Women,0,1,333,-80,80,85,85,-100,100,-105,100,185
6,6,5,RODKING Thidarat,NA,1998-08-24,NA,NA,A,58 kg Women,0,1,333,77,-81,81,81,97,101,-105,101,182
7,7,7,GURYEVA Polina,NA,1999-10-05,NA,NA,A,58 kg Women,0,1,333,72,75,78,78,93,-95,-95,93,171
8,8,8,ALBALOOSHI Ayesha Shahriyar Mohammed S,NA,1992-01-23,NA,NA,A,58 kg Women,0,1,333,65,-70,70,70,88,-92,-93,88,158
9,9,9,JUMAYEVA Madina,NA,1997-12-22,NA,NA,A,58 kg Women,0,1,333,60,63,65,65,75,78,-80,78,143
1,1,1,DING Jianjun,NA,1989-10-06,NA,NA,A,62 kg Men,0,1,333,135,140,143,143,160,170,NA,170,313
2,3,2,SIN Chol Bom,NA,1990-06-15,NA,NA,A,62 kg Men,0,1,333,128,-133,-133,128,169,-171,-171,169,297
3,2,3,ASKARI Majid,NA,1991-11-08,NA,NA,A,62 kg Men,0,1,333,125,130,-134,130,158,-164,166,166,296
4,5,4,PHONCHIANGSA Thawatchai,NA,1992-09-08,NA,NA,A,62 kg Men,0,1,333,-120,120,125,125,155,160,-167,160,285
5,4,5,KRITPHET Withawat,NA,1983-07-20,NA,NA,A,62 kg Men,0,1,333,120,-125,125,125,145,150,-155,150,275
6,6,6,ABDYRAMANOV Syrgak,NA,1994-11-21,NA,NA,A,62 kg Men,0,1,333,122,-128,-131,122,140,149,-151,149,271
7,9,7,HUANG Ding-Chieh,NA,1994-03-20,NA,NA,A,62 kg Men,0,1,333,110,-115,-115,110,139,143,-148,143,253
8,8,8,MUHAMAD Aznil Bin Bidin,NA,1994-06-04,NA,NA,A,62 kg Men,0,1,333,110,-115,-115,110,142,-150,-150,142,252
9,7,9,ELVIANDER Ruth John,NA,1996-04-28,NA,NA,A,62 kg Men,0,1,333,108,112,115,115,130,134,-136,134,249
10,10,10,K C Prakash,NA,1999-12-12,NA,NA,A,62 kg Men,0,1,333,-90,90,-95,90,113,116,120,120,210
11,11,11,NGUYEN Ngoc Trung,NA,1991-11-13,NA,NA,A,62 kg Men,0,1,333,70,75,NA,75,90,95,100,100,175
NA,NA,NA,THAPA Bikash,NA,1989-03-23,NA,NA,A,62 kg Men,0,1,333,-105,-105,-105,NA,NA,NA,NA,NA,NA
1,1,1,ZHOU Wenyu,NA,1988-12-01,NA,NA,A,63 kg Women,0,1,333,103,105,-108,105,131,135,NA,135,240
2,2,2,SIRIKAEW Pimsiri,NA,1990-04-25,NA,NA,A,63 kg Women,0,1,333,-103,-103,103,103,-130,-130,130,130,233
3,3,3,PARK Minyoung,NA,1996-11-18,NA,NA,A,63 kg Women,0,1,333,85,88,-98,88,105,-112,-112,105,193
4,4,4,CHEN Tzu-Syuan,NA,1992-09-21,NA,NA,A,63 kg Women,0,1,333,77,81,84,84,95,100,-103,100,184
5,5,5,KADYROVA Gulnabat,NA,1994-06-14,NA,NA,A,63 kg Women,0,1,333,72,76,-80,76,83,-86,88,88,164
6,6,6,TAM Thida,NA,1990-07-01,NA,NA,A,63 kg Women,0,1,333,55,60,-65,60,75,80,-84,80,140
7,7,7,ALMADANI Mai Ahmad Essa Ahmad,NA,2001-07-26,NA,NA,A,63 kg Women,0,1,333,45,49,-51,49,55,-59,59,59,108
NA,NA,NA,SIVANBAYEVA Faina,NA,1992-11-08,NA,NA,A,63 kg Women,1,1,333,96,101,104,NA,120,-125,125,NA,NA
1,1,1,KIM Myong Hyok,NA,1990-12-03,NA,NA,A,69 kg Men,0,1,333,152,-156,-156,152,182,-186,186,186,338
2,2,4,LIN Qingfeng,NA,1989-01-26,NA,NA,A,69 kg Men,0,1,333,145,-150,150,150,175,180,-188,180,330
3,4,2,HUANG Wenwen,NA,1994-01-14,NA,NA,A,69 kg Men,0,1,333,135,141,146,146,170,176,183,183,329
4,5,3,ARTYKOV Izzat,NA,1993-09-08,NA,NA,A,69 kg Men,0,1,333,140,145,-147,145,173,177,181,181,326
5,3,5,KWON Chang Il,NA,1991-08-07,NA,NA,A,69 kg Men,0,1,333,145,148,-151,148,-174,174,178,178,326
6,7,6,KIM Alexandr,NA,1991-04-26,NA,NA,A,69 kg Men,0,1,333,-142,142,-147,142,165,170,-178,170,312
7,6,8,BEHROUZI Jaber,NA,1991-08-22,NA,NA,A,69 kg Men,0,1,333,140,145,-155,145,166,-178,-178,166,311
8,9,7,MOHAMMAD Azril Huzairi Bin Ramli,NA,1995-05-16,NA,NA,B,69 kg Men,0,1,333,128,132,-135,132,162,168,-171,168,300
9,8,9,BEHROUZI Sajad,NA,1989-09-20,NA,NA,A,69 kg Men,0,1,333,-133,-133,133,133,160,-168,-168,160,293
10,11,11,DISSANAYAKE MUDIYANSELAGE Indika C. D.,NA,1989-08-06,NA,NA,B,69 kg Men,0,1,333,125,130,-135,130,155,160,-163,160,290
11,10,12,CHANTRI Witsanu,NA,1996-09-12,NA,NA,B,69 kg Men,0,1,333,125,-130,130,130,-151,151,156,156,286
12,13,10,ORAI Hisato,NA,1995-08-07,NA,NA,B,69 kg Men,0,1,333,122,126,-130,126,160,-167,-167,160,286
13,12,13,KAO Chan-Hung,NA,1993-10-03,NA,NA,B,69 kg Men,0,1,333,120,-126,126,126,145,150,155,155,281
14,14,14,SHIRAKUSA Shota,NA,1994-08-08,NA,NA,B,69 kg Men,0,1,333,124,-127,-127,124,150,-155,-155,150,274
15,16,15,GURBANDURDIYEV Maksat,NA,1994-06-30,NA,NA,B,69 kg Men,0,1,333,-120,120,-124,120,145,-150,-150,145,265
16,18,16,MOHAMMAD Budebs,NA,1997-08-31,NA,NA,B,69 kg Men,0,1,333,88,92,-95,92,-108,-111,111,111,203
17,19,17,GILTON Fatima Gusterres Da Costa,NA,1998-05-12,NA,NA,B,69 kg Men,0,1,333,-60,-60,60,60,70,-80,-90,70,130
NA,15,NA,VIDANAGE Chinthana Geetal Vidanage,NA,1981-12-31,NA,NA,B,69 kg Men,0,1,333,120,-126,-126,120,-160,-160,-160,NA,NA
NA,17,NA,ISLAM Md Hamidul,NA,1975-11-15,NA,NA,B,69 kg Men,0,1,333,105,-110,-110,105,-130,-130,-140,NA,NA
1,1,1,XIE Hongli,NA,1992-06-03,NA,NA,A,69 kg Women,0,1,333,105,107,-110,107,140,-142,NA,140,247
2,2,2,PAEK Un Hye,NA,1989-07-07,NA,NA,A,69 kg Women,0,1,333,101,-106,106,106,135,-141,-141,135,241
3,3,3,FAIZULLAYEVA Maira,NA,1995-05-01,NA,NA,A,69 kg Women,0,1,333,96,99,101,101,-125,125,-130,125,226
4,4,4,HUNG Wan-Ting,NA,1990-06-21,NA,NA,A,69 kg Women,0,1,333,-98,-98,98,98,124,-128,-128,124,222
5,5,5,KIM Suhyeon,NA,1995-02-06,NA,NA,A,69 kg Women,0,1,333,96,-99,-100,96,-121,121,-126,121,217
6,7,6,MOE Thu Zar,NA,1994-02-15,NA,NA,A,69 kg Women,0,1,333,80,-85,85,85,100,105,-110,105,190
7,6,7,"NAIMOVA Gozal",NA,1996-09-09,NA,NA,A,69 kg Women,0,1,333,82,86,-89,86,100,-103,103,103,189
8,8,9,TOYCHYYEVA Aysoltan,NA,1996-05-29,NA,NA,A,69 kg Women,0,1,333,72,76,79,79,95,100,-104,100,179
9,9,8,BALAGE Chathurika Priyanthi,NA,1992-09-09,NA,NA,A,69 kg Women,0,1,333,70,-75,75,75,92,97,100,100,175
10,10,10,SULTANA SATHY Rokeya,NA,1994-06-23,NA,NA,A,69 kg Women,0,1,333,70,75,-78,75,-91,91,-95,91,166
1,1,1,WANG Zhouyu,NA,1994-05-13,NA,NA,A,75 kg Women,0,1,333,110,115,NA,115,135,NA,NA,135,250
2,2,2,YAO Chi-Ling,NA,1993-03-31,NA,NA,A,75 kg Women,0,1,333,95,-101,101,101,121,-126,126,126,227
3,3,4,KAMIYA Ayumi,NA,1992-03-28,NA,NA,A,75 kg Women,0,1,333,-95,95,100,100,114,117,-120,117,217
4,4,3,OTAKUZIYEVA Omadoy,NA,1996-04-04,NA,NA,A,75 kg Women,0,1,333,85,89,92,92,108,114,117,117,209
5,5,5,NISHA Jahura Khatun,NA,1994-05-21,NA,NA,A,75 kg Women,0,1,333,60,64,-67,64,75,-79,79,79,143
1,4,1,KAZOV Aidar,NA,1995-02-21,NA,NA,A,77 kg Men,0,1,333,151,156,-158,156,191,-194,194,194,350
2,1,4,JON Myong Song,NA,1993-08-19,NA,NA,A,77 kg Men,0,1,333,155,160,-163,160,185,-190,190,190,350
3,2,2,CHINNAWONG Chatuphum,NA,1993-07-19,NA,NA,A,77 kg Men,0,1,333,150,155,158,158,186,-191,191,191,349
4,3,6,WANG Jun,NA,1989-06-15,NA,NA,A,77 kg Men,0,1,333,152,157,-160,157,176,181,186,186,343
5,5,5,CHOE Jon Wi,NA,1993-06-29,NA,NA,A,77 kg Men,0,1,333,151,-156,156,156,186,-192,-194,186,342
6,7,3,LOBSI Pornchai,NA,1990-07-16,NA,NA,A,77 kg Men,0,1,333,145,-150,150,150,180,185,190,190,340
7,6,8,MIRI Ali,NA,1995-08-01,NA,NA,A,77 kg Men,0,1,333,-152,152,-156,152,178,-186,-187,178,330
8,9,7,ASRAROV Batyr,NA,1993-04-11,NA,NA,A,77 kg Men,0,1,333,140,145,-148,145,-185,185,-192,185,330
9,10,9,ATABAYEV Guvanch,NA,1994-04-14,NA,NA,B,77 kg Men,0,1,333,135,141,-145,141,166,171,-177,171,312
10,12,10,PIRZHANOV Vepa,NA,1994-08-22,NA,NA,B,77 kg Men,0,1,333,130,-136,-137,130,160,165,-170,165,295
11,13,12,ALABUDI Ahmad Adel Wajeeh,NA,1980-09-16,NA,NA,B,77 kg Men,0,1,333,120,125,-130,125,-150,150,157,157,282
12,15,13,RUSTAM KHIL Esmatullah,NA,1989-04-24,NA,NA,B,77 kg Men,0,1,333,100,110,-115,110,140,-145,145,145,255
13,14,14,SHUKUROV Ilkhomjon,NA,1987-08-03,NA,NA,B,77 kg Men,0,1,333,105,110,-113,110,135,140,-146,140,250
14,16,15,KEOMANI Thanouxay,NA,1987-09-01,NA,NA,B,77 kg Men,0,1,333,70,75,80,80,95,100,-105,100,180
NA,8,NA,SU Dajin,NA,1986-04-20,NA,NA,A,77 kg Men,0,1,333,150,-156,-158,150,-186,-187,-201,NA,NA
NA,11,NA,MOHAMAD Fazrul Azrie Bin Mohdad,NA,1995-08-27,NA,NA,B,77 kg Men,0,1,333,132,-136,136,136,-162,-162,-163,NA,NA
NA,NA,11,ZHAPAROV Zhalil,NA,1993-06-15,NA,NA,B,77 kg Men,0,1,333,-125,-125,-125,NA,155,160,-165,160,NA
1,5,1,OMIRTAY Yermek,NA,1992-08-03,NA,NA,A,85 kg Men,0,1,333,156,161,-164,161,198,203,-206,203,364
2,3,2,SUN Wei,NA,1993-02-04,NA,NA,A,85 kg Men,0,1,333,156,161,-165,161,-197,197,202,202,363
3,4,3,LIM Youngchul,NA,1987-11-18,NA,NA,A,85 kg Men,0,1,333,156,161,-164,161,195,198,-203,198,359
4,1,6,LINDER Semen,NA,1997-08-22,NA,NA,A,85 kg Men,0,1,333,161,166,NA,166,-192,-192,192,192,358
5,2,5,CAO Gang,NA,1991-06-04,NA,NA,A,85 kg Men,0,1,333,157,162,-167,162,-195,196,-198,196,358
6,6,4,ALJUMAILI Safaa Rashid Mahmood,NA,1990-01-01,NA,NA,A,85 kg Men,0,1,333,145,150,155,155,196,-200,-200,196,351
7,7,8,HOGHOUGHIOSGOUEI Amir,NA,1994-02-17,NA,NA,A,85 kg Men,0,1,333,155,-163,-163,155,185,-196,-197,185,340
8,9,7,YAMAMOTO Toshiki,NA,1991-09-08,NA,NA,B,85 kg Men,0,1,333,140,-145,145,145,180,190,-196,190,335
9,8,9,THAKUR Vikas,NA,1993-11-14,NA,NA,B,85 kg Men,0,1,333,143,-148,148,148,177,182,-186,182,330
10,11,11,PIRJANOV Shohrat,NA,1996-09-22,NA,NA,B,85 kg Men,0,1,333,-135,-138,140,140,-157,157,161,161,301
11,10,12,ALDAYA Ali,NA,1992-03-25,NA,NA,B,85 kg Men,0,1,333,135,140,-145,140,160,-165,-165,160,300
12,13,10,MOUSA Malek Faed Naji,NA,1996-11-11,NA,NA,B,85 kg Men,0,1,333,125,130,133,133,160,163,165,165,298
13,14,13,SUBOH Abdallah Ismail Mohammad,NA,1993-05-11,NA,NA,B,85 kg Men,0,1,333,125,-130,130,130,160,-165,-165,160,290
14,15,14,ISLAM Md Mainul,NA,1979-09-08,NA,NA,B,85 kg Men,0,1,333,105,110,-115,110,130,-136,136,136,246
15,16,15,PIRZADA Atiqullah,NA,1991-07-04,NA,NA,B,85 kg Men,0,1,333,105,-110,-110,105,125,-130,130,130,235
16,17,16,HAQUE Md Aminul,NA,1988-11-10,NA,NA,B,85 kg Men,0,1,333,-95,95,-100,95,120,127,-131,127,222
NA,12,NA,PARK Jonggeol,NA,1983-03-20,NA,NA,B,85 kg Men,0,1,333,140,-145,-145,140,-180,-180,-180,NA,NA
1,3,1,SYBAY Rustem,NA,1993-06-25,NA,NA,A,94 kg Men,0,1,333,163,-167,167,167,204,-210,216,216,383
2,2,2,JUNG Hyeonseop,NA,1985-06-18,NA,NA,A,94 kg Men,0,1,333,163,-167,167,167,203,209,-217,209,376
3,1,4,HASHEMI Ali,NA,1991-11-01,NA,NA,A,94 kg Men,0,1,333,165,168,-174,168,202,208,-211,208,376
4,4,3,TIAN Fuxuan,NA,1993-08-16,NA,NA,A,94 kg Men,0,1,333,160,-165,-167,160,195,202,208,208,368
5,5,5,SUMPRADIT Sarat,NA,1994-04-17,NA,NA,A,94 kg Men,0,1,333,160,-166,-167,160,190,200,-210,200,360
6,6,6,RAJAEI LANGEROUDI Seyedmostafa,NA,1987-05-28,NA,NA,A,94 kg Men,0,1,333,155,-162,-163,155,-191,191,-201,191,346
7,8,8,JIN Cheng,NA,1995-08-22,NA,NA,B,94 kg Men,0,1,333,-135,135,145,145,173,180,187,187,332
8,9,11,ABOUDI Mohammad Nabeel Bahjat,NA,1989-11-23,NA,NA,B,94 kg Men,0,1,333,-137,-137,137,137,-165,165,-171,165,302
9,12,9,AL KARAKI Omar Subhi Ragheb,NA,1994-08-17,NA,NA,A,94 kg Men,0,1,333,121,-125,-125,121,165,172,175,175,296
10,11,10,SHUKUROV Azizjon,NA,1986-04-24,NA,NA,B,94 kg Men,0,1,333,-122,122,-126,122,-165,166,172,172,294
11,10,12,THUSITHA S. Abeykoon,NA,1985-11-12,NA,NA,B,94 kg Men,0,1,333,125,-130,-130,125,-161,-161,165,165,290
12,13,13,SHRESTHA Dinesh,NA,1984-08-31,NA,NA,B,94 kg Men,0,1,333,112,115,-120,115,138,-147,-147,138,253
13,14,14,SHEKH Md Roni,NA,1983-11-10,NA,NA,B,94 kg Men,0,1,333,85,-90,-90,85,-110,110,115,115,200
14,15,15,HAMAD Almaeeni,NA,1999-02-05,NA,NA,B,94 kg Men,0,1,333,85,-90,-91,85,107,112,-116,112,197
NA,7,NA,JANNYYEV Muhammetnur,NA,1997-07-12,NA,NA,A,94 kg Men,0,1,333,140,145,-151,145,-176,-176,-176,NA,NA
NA,NA,7,ALHAZZAA Ali,NA,1990-01-01,NA,NA,A,94 kg Men,0,1,333,-135,-135,-135,NA,-175,175,187,187,NA
