total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,birthday,gender,nation,group,category,dq,old_classes,event_id,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
5,7,5,AKDENIZ Nejat,NA,1982-05-17,NA,NA,A,85 kg Men,0,1,1,-145,145,-151,145,180,-185,-185,180,325
6,6,6,KRYCH Zachary Joseph Rusnacko,NA,1983-04-16,NA,NA,A,85 kg Men,0,1,1,140,145,-147,145,170,175,-180,175,320
7,8,8,EL MOUJOUD Ali,NA,1982-07-24,NA,NA,B,85 kg Men,0,1,1,133,137,-140,137,165,170,-175,170,307
7,8,8,EL MOUJOUD Ali,NA,1982-07-24,NA,NA,B,85 kg Men,0,1,1,133,137,-140,137,165,170,-175,170,307
8,10,7,ABD Reath,NA,1985-04-24,NA,NA,A,85 kg Men,0,1,1,125,-132,132,132,165,-170,171,171,303
9,9,11,HUSSEIN Mohammad,NA,1986-07-01,NA,NA,B,85 kg Men,0,1,1,125,-130,132,132,165,-172,-175,165,297
10,11,10,RAMSAY Buck,NA,1982-08-13,NA,NA,B,85 kg Men,0,1,1,131,-135,-135,131,-166,166,-173,166,297
11,13,12,CZEKIEL Kornel,NA,1987-07-15,NA,NA,A,85 kg Men,0,1,1,130,-135,-137,130,160,-165,-167,160,290
12,12,14,GORGANOV Nurgeldy,NA,1984-09-11,NA,NA,B,85 kg Men,0,1,1,125,130,-135,130,145,150,-155,150,280
13,15,13,MARANDA Jean-Philippe,NA,1986-11-01,NA,NA,B,85 kg Men,0,1,1,113,117,-120,117,149,154,-160,154,271
14,14,15,CHOMMYKOV Kakageldy,NA,1982-11-29,NA,NA,B,85 kg Men,0,1,1,110,114,118,118,143,-148,148,148,266
NA,5,NA,WANG Fugang,NA,1984-02-23,NA,NA,A,85 kg Men,0,1,1,145,-150,150,150,-170,-170,-170,NA,NA
NA,NA,9,BAZAROV Bakhodir,NA,1983-04-25,NA,NA,A,85 kg Men,0,1,1,-135,-140,-140,NA,170,-180,-180,170,NA
1,1,1,HERNANDEZ Yoandris,NA,1980-05-25,NA,NA,A,94 kg Men,0,1,1,160,-167,167,167,202,210,NA,210,377
2,4,3,GALKIN Yuriy,NA,1986-06-05,NA,NA,A,94 kg Men,0,1,1,145,-150,150,150,180,187,192,192,342
3,2,4,UYAR Emre,NA,1983-07-01,NA,NA,A,94 kg Men,0,1,1,145,150,152,152,185,190,-192,190,342
4,5,2,WITTMER Jeffrey,NA,1984-09-30,NA,NA,A,94 kg Men,0,1,1,145,149,-151,149,185,192,-193,192,341
5,6,5,BASOL Mehmet,NA,1984-08-14,NA,NA,A,94 kg Men,0,1,1,-145,-145,145,145,175,185,-188,185,330
6,3,7,KOPYTOV Andrey,NA,1985-01-25,NA,NA,A,94 kg Men,0,1,1,-144,144,151,151,170,-180,-181,170,321
7,7,9,BUTLER Michael,NA,1980-06-02,NA,NA,A,94 kg Men,0,1,1,140,145,-147,145,170,-177,-177,170,315
8,8,6,OGASAWARA Shingo,NA,1984-11-02,NA,NA,A,94 kg Men,0,1,1,135,140,-145,140,-165,165,170,170,310
9,10,8,MILASHKI Marin,NA,1983-04-28,NA,NA,A,94 kg Men,0,1,1,135,140,-145,140,162,170,-171,170,310
10,9,10,REZNIK Michael,NA,1985-04-22,NA,NA,B,94 kg Men,0,1,1,130,138,140,140,153,161,-164,161,301
11,11,11,MOE Travis,NA,1982-04-16,NA,NA,A,94 kg Men,0,1,1,-133,133,-137,133,161,-167,-167,161,294
12,12,12,CARRILLO David,NA,1978-08-23,NA,NA,B,94 kg Men,0,1,1,120,-125,-125,120,145,150,-155,150,270
13,13,14,MURADOV Hojageldy,NA,1982-04-14,NA,NA,B,94 kg Men,0,1,1,105,110,115,115,135,-140,-142,135,250
14,14,13,IKRENI Michal,NA,1983-06-24,NA,NA,B,94 kg Men,0,1,1,102,-106,106,106,133,138,-142,138,244
15,15,15,LALJEK Slavko,NA,1982-11-28,NA,NA,B,94 kg Men,0,1,1,95,100,-105,100,125,130,-133,130,230
