total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,birthday,gender,nation,group,category,dq,old_classes,event_id,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
2,2,1,BAHLOUL Rami,NA,1991-07-29,NA,NA,A,77 kg Men,0,1,386,137,142,-145,142,170,-173,174,174,316
3,3,4,CHOUKAL Smail,NA,1995-04-21,NA,NA,A,77 kg Men,0,1,386,-130,130,138,138,150,157,-166,157,295
4,4,6,DARGAL Anas,NA,1997-09-23,NA,NA,A,77 kg Men,0,1,386,106,112,-116,112,132,141,-146,141,253
5,6,7,LE ROUX Matthew Brandon,NA,1994-07-14,NA,NA,A,77 kg Men,0,1,386,105,110,-115,110,130,-131,-135,130,240
6,7,8,SOLOMON Dikabelo,NA,1995-07-23,NA,NA,A,77 kg Men,0,1,386,93,96,-100,96,95,-115,116,116,212
NA,5,NA,MADANAMOOTHOO Jack Anthony,NA,1999-01-13,NA,NA,A,77 kg Men,0,1,386,110,-115,-116,110,-140,-140,-145,NA,NA
NA,NA,5,RANDRIANAVALONA Fanantenana Claudio,NA,1992-06-08,NA,NA,A,77 kg Men,0,1,386,-120,-120,-122,NA,150,155,-160,155,NA
NA,NA,3,EKHLAIFIA Soufiene,NA,1998-12-17,NA,NA,A,77 kg Men,0,1,386,-136,-136,-136,NA,165,-171,-171,165,NA
1,1,1,MAHMOUD Mohamed Ihab Youssef Ahmed,NA,1989-11-21,NA,NA,A,85 kg Men,0,1,386,158,-162,-162,158,181,190,-195,190,348
2,3,3,TLILI Wajih,NA,1999-03-07,NA,NA,A,85 kg Men,0,1,386,-137,141,146,146,160,167,-171,167,313
3,4,2,MESSAOUDI Ameur,NA,1996-01-17,NA,NA,A,85 kg Men,0,1,386,135,140,-143,140,170,-175,-175,170,310
4,6,4,KAGISO Bokang Alphius,NA,1997-03-30,NA,NA,A,85 kg Men,0,1,386,100,103,-106,103,115,120,128,128,231
5,5,5,MOTJAMELA Relebohile,NA,1984-05-02,NA,NA,A,85 kg Men,0,1,386,95,100,105,105,-115,115,125,125,230
6,8,6,SERVINA Angelo,NA,1994-01-29,NA,NA,A,85 kg Men,0,1,386,90,95,-100,95,110,115,120,120,215
7,7,7,FELICITE Valentino,NA,1995-02-14,NA,NA,A,85 kg Men,0,1,386,90,96,-98,96,108,-115,-115,108,204
NA,2,NA,BAHLOUL Ramzi,NA,1989-10-18,NA,NA,A,85 kg Men,0,1,386,145,147,-150,147,-180,-180,-180,NA,NA
1,1,1,BARAKAT Dina Ahmed Elsayed,NA,1989-05-20,NA,NA,A,90 kg Women,0,1,386,90,95,-100,95,115,120,-126,120,215
2,2,2,OUASS Samira,NA,1992-04-22,NA,NA,A,90 kg Women,0,1,386,-72,-72,72,72,90,98,-103,98,170
3,3,3,IRAM Marie Anaelle Wendy,NA,2002-03-08,NA,NA,A,90 kg Women,0,1,386,35,40,-45,40,45,50,55,55,95
1,1,1,ABDALLA Ragab Abdelhay Saad A.,NA,1991-03-04,NA,NA,A,94 kg Men,0,1,386,157,163,167,167,195,-205,-206,195,362
2,2,2,MESSAOUI Saddam,NA,1991-07-24,NA,NA,A,94 kg Men,0,1,386,145,150,-155,150,180,-185,-185,180,330
3,3,4,MOUM Hicham,NA,1998-08-18,NA,NA,A,94 kg Men,0,1,386,132,-141,141,141,170,174,-176,174,315
4,4,3,MAATOUG Achraf,NA,1997-07-28,NA,NA,A,94 kg Men,0,1,386,-140,-140,140,140,171,175,-176,175,315
5,5,6,ARMILAT Mehdi,NA,1996-12-13,NA,NA,A,94 kg Men,0,1,386,120,-130,130,130,145,-155,-160,145,275
6,6,9,NKOMBE Longefa,NA,1978-12-31,NA,NA,A,94 kg Men,0,1,386,90,95,100,100,103,105,110,110,210
7,8,7,HANSEL Bristol,NA,1988-07-03,NA,NA,A,94 kg Men,0,1,386,-90,-90,90,90,115,120,-125,120,210
8,7,8,JEELOLL Sharanjeev,NA,1992-08-18,NA,NA,A,94 kg Men,0,1,386,-85,85,90,90,115,-120,-120,115,205
NA,NA,5,BURGER Ruben,NA,1991-03-03,NA,NA,A,94 kg Men,0,1,386,-132,-135,-135,NA,-150,150,NA,150,NA
