total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,birthday,gender,nation,group,category,dq,old_classes,event_id,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
7,7,7,UNGA Selimoti,NA,1993-12-29,NA,NA,B,62 kg Men,0,1,213,62,-65,65,65,82,85,-87,85,150
1,2,1,HALDER Rakhi,NA,1993-07-06,NA,NA,A,63 kg Women,0,1,213,67,-72,-72,67,85,90,97,97,164
2,1,2,IRO Hepline,NA,1992-04-15,NA,NA,A,63 kg Women,0,1,213,-70,70,74,74,88,90,-93,90,164
3,3,3,JASVIR Kaur,NA,1993-02-22,NA,NA,A,63 kg Women,0,1,213,66,-70,-70,66,80,85,89,89,155
4,4,4,TUIPULOTI Fakaola,NA,1997-01-18,NA,NA,A,63 kg Women,0,1,213,62,-65,65,65,82,-85,-85,82,147
5,5,5,GOODMAN Rachel Anne,NA,1997-05-07,NA,NA,A,63 kg Women,0,1,213,52,56,58,58,70,74,78,78,136
1,1,1,TOROMON Takenibeia,NA,1992-01-29,NA,NA,A,69 kg Men,0,1,213,113,119,-124,119,148,-160,NA,148,267
2,2,2,UDIA Toua,NA,1992-12-07,NA,NA,A,69 kg Men,0,1,213,-100,100,-105,100,-135,-135,135,135,235
3,4,3,WAIBEIYA Tom-Jaye,NA,1995-12-17,NA,NA,A,69 kg Men,0,1,213,70,83,-87,83,100,110,117,117,200
4,3,4,PALANITE Ofatonga,NA,1995-01-30,NA,NA,A,69 kg Men,0,1,213,82,-85,85,85,103,106,110,110,195
5,5,5,SAMUELU Sione,NA,1994-01-24,NA,NA,A,69 kg Men,0,1,213,-75,75,80,80,-105,105,-110,105,185
6,6,7,LOBBAN James,NA,1994-06-26,NA,NA,B,69 kg Men,0,1,213,75,79,-83,79,98,103,-106,103,182
7,7,6,MALLINSON Jack,NA,1994-11-22,NA,NA,B,69 kg Men,0,1,213,77,-81,-81,77,98,101,104,104,181
1,1,1,OINAM Geeta Devi,NA,1993-11-25,NA,NA,A,69 kg Women,0,1,213,-68,68,71,71,95,100,-104,100,171
2,2,2,AKO Sandra,NA,1994-03-03,NA,NA,A,69 kg Women,0,1,213,65,-70,70,70,85,90,-95,90,160
3,3,3,KEPAE Giovika,NA,1994-02-23,NA,NA,A,69 kg Women,0,1,213,60,67,-72,67,75,80,-85,80,147
4,4,4,PILKINGTON Ella,NA,1995-04-06,NA,NA,A,69 kg Women,0,1,213,47,50,52,52,60,-63,63,63,115
1,1,1,OPELOGE Mary,NA,1992-01-24,NA,NA,A,75 kg Women,0,1,213,95,100,103,103,-120,120,-130,120,223
2,2,2,PRATAP SINGH Sushmita Singh,NA,1993-04-13,NA,NA,A,75 kg Women,0,1,213,55,59,63,63,75,80,85,85,148
1,1,2,THAKUR Vikas,NA,1993-11-14,NA,NA,A,77 kg Men,0,1,213,120,125,130,130,150,-156,156,156,286
2,2,1,PESALELI Bob,NA,1992-12-21,NA,NA,A,77 kg Men,0,1,213,111,115,117,117,150,155,160,160,277
3,4,3,KARITEMA Otang,NA,1993-09-13,NA,NA,B,77 kg Men,0,1,213,-107,-107,107,107,125,-133,133,133,240
4,3,4,LARKINS Liam Peter,NA,1993-09-12,NA,NA,B,77 kg Men,0,1,213,100,105,110,110,120,125,130,130,240
5,5,5,BRUERTON Stewart James,NA,1993-11-04,NA,NA,B,77 kg Men,0,1,213,90,95,98,98,115,119,-122,119,217
6,6,6,DANIELS Jakob David,NA,1995-06-11,NA,NA,B,77 kg Men,0,1,213,80,85,90,90,100,107,111,111,201
1,1,1,KARI Steven Kukuna,NA,1993-05-13,NA,NA,A,85 kg Men,0,1,213,135,140,-143,140,175,184,-188,184,324
2,2,2,LEUO Siaosi,NA,1992-10-26,NA,NA,A,85 kg Men,0,1,213,-115,115,120,120,150,157,-160,157,277
3,3,3,STONE Luke,NA,1992-08-07,NA,NA,A,85 kg Men,0,1,213,95,-100,100,100,135,140,145,145,245
4,4,4,NG Choon Yeow,NA,1993-09-24,NA,NA,A,85 kg Men,0,1,213,87,92,95,95,115,120,-123,120,215
5,5,5,"NAUER Norman",NA,1995-05-03,NA,NA,A,85 kg Men,0,1,213,75,80,85,85,100,105,110,110,195
6,6,6,LEUTU Junior,NA,1995-10-12,NA,NA,A,85 kg Men,0,1,213,75,80,-82,80,100,105,-110,105,185
1,2,1,GREGORY-HUNT Saxon,NA,1993-05-11,NA,NA,A,94 kg Men,0,1,213,118,-122,122,122,148,152,160,160,282
2,3,2,OPELOGE Petunu,NA,1994-06-27,NA,NA,A,94 kg Men,0,1,213,118,122,-125,122,152,-160,160,160,282
3,1,3,MUDHA Rajendra Chaitanya,NA,1993-10-10,NA,NA,A,94 kg Men,0,1,213,117,121,124,124,147,-154,-154,147,271
4,4,4,VEA Wilford Christopher,NA,1992-10-13,NA,NA,A,94 kg Men,0,1,213,90,95,100,100,113,120,125,125,225
