total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,birthday,gender,nation,group,category,dq,old_classes,event_id,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
4,NA,NA,HILL Kurt,NA,1993-01-01,NA,NA,A,105 kg Men,0,1,247,105,110,114,114,126,131,-136,131,245
5,NA,NA,MALEKITAMA Rico,NA,1997-01-01,NA,NA,A,105 kg Men,0,1,247,70,75,80,80,-95,95,-102,95,175
1,NA,NA,SAGONE Ulina Tinaiadivila,NA,1998-02-18,NA,NA,A,48 kg Women,0,1,247,45,48,-52,48,55,59,62,62,110
2,NA,NA,BURNS Marine Violet,NA,1995-09-28,NA,NA,A,48 kg Women,0,1,247,38,41,45,45,53,56,-57,56,101
3,NA,NA,PARR Robin Bridget,NA,1997-02-24,NA,NA,A,48 kg Women,0,1,247,-35,35,39,39,51,56,-58,56,95
4,NA,NA,OVIA Gabe,NA,1996-01-01,NA,NA,A,48 kg Women,0,1,247,40,-45,-47,40,50,55,-58,55,95
5,NA,NA,BARKHAN Jessica Deanne,NA,1995-03-08,NA,NA,A,48 kg Women,0,1,247,40,-44,-44,40,50,-54,54,54,94
1,NA,NA,TIBON Lomina,NA,1994-12-17,NA,NA,A,53 kg Women,0,1,247,53,56,58,58,68,70,72,72,130
2,NA,NA,MOSS Charlotte Louise,NA,1995-09-05,NA,NA,A,53 kg Women,0,1,247,52,55,57,57,66,69,-72,69,126
1,NA,NA,OALA Fred Karoho,NA,1996-09-12,NA,NA,A,56 kg Men,0,1,247,80,86,-90,86,105,118,-123,118,204
2,NA,NA,DELANEY James Joseph,NA,1996-07-29,NA,NA,A,56 kg Men,0,1,247,70,73,76,76,90,93,96,96,172
3,NA,NA,ADAM Hamish Theodoros Mackenzie,NA,1997-03-13,NA,NA,A,56 kg Men,0,1,247,-70,70,-75,70,80,85,-87,85,155
4,NA,NA,BOE Toua Vai,NA,1993-11-16,NA,NA,A,56 kg Men,0,1,247,60,-65,65,65,85,-90,-90,85,150
1,NA,NA,ROBERT Mathlynn,NA,1996-12-25,NA,NA,A,58 kg Women,0,1,247,63,67,-70,67,80,-85,-85,80,147
2,NA,NA,GILES Roisin,NA,1994-04-22,NA,NA,A,58 kg Women,0,1,247,50,53,55,55,65,68,-70,68,123
3,NA,NA,COWEN Sophie,NA,1997-05-16,NA,NA,A,58 kg Women,0,1,247,-50,50,-53,50,64,-67,-67,64,114
4,NA,NA,"NAIME Edith",NA,1998-01-01,NA,NA,A,58 kg Women,0,1,247,42,-47,47,47,53,58,61,61,108
1,NA,NA,FAITAMAI Faitamai,NA,1994-01-01,NA,NA,A,62 kg Men,0,1,247,90,94,96,96,115,119,125,125,221
2,NA,NA,ENOCH Peter,NA,1997-09-10,NA,NA,A,62 kg Men,0,1,247,85,90,94,94,-113,113,118,118,212
3,NA,NA,MCTAGGART Cameron David,NA,1997-09-30,NA,NA,A,62 kg Men,0,1,247,90,-95,-95,90,107,112,-118,112,202
4,NA,NA,NORMAN James Sahutta,NA,1996-06-29,NA,NA,A,62 kg Men,0,1,247,70,74,78,78,101,106,110,110,188
5,NA,NA,MOREA Ignatius,NA,1995-08-27,NA,NA,A,62 kg Men,0,1,247,70,78,-83,78,95,100,-105,100,178
6,NA,NA,MANZO Chirk Douglas Carmine,NA,1998-10-04,NA,NA,A,62 kg Men,0,1,247,65,70,75,75,85,-90,-90,85,160
7,NA,NA,KEVAU Isi Scophil,NA,1996-03-10,NA,NA,A,62 kg Men,0,1,247,-60,60,65,65,70,80,87,87,152
1,NA,NA,GOODMAN Rachel Anne,NA,1997-05-07,NA,NA,A,63 kg Women,0,1,247,69,-72,72,72,88,-90,90,90,162
2,NA,NA,SWIFT Kelsey,NA,1994-01-01,NA,NA,A,63 kg Women,0,1,247,55,58,60,60,73,76,-80,76,136
1,NA,NA,BRECHTEFELD Elson Edward,NA,1994-03-02,NA,NA,A,69 kg Men,0,1,247,108,-112,112,112,140,144,147,147,259
2,NA,NA,RANGIDIMI Chris Akarba,NA,1995-08-07,NA,NA,A,69 kg Men,0,1,247,85,-90,90,90,120,125,-130,125,215
3,NA,NA,PALANITE Ofatonga,NA,1995-01-30,NA,NA,A,69 kg Men,0,1,247,95,99,-103,99,110,115,-120,115,214
4,NA,NA,SIOLAA Penisimani Angelo Fonua,NA,1994-04-23,NA,NA,A,69 kg Men,0,1,247,80,-86,-86,80,105,110,-115,110,190
5,NA,NA,FANOLUA Pita Junior,NA,1996-10-10,NA,NA,A,69 kg Men,0,1,247,70,75,-80,75,85,-95,-95,85,160
6,NA,NA,PUKA Bill Jack,NA,1995-05-31,NA,NA,A,69 kg Men,0,1,247,65,-70,70,70,-85,85,-90,85,155
1,NA,NA,HOHEPA Lani Philippa,NA,1994-01-09,NA,NA,A,69 kg Women,0,1,247,51,56,-58,56,65,70,71,71,127
2,NA,NA,KEVAU Kari Rosey,NA,1995-05-25,NA,NA,A,69 kg Women,0,1,247,45,50,55,55,-65,65,-71,65,120
1,NA,NA,HARRY Lorraine Henao,NA,1996-02-20,NA,NA,A,75 kg Women,0,1,247,65,-70,70,70,82,-87,-87,82,152
2,NA,NA,FATHANGIN Maria,NA,1995-03-31,NA,NA,A,75 kg Women,0,1,247,48,51,-54,51,68,71,-76,71,122
3,NA,NA,VEA Malia,NA,1997-04-15,NA,NA,A,75 kg Women,0,1,247,35,38,-42,38,47,52,56,56,94
1,NA,NA,BRUERTON Stewart,NA,1995-01-01,NA,NA,A,77 kg Men,0,1,247,95,98,101,101,127,130,133,133,234
2,NA,NA,PAKCHUNG Jonathan,NA,1993-01-01,NA,NA,A,77 kg Men,0,1,247,-102,-102,102,102,124,127,131,131,233
3,NA,NA,WAIBEIYA Tom-Jaye,NA,1995-12-17,NA,NA,A,77 kg Men,0,1,247,100,-105,105,105,125,-130,NA,125,230
4,NA,NA,UNGA Selimoti,NA,1993-12-29,NA,NA,A,77 kg Men,0,1,247,85,90,-94,90,105,110,115,115,205
5,NA,NA,FELETI Jack Junior Hanisi Poitoa,NA,1995-07-24,NA,NA,A,77 kg Men,0,1,247,70,75,78,78,95,103,107,107,185
6,NA,NA,LAIAFI Lolohea Lisala Fakanaanaa KP,NA,1996-10-07,NA,NA,A,77 kg Men,0,1,247,65,-70,-70,65,85,90,-95,90,155
1,NA,NA,GREGORY-HUNT Saxon,NA,1993-05-11,NA,NA,A,85 kg Men,0,1,247,133,-136,136,136,160,162,-164,162,298
2,NA,NA,LARKINS Liam Peter,NA,1993-09-12,NA,NA,A,85 kg Men,0,1,247,113,116,-118,116,138,144,-147,144,260
3,NA,NA,PARKES Layne Bernard Terii,NA,1994-08-05,NA,NA,A,85 kg Men,0,1,247,103,107,110,110,125,130,135,135,245
4,NA,NA,NICOLL Jay,NA,1993-01-01,NA,NA,A,85 kg Men,0,1,247,-95,95,-100,95,115,125,-130,125,220
5,NA,NA,LIBYAN Chase Taylor,NA,1996-11-24,NA,NA,A,85 kg Men,0,1,247,55,60,65,65,75,85,-90,85,150
NA,NA,NA,KIM Hasu Elliott,NA,1993-09-27,NA,NA,A,85 kg Men,0,1,247,-85,-85,-85,NA,NA,NA,NA,NA,NA
1,NA,NA,KARI Steven Kukuna,NA,1993-05-13,NA,NA,A,94 kg Men,0,1,247,141,146,-150,146,188,-194,-200,188,334
2,NA,NA,AH-VOA Aimaasu,NA,1994-01-01,NA,NA,A,94 kg Men,0,1,247,102,-107,110,110,125,132,-140,132,242
3,NA,NA,DANIELS Jakob David,NA,1995-06-11,NA,NA,A,94 kg Men,0,1,247,95,-100,100,100,117,122,127,127,227
