total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,birthday,gender,nation,group,category,dq,old_classes,event_id,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
4,2,6,USAROV Sunnatilla,NA,1996-08-07,NA,NA,A,102 kg Men,0,0,453,163,168,172,172,191,-197,-197,191,363
5,3,7,RASULBEKOV Bekdoolot,NA,1996-09-12,NA,NA,A,102 kg Men,0,0,453,160,166,171,171,-190,190,-200,190,361
6,7,3,PARDEEP Singh,NA,1995-01-04,NA,NA,A,102 kg Men,0,0,453,143,147,150,150,190,196,201,201,351
7,6,4,SYBAY Rustem,NA,1993-06-25,NA,NA,A,102 kg Men,0,0,453,155,-160,-162,155,195,-200,-210,195,350
1,1,3,YANG Zhe,NA,1991-07-14,NA,NA,A,109 kg Men,0,0,453,-187,187,192,192,217,-221,225,225,417
2,2,2,DJURAEV Akbar,NA,1999-10-08,NA,NA,A,109 kg Men,0,0,453,176,181,185,185,215,219,225,225,410
3,4,1,HASHEMI Ali,NA,1991-11-01,NA,NA,A,109 kg Men,0,0,453,180,-185,-186,180,-220,225,-231,225,405
4,3,5,JEONG Kisam,NA,1987-08-25,NA,NA,A,109 kg Men,0,0,453,-175,175,181,181,210,215,-220,215,396
5,6,4,GHADAMI Kia,NA,1991-01-26,NA,NA,A,109 kg Men,0,0,453,170,-175,175,175,-216,-217,218,218,393
6,5,7,BERSANOV Ibragim,NA,1992-10-25,NA,NA,A,109 kg Men,0,0,453,175,180,-185,180,205,210,-212,210,390
7,7,8,MOCHIDA Ryunosuke,NA,1993-06-18,NA,NA,A,109 kg Men,0,0,453,165,170,-173,170,-210,210,-215,210,380
8,10,6,SEO Huiyeop,NA,1992-02-29,NA,NA,A,109 kg Men,0,0,453,-165,165,-176,165,210,-218,NA,210,375
9,9,9,OVEZOV Ovez,NA,1997-06-11,NA,NA,A,109 kg Men,0,0,453,160,167,-173,167,195,202,207,207,374
10,11,11,ZAICHIKOV Alexandr,NA,1992-08-17,NA,NA,A,109 kg Men,0,0,453,160,-165,-165,160,195,-205,-205,195,355
11,12,10,LEE Hao-Jan,NA,1994-07-28,NA,NA,A,109 kg Men,0,0,453,150,-158,158,158,180,190,197,197,355
NA,8,NA,SHIRAISHI Hiroaki,NA,1989-10-24,NA,NA,A,109 kg Men,0,0,453,165,170,-173,170,-210,-210,-210,NA,NA
1,1,1,VUONG Thi Huyen,NA,1992-06-22,NA,NA,A,45 kg Women,0,0,453,73,-76,76,76,92,-95,-95,92,168
2,2,2,DALABEHERA Jhilli,NA,1999-02-03,NA,NA,A,45 kg Women,0,0,453,-68,68,71,71,88,91,-94,91,162
3,4,3,DIAZ Mary Flor,NA,1999-05-04,NA,NA,A,45 kg Women,0,0,453,65,69,-72,69,83,86,89,89,158
4,3,4,KHONG My Phuong,NA,1999-07-05,NA,NA,A,45 kg Women,0,0,453,-70,70,-75,70,84,87,-89,87,157
1,1,1,HOU Zhihui,NA,1997-03-18,NA,NA,A,49 kg Women,0,0,453,88,92,-95,92,109,113,116,116,208
2,3,2,RI Song Gum,NA,1997-10-17,NA,NA,A,49 kg Women,0,0,453,83,86,-88,86,109,114,-117,114,200
3,2,4,ZHANG Rong,NA,1993-10-31,NA,NA,A,49 kg Women,0,0,453,88,-92,-92,88,108,111,-113,111,199
4,4,3,MIRABAI Chanu Saikhom,NA,1994-08-08,NA,NA,A,49 kg Women,0,0,453,83,-86,86,86,109,113,-115,113,199
5,6,5,MIYAKE Hiromi,NA,1985-11-18,NA,NA,A,49 kg Women,0,0,453,78,80,81,81,101,104,106,106,187
6,8,6,DZHUMABAYEVA Yulduz,NA,1998-04-22,NA,NA,A,49 kg Women,0,0,453,73,77,-80,77,97,101,-104,101,178
7,7,8,AISAH Windy Cantika,NA,2002-06-11,NA,NA,A,49 kg Women,0,0,453,75,78,80,80,92,97,-100,97,177
8,9,7,TAKAHASHI Ibuki,NA,1997-03-24,NA,NA,A,49 kg Women,0,0,453,73,-75,75,75,-95,95,99,99,174
9,12,9,NGUYEN THU Hien,NA,1997-02-23,NA,NA,A,49 kg Women,0,0,453,-73,-73,73,73,-92,92,-96,92,165
10,10,10,FANG Wan-Ling,NA,1999-12-01,NA,NA,B,49 kg Women,0,0,453,69,73,-75,73,86,-91,91,91,164
11,11,11,MUN Jeongseon,NA,1999-06-04,NA,NA,B,49 kg Women,0,0,453,70,73,-75,73,90,-93,-93,90,163
12,13,12,RAMOS Rosegie,NA,2003-12-15,NA,NA,B,49 kg Women,0,0,453,68,70,72,72,85,90,-92,90,162
13,14,13,BOMIRIYAGE GOMAS Dinusha Hansani,NA,1992-12-30,NA,NA,B,49 kg Women,0,0,453,67,-71,-73,67,85,-90,-90,85,152
NA,5,NA,NGO Thi Quyen,NA,1997-10-10,NA,NA,A,49 kg Women,0,0,453,-82,-82,82,82,-101,-101,-101,NA,NA
NA,15,NA,CHULUUNBAATAR Nyamzul,NA,1998-06-14,NA,NA,B,49 kg Women,0,0,453,61,-64,64,64,-84,-84,-84,NA,NA
1,1,1,AL SALEEM Mansour Abdulrahim M,NA,1988-03-16,NA,NA,A,55 kg Men,0,0,453,114,120,122,122,137,140,NA,140,262
2,3,2,MUHAMMAD Azroy Hazalwafie,NA,1994-04-04,NA,NA,A,55 kg Men,0,0,453,-109,109,112,112,130,-135,136,136,248
3,2,4,CHONTEY Arli,NA,1992-07-01,NA,NA,A,55 kg Men,0,0,453,107,111,113,113,-128,128,133,133,246
4,5,3,YODAGE Dilanka Isuru Kumara,NA,1996-04-21,NA,NA,A,55 kg Men,0,0,453,100,105,-110,105,131,135,-138,135,240
5,4,5,CENIZA John Fabuar,NA,1998-02-07,NA,NA,A,55 kg Men,0,0,453,105,-108,-108,105,-129,129,-132,129,234
6,6,6,SAECHAO Tonesien,NA,2001-05-05,NA,NA,A,55 kg Men,0,0,453,93,95,-98,95,115,118,-120,118,213
1,1,1,LIAO Qiuyun,NA,1995-07-13,NA,NA,A,55 kg Women,0,0,453,93,-96,96,96,118,122,128,128,224
2,2,2,DIAZ Hidilyn,NA,1991-02-20,NA,NA,A,55 kg Women,0,0,453,90,94,-96,94,110,115,-119,115,209
3,3,3,"NABIEVA Muattar",NA,1996-06-02,NA,NA,A,55 kg Women,0,0,453,-88,88,91,91,108,113,-116,113,204
4,4,4,CHINSHANLO Zulfiya,NA,1993-07-25,NA,NA,A,55 kg Women,0,0,453,80,-84,84,84,105,110,-114,110,194
5,6,5,ANGGRAINI Syarah,NA,1994-08-19,NA,NA,A,55 kg Women,0,0,453,-83,83,-87,83,104,107,-112,107,190
6,5,7,YAGI Kanae,NA,1992-07-16,NA,NA,A,55 kg Women,0,0,453,81,-84,84,84,-103,103,-106,103,187
7,8,8,SADOYAMA Ayana,NA,1994-05-03,NA,NA,A,55 kg Women,0,0,453,-79,79,-81,79,97,100,102,102,181
8,12,6,SHERMETOVA Kristina,NA,1993-05-25,NA,NA,B,55 kg Women,0,0,453,63,68,-72,68,98,104,NA,104,172
9,9,9,WARNAKULASURIYA Wadumesthreege C.M.,NA,1990-10-12,NA,NA,B,55 kg Women,0,0,453,-75,75,-78,75,91,95,-98,95,170
10,10,11,BERDYYEVA Bagul,NA,1995-05-18,NA,NA,A,55 kg Women,0,0,453,-70,70,74,74,90,-94,-94,90,164
11,11,10,CHAUDHARY Sanju,NA,1999-12-06,NA,NA,B,55 kg Women,0,0,453,-70,-70,70,70,90,-95,-95,90,160
12,13,12,BASAMI Poupak,NA,1992-02-23,NA,NA,B,55 kg Women,0,0,453,-55,55,58,58,75,80,85,85,143
13,14,13,VUE Maiyia,NA,2002-09-02,NA,NA,B,55 kg Women,0,0,453,53,55,-57,55,73,-76,-76,73,128
NA,7,NA,NGUYEN Thi Thuy,NA,1990-08-23,NA,NA,A,55 kg Women,0,0,453,80,-83,-83,80,-112,-114,-114,NA,NA
1,1,1,KUO Hsing-Chun,NA,1993-11-26,NA,NA,A,59 kg Women,0,0,453,100,103,106,106,130,134,137,137,243
2,2,2,CHEN Guiming,NA,1994-01-03,NA,NA,A,59 kg Women,0,0,453,95,99,102,102,125,131,-138,131,233
3,4,3,ANDOH Mikiko,NA,1992-09-30,NA,NA,A,59 kg Women,0,0,453,-94,94,97,97,122,128,-132,128,225
4,7,4,HAM Eunji,NA,1997-07-23,NA,NA,A,59 kg Women,0,0,453,84,88,90,90,110,115,-120,115,205
5,6,5,CHIANG Nien-Hsin,NA,1997-04-29,NA,NA,A,59 kg Women,0,0,453,85,90,-92,90,113,-116,-116,113,203
6,5,6,KIM Sohwa,NA,1992-02-04,NA,NA,A,59 kg Women,0,0,453,-90,-90,91,91,-108,108,-112,108,199
7,8,7,ZARE Maryam,NA,1998-01-15,NA,NA,A,59 kg Women,0,0,453,57,61,64,64,73,77,-82,77,141
NA,3,NA,HOANG Thi Duyen,NA,1996-04-26,NA,NA,A,59 kg Women,0,0,453,98,-101,101,101,-116,-116,-116,NA,NA
NA,NA,NA,SINGH Swati,NA,1987-10-02,NA,NA,A,59 kg Women,1,0,453,81,85,87,NA,105,109,-112,NA,NA
1,1,1,LI Fabin,NA,1993-01-15,NA,NA,A,61 kg Men,0,0,453,137,-141,141,141,167,171,-175,171,312
2,2,2,QIN Fulin,NA,1994-01-12,NA,NA,A,61 kg Men,0,0,453,136,-141,-141,136,166,-170,-171,166,302
3,5,3,IRAWAN Eko Yuli,NA,1989-07-24,NA,NA,A,61 kg Men,0,0,453,133,-138,-138,133,-166,166,-171,166,299
4,4,5,ITOKAZU Yoichi,NA,1991-05-24,NA,NA,A,61 kg Men,0,0,453,130,134,-136,134,160,164,-166,164,298
5,3,6,THACH Kim Tuan,NA,1994-01-15,NA,NA,A,61 kg Men,0,0,453,132,-135,136,136,161,-165,-166,161,297
6,7,4,OM Yun Chol,NA,1991-11-18,NA,NA,A,61 kg Men,0,0,453,125,130,-133,130,165,-170,-172,165,295
7,6,7,NGUYEN Ngoc Trung,NA,1991-11-13,NA,NA,A,61 kg Men,0,0,453,-133,133,-136,133,-156,156,-161,156,289
8,8,10,KAO Chan-Hung,NA,1993-10-03,NA,NA,A,61 kg Men,0,0,453,-123,123,126,126,153,-156,-156,153,279
9,10,8,PALANGASINGHE D. K. T. W. K.,NA,1993-10-26,NA,NA,A,61 kg Men,0,0,453,115,119,122,122,-150,150,155,155,277
10,12,11,ALSALEEM Seraj Abdulrahim M,NA,1996-02-10,NA,NA,B,61 kg Men,0,0,453,115,-120,120,120,145,150,-155,150,270
11,11,13,KIM Young-Ho,NA,1996-10-09,NA,NA,B,61 kg Men,0,0,453,115,-120,120,120,145,-148,148,148,268
12,9,14,MIRZAYEV Seyitjan,NA,1994-04-30,NA,NA,B,61 kg Men,0,0,453,118,-123,125,125,140,-146,-146,140,265
13,13,12,MUTHUPANDI Raja,NA,2000-01-12,NA,NA,B,61 kg Men,0,0,453,113,117,-120,117,-148,148,-152,148,265
14,14,15,COLONIA Nestor,NA,1992-02-16,NA,NA,B,61 kg Men,0,0,453,100,115,-122,115,125,-146,NA,125,240
NA,NA,9,MUHAMAD Aznil Bin Bidin,NA,1994-06-04,NA,NA,B,61 kg Men,0,0,453,-123,-123,-123,NA,153,-155,-155,153,NA
1,1,1,DENG Wei,NA,1993-02-14,NA,NA,A,64 kg Women,0,0,453,108,112,115,115,137,142,NA,142,257
2,2,2,KIM Hyo Sim,NA,1994-03-29,NA,NA,A,64 kg Women,0,0,453,105,110,114,114,127,131,135,135,249
3,3,3,CHOE Hyo Sim,NA,1993-12-05,NA,NA,A,64 kg Women,0,0,453,98,101,104,104,130,134,-137,134,238
4,4,4,CHEN Wen-Huei,NA,1997-02-23,NA,NA,A,64 kg Women,0,0,453,-93,93,98,98,116,123,-127,123,221
5,8,8,GORICHEVA Karina,NA,1993-04-08,NA,NA,A,64 kg Women,0,0,453,-95,95,-100,95,110,115,118,118,213
6,10,6,KIM Yera,NA,1994-12-28,NA,NA,A,64 kg Women,0,0,453,93,-96,-96,93,115,120,-122,120,213
7,11,7,HALDER Rakhi,NA,1993-07-06,NA,NA,A,64 kg Women,0,0,453,90,-93,93,93,115,119,-122,119,212
8,9,9,GURYEVA Polina,NA,1999-10-05,NA,NA,A,64 kg Women,0,0,453,93,-97,-97,93,112,115,118,118,211
9,14,5,FATTOUH Mahassen Hala,NA,1989-08-27,NA,NA,B,64 kg Women,0,0,453,-89,89,-93,89,111,116,120,120,209
10,6,12,MATSUMOTO Namika,NA,1992-02-07,NA,NA,A,64 kg Women,0,0,453,-93,93,96,96,113,-116,-116,113,209
11,7,11,HAN Sojin,NA,1995-09-07,NA,NA,A,64 kg Women,0,0,453,95,-99,-99,95,-114,114,-119,114,209
12,12,10,YOSHIDA Akane,NA,1994-05-31,NA,NA,B,64 kg Women,0,0,453,87,90,-92,90,109,-113,115,115,205
13,5,14,GANZORIG Anuujin,NA,1998-04-11,NA,NA,A,64 kg Women,0,0,453,-92,92,96,96,108,-114,-116,108,204
14,13,13,ANDO Elreen Ann,NA,1998-11-01,NA,NA,B,64 kg Women,0,0,453,-90,-90,90,90,110,-115,-117,110,200
15,15,15,BAJALANI Elnaz,NA,2003-04-24,NA,NA,B,64 kg Women,0,0,453,70,-75,75,75,83,-88,88,88,163
16,16,16,ARJOMANDKHAH Abrisham,NA,1991-02-07,NA,NA,B,64 kg Women,0,0,453,-65,65,-70,65,-85,85,-88,85,150
1,1,1,CHEN Lijun,NA,1993-02-08,NA,NA,A,67 kg Men,0,0,453,147,151,154,154,178,185,NA,185,339
2,2,3,FENG Lyudong,NA,1991-10-23,NA,NA,A,67 kg Men,0,0,453,147,-151,152,152,170,175,178,178,330
3,3,2,PAK Jong Ju,NA,1997-03-14,NA,NA,A,67 kg Men,0,0,453,140,-143,143,143,175,179,-184,179,322
4,4,4,ERGASHEV Adkhamjon,NA,1999-03-12,NA,NA,A,67 kg Men,0,0,453,137,142,-144,142,170,174,-177,174,316
5,5,5,KONNAI Mitsunori,NA,1996-03-14,NA,NA,A,67 kg Men,0,0,453,138,142,-144,142,168,-172,173,173,315
6,8,6,DENI,NA,1989-07-26,NA,NA,A,67 kg Men,0,0,453,135,-139,-139,135,160,167,172,172,307
7,6,9,HAN Myeongmok,NA,1991-02-01,NA,NA,A,67 kg Men,0,0,453,135,141,-144,141,160,164,-167,164,305
8,7,7,TALIB Talha,NA,1999-10-03,NA,NA,B,67 kg Men,0,0,453,135,140,-143,140,160,164,-167,164,304
9,9,10,JEREMY Lalrinnunga,NA,2002-10-26,NA,NA,B,67 kg Men,0,0,453,130,-134,134,134,157,163,-166,163,297
10,11,11,KHARKI Farkhad,NA,1991-04-20,NA,NA,A,67 kg Men,0,0,453,126,131,-133,131,161,NA,NA,161,292
11,14,8,HUANG Pin-Hsun,NA,1998-04-23,NA,NA,B,67 kg Men,0,0,453,126,-130,-130,126,160,164,-167,164,290
12,13,13,NGUYEN Tran Anh Tuan,NA,1998-02-22,NA,NA,B,67 kg Men,0,0,453,124,128,-132,128,156,160,-163,160,288
13,15,12,TAKAO Hiroaki,NA,1992-01-02,NA,NA,B,67 kg Men,0,0,453,125,-130,-130,125,160,-164,-165,160,285
14,12,14,YASIN Mohammad,NA,2000-01-18,NA,NA,B,67 kg Men,0,0,453,129,-133,-134,129,155,-160,-160,155,284
15,16,16,ALBELADI Abdulrahman Saleh T,NA,1996-01-15,NA,NA,B,67 kg Men,0,0,453,120,125,-128,125,-150,150,-155,150,275
16,18,15,GARCIA Jeffrey,NA,1992-02-02,NA,NA,B,67 kg Men,0,0,453,115,120,-126,120,145,153,-160,153,273
17,17,17,ENKHJARGAL Munkhdul,NA,1985-09-26,NA,NA,B,67 kg Men,0,0,453,117,-123,123,123,143,148,-151,148,271
NA,10,NA,ARTYKOV Izzat,NA,1993-09-08,NA,NA,A,67 kg Men,0,0,453,127,-132,132,132,-160,-160,-160,NA,NA
NA,NA,18,RASHIDOV Bunyad,NA,2000-03-05,NA,NA,B,67 kg Men,0,0,453,-135,-135,-135,NA,-145,145,-150,145,NA
1,1,1,RIM Un Sim,NA,1996-07-05,NA,NA,A,71 kg Women,0,0,453,103,108,111,111,130,-136,-136,130,241
2,3,2,NGUYEN Thi Van,NA,1998-12-16,NA,NA,A,71 kg Women,0,0,453,92,95,-98,95,117,121,NA,121,216
3,2,3,MITSUKE Eri,NA,1992-10-30,NA,NA,A,71 kg Women,0,0,453,92,95,97,97,113,116,118,118,215
4,4,4,BYKOVA Yekaterina,NA,1997-11-13,NA,NA,A,71 kg Women,0,0,453,88,92,94,94,116,-122,-122,116,210
5,5,5,STOLYARENKO Yekaterina,NA,1998-10-16,NA,NA,A,71 kg Women,0,0,453,83,87,90,90,110,-115,-117,110,200
6,6,6,HOSSEINI Seyedehelham,NA,1988-09-16,NA,NA,A,71 kg Women,0,0,453,73,78,-82,78,-93,93,98,98,176
NA,NA,NA,DYAB Nahil,NA,1989-11-20,NA,NA,A,71 kg Women,1,0,453,80,85,-89,NA,-110,-110,-110,NA,NA
1,1,1,SHI Zhiyong,NA,1993-10-10,NA,NA,A,73 kg Men,0,0,453,160,165,168,168,-193,-193,194,194,362
2,2,2,YUAN Chengfei,NA,1995-07-14,NA,NA,A,73 kg Men,0,0,453,151,156,-161,156,186,-190,193,193,349
3,3,3,O Kang Chol,NA,1993-09-16,NA,NA,A,73 kg Men,0,0,453,150,-154,-154,150,183,-188,188,188,338
4,4,4,WON Jeongsik,NA,1990-12-09,NA,NA,A,73 kg Men,0,0,453,135,140,145,145,-180,180,185,185,330
5,5,5,YOKUBOV Doston,NA,1995-04-05,NA,NA,A,73 kg Men,0,0,453,140,144,-146,144,182,-187,-187,182,326
6,7,6,TRIYATNO,NA,1987-12-20,NA,NA,A,73 kg Men,0,0,453,140,-144,-144,140,-178,-178,178,178,318
7,8,7,MEREDOV Maksad,NA,2000-06-23,NA,NA,A,73 kg Men,0,0,453,135,140,-144,140,170,175,-180,175,315
8,9,8,ALHUMAYD Mahmoud Mohammed S,NA,1993-09-05,NA,NA,A,73 kg Men,0,0,453,-140,140,-146,140,173,-177,-178,173,313
9,6,10,ABDULLAH Rahmat Erwin,NA,2000-10-13,NA,NA,B,73 kg Men,0,0,453,137,141,-147,141,-165,165,171,171,312
10,11,9,PHAM Tuan Anh,NA,1993-03-20,NA,NA,B,73 kg Men,0,0,453,133,-136,-137,133,167,171,-174,171,304
11,10,12,SHEULI Achinta,NA,2001-11-24,NA,NA,B,73 kg Men,0,0,453,132,-137,137,137,-160,160,NA,160,297
12,12,11,DISSANAYAKE MUDIYANSELAGE Indika C. D.,NA,1989-08-06,NA,NA,B,73 kg Men,0,0,453,130,-135,-135,130,155,161,-163,161,291
13,13,13,IOROI Masakazu,NA,1985-11-12,NA,NA,B,73 kg Men,0,0,453,125,-130,-133,125,150,-160,160,160,285
14,14,14,BALUSHI Issa Rajab Mohammed Al Balushi,NA,2001-06-27,NA,NA,B,73 kg Men,0,0,453,88,93,96,96,118,-122,-125,118,214
NA,NA,NA,MIYAMOTO Masanori,NA,1997-02-03,NA,NA,A,73 kg Men,0,0,453,-142,-142,-142,NA,NA,NA,NA,NA,NA
1,1,1,RIM Jong Sim,NA,1993-02-05,NA,NA,A,76 kg Women,0,0,453,115,119,123,123,148,152,155,155,278
2,2,2,ZHANG Wangli,NA,1996-05-27,NA,NA,A,76 kg Women,0,0,453,113,-118,118,118,146,-153,-156,146,264
3,3,3,KIM Suhyeon,NA,1995-02-06,NA,NA,A,76 kg Women,0,0,453,101,104,107,107,127,134,137,137,244
4,5,6,CHEN En-Tzu,NA,1999-11-12,NA,NA,A,76 kg Women,0,0,453,91,95,98,98,-120,120,-127,120,218
5,6,5,MUN Minhee,NA,1995-07-07,NA,NA,A,76 kg Women,0,0,453,93,97,-102,97,110,116,121,121,218
6,4,7,KADYROVA Gulnabat,NA,1994-06-14,NA,NA,A,76 kg Women,0,0,453,97,101,-105,101,-115,115,-119,115,216
7,8,4,MACROHON Kristel,NA,1996-09-02,NA,NA,A,76 kg Women,0,0,453,85,-90,90,90,115,120,122,122,212
8,7,8,YAO Chi-Ling,NA,1993-03-31,NA,NA,A,76 kg Women,0,0,453,88,92,95,95,113,-119,-119,113,208
9,9,9,GHANBARI Marzieh,NA,1993-03-21,NA,NA,A,76 kg Women,0,0,453,60,65,70,70,80,-85,85,85,155
NA,NA,NA,KAMIYA Ayumi,NA,1992-03-28,NA,NA,A,76 kg Women,0,0,453,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,4,LI Dayin,NA,1998-02-12,NA,NA,A,81 kg Men,0,0,453,163,168,-172,168,-195,195,-200,195,363
2,2,1,CHOE Jon Wi,NA,1993-06-29,NA,NA,A,81 kg Men,0,0,453,155,160,162,162,193,197,-202,197,359
3,3,3,ULANOV Denis,NA,1993-10-28,NA,NA,A,81 kg Men,0,0,453,151,156,160,160,190,-196,196,196,356
4,4,2,RI Chong Song,NA,1997-05-31,NA,NA,A,81 kg Men,0,0,453,155,-160,-161,155,192,-196,197,197,352
5,5,5,KIM Woo Jae,NA,1991-09-26,NA,NA,A,81 kg Men,0,0,453,150,155,-158,155,180,185,191,191,346
6,6,6,JAVADI ALIABADI Mir Mostafa,NA,2000-06-22,NA,NA,A,81 kg Men,0,0,453,143,150,154,154,182,-194,-195,182,336
7,7,8,SINGH Ajay,NA,1997-04-17,NA,NA,B,81 kg Men,0,0,453,137,-142,142,142,172,178,-182,178,320
8,8,7,KASAI Takehiro,NA,1993-11-12,NA,NA,B,81 kg Men,0,0,453,140,-145,-145,140,178,-184,-185,178,318
9,9,10,ALQASIMI Mohammed Muntasir Khaled S,NA,2002-11-07,NA,NA,B,81 kg Men,0,0,453,89,-93,-94,89,116,119,122,122,211
NA,NA,9,DOVRANOV Muhammet,NA,1996-05-09,NA,NA,B,81 kg Men,0,0,453,-140,-140,-140,NA,170,-180,-180,170,NA
NA,NA,NA,REJEPOV Rejepbay,NA,1992-02-23,NA,NA,A,81 kg Men,0,0,453,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,SAMENOV Nurlybek,NA,1992-03-12,NA,NA,A,81 kg Men,0,0,453,-149,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,LYU Xiaojun,NA,1984-07-27,NA,NA,A,81 kg Men,0,0,453,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,1,KANG Yeounhee,NA,1992-10-15,NA,NA,A,81 kg Women,0,0,453,-97,97,-101,97,123,-127,-130,123,220
2,3,3,MUNKHJANTSAN Ankhtsetseg,NA,1997-12-25,NA,NA,A,81 kg Women,0,0,453,90,93,-94,93,110,-113,113,113,206
3,1,4,MESHITKHANOVA Raushan,NA,1995-11-24,NA,NA,A,81 kg Women,0,0,453,93,96,98,98,107,-110,-110,107,205
4,4,2,TOYCHYYEVA Aysoltan,NA,1996-05-29,NA,NA,A,81 kg Women,0,0,453,90,-93,-94,90,112,114,-117,114,204
5,5,5,ALMADANI Mai Ahmad Essa Ahmad,NA,2001-07-26,NA,NA,A,81 kg Women,0,0,453,58,62,-65,62,75,-80,80,80,142
1,1,1,WANG Zhouyu,NA,1994-05-13,NA,NA,A,87 kg Women,0,0,453,115,120,125,125,145,150,155,155,280
2,3,3,KIM Un Ju,NA,1989-11-11,NA,NA,A,87 kg Women,0,0,453,110,-114,114,114,147,152,-156,152,266
3,4,2,AO Hui,NA,1997-04-20,NA,NA,A,87 kg Women,0,0,453,110,-114,-114,110,145,152,-154,152,262
4,2,5,KOBELEVA Larisa,NA,1995-12-11,NA,NA,A,87 kg Women,0,0,453,105,110,115,115,-120,120,125,125,240
4,2,5,KOBELEVA Larisa,NA,1995-12-11,NA,NA,A,87 kg Women,0,0,453,105,110,115,115,-120,120,125,125,240
5,6,4,LO Ying-Yuan,NA,1996-05-07,NA,NA,A,87 kg Women,0,0,453,100,-105,-105,100,125,-130,-132,125,225
6,5,7,SHIMAMOTO Mami,NA,1987-09-24,NA,NA,A,87 kg Women,0,0,453,98,102,105,105,-118,118,-123,118,223
7,7,6,DAVRONOVA Dolera,NA,2001-11-03,NA,NA,A,87 kg Women,0,0,453,92,96,-99,96,120,-128,-128,120,216
8,8,9,ERDENEBAT Bilegsaikhan,NA,1998-09-16,NA,NA,A,87 kg Women,0,0,453,81,84,-86,84,99,102,-105,102,186
9,9,8,JAHANFEKRIAN Parisa,NA,1995-04-03,NA,NA,A,87 kg Women,0,0,453,73,78,82,82,-97,97,103,103,185
