total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,birthday,gender,nation,group,category,dq,old_classes,event_id,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
7,NA,NA,NUBIA Gomez,NA,1990-09-29,NA,NA,A,+75 kg Women,0,1,189,85,-90,-90,85,100,107,-112,107,192
NA,NA,NA,ROBLES Sarah Elizabeth,NA,1988-08-01,NA,NA,A,+75 kg Women,0,1,189,104,109,112,112,-135,-135,-135,NA,NA
NA,NA,NA,AMAECHI Chioma Madonna,NA,1992-03-02,NA,NA,A,+75 kg Women,0,1,189,-97,-97,-100,NA,NA,NA,NA,NA,NA
1,NA,NA,ARROYO VALDEZ Jorge David,NA,1991-09-23,NA,NA,A,105 kg Men,0,1,189,175,180,185,185,200,206,210,210,395
2,NA,NA,LUNA Julio,NA,1973-01-07,NA,NA,A,105 kg Men,0,1,189,165,170,-175,170,-210,210,-216,210,380
3,NA,NA,SHANKLE Donald Clark,NA,1982-03-18,NA,NA,A,105 kg Men,0,1,189,157,162,165,165,195,203,-206,203,368
4,NA,NA,CISNERO DIAZ Alejandro,NA,1987-03-30,NA,NA,A,105 kg Men,0,1,189,160,165,-167,165,197,202,-205,202,367
5,NA,NA,OSUNA LOPEZ Luis Alfredo,NA,1989-08-08,NA,NA,A,105 kg Men,0,1,189,155,-160,160,160,180,185,-190,185,345
6,NA,NA,GARCIA BUSTOS Jorge Eduardo,NA,1987-04-22,NA,NA,A,105 kg Men,0,1,189,145,150,153,153,180,185,190,190,343
7,NA,NA,STETSIUK Pedro,NA,1980-11-07,NA,NA,A,105 kg Men,0,1,189,150,158,-166,158,-180,180,-187,180,338
8,NA,NA,MARCIAL Juan Carlos,NA,1979-08-26,NA,NA,A,105 kg Men,0,1,189,-125,125,135,135,150,160,-170,160,295
1,NA,NA,BURGOS ORTIZ Lely Berlitt,NA,1985-06-06,NA,NA,A,48 kg Women,0,1,189,-71,71,-75,71,90,95,99,99,170
2,NA,NA,RIVAS ARTEAGA Betsi Gabriela,NA,1986-10-02,NA,NA,A,48 kg Women,0,1,189,73,-75,-75,73,92,94,96,96,169
3,NA,NA,MERCADO VILLARREAL Katherin,NA,1990-05-20,NA,NA,A,48 kg Women,0,1,189,70,73,-75,73,90,92,-94,92,165
4,NA,NA,REYES POZO Carolanni,NA,1991-07-13,NA,NA,A,48 kg Women,0,1,189,-70,-70,70,70,-87,87,-91,87,157
5,NA,NA,MURCIA VARGAS Genesis Nohemy,NA,1990-09-18,NA,NA,A,48 kg Women,0,1,189,-68,68,-71,68,83,-85,85,85,153
6,NA,NA,SILVESTRE SOSA Georgina Marieli,NA,1991-09-15,NA,NA,A,48 kg Women,0,1,189,70,-72,-72,70,82,-85,-85,82,152
7,NA,NA,REXROAD Kelly Elizabeth,NA,1978-03-30,NA,NA,A,48 kg Women,0,1,189,68,-70,-70,68,82,-84,-84,82,150
8,NA,NA,CAVERO Maria Eugenia,NA,1977-04-22,NA,NA,A,48 kg Women,0,1,189,63,66,-69,66,80,-84,-84,80,146
9,NA,NA,RAMIREZ CHUMACERO Fiorela Del Rocio,NA,1991-05-18,NA,NA,A,48 kg Women,0,1,189,58,-62,-62,58,73,78,-82,78,136
1,NA,NA,CONTRERAS Yuderqui Maridalia,NA,1986-03-27,NA,NA,A,53 kg Women,0,1,189,91,-96,96,96,-110,110,-115,110,206
2,NA,NA,HENRRIQUEZ GONZALEZ Inmara Tibisay,NA,1981-09-23,NA,NA,A,53 kg Women,0,1,189,-80,80,-83,80,107,-109,109,109,189
3,NA,NA,PENUNURI VERDUGO Francia Natalie,NA,1984-09-19,NA,NA,A,53 kg Women,0,1,189,78,81,83,83,99,102,105,105,188
4,NA,NA,REYES MARINEZ Yineisy Paola,NA,1993-11-08,NA,NA,A,53 kg Women,0,1,189,83,86,88,88,95,-99,-99,95,183
5,NA,NA,KATZENMEIER Hilary,NA,1988-08-22,NA,NA,A,53 kg Women,0,1,189,75,-78,-78,75,93,97,100,100,175
6,NA,NA,VERON Malvina Soledad,NA,1989-06-11,NA,NA,A,53 kg Women,0,1,189,72,-76,-76,72,93,-98,-98,93,165
7,NA,NA,ANDAGOYA Alexandra,NA,1988-11-25,NA,NA,A,53 kg Women,0,1,189,67,-70,-70,67,90,-94,94,94,161
8,NA,NA,COJOM PAC DE ANDRES Elida Magdalena,NA,1986-07-22,NA,NA,A,53 kg Women,0,1,189,62,65,68,68,83,-86,-86,83,151
9,NA,NA,CASTILLO Norel,NA,1980-07-27,NA,NA,A,53 kg Women,0,1,189,57,60,-65,60,72,76,78,78,138
10,NA,NA,RIVERA Joan,NA,1979-01-14,NA,NA,A,53 kg Women,0,1,189,60,-62,62,62,-72,-76,76,76,138
11,NA,NA,GOMEZ Tumy,NA,1982-01-03,NA,NA,A,53 kg Women,0,1,189,50,54,56,56,65,-70,-70,65,121
1,NA,NA,ALVAREZ BOULET Sergio,NA,1979-10-11,NA,NA,A,56 kg Men,0,1,189,115,-119,119,119,148,-152,NA,148,267
2,NA,NA,RADA RODRIGUEZ Sergio Armando,NA,1984-01-27,NA,NA,A,56 kg Men,0,1,189,115,118,120,120,146,-150,-150,146,266
3,NA,NA,MONTES GONGORA Jose Lino,NA,1989-04-18,NA,NA,A,56 kg Men,0,1,189,109,112,-115,112,147,150,-154,150,262
4,NA,NA,MOSQUERA VALENCIA Francisco Antonio,NA,1992-04-01,NA,NA,A,56 kg Men,0,1,189,113,115,117,117,145,-150,-150,145,262
5,NA,NA,SALAMANCA PINEDA Julio Cesar,NA,1989-07-15,NA,NA,A,56 kg Men,0,1,189,-110,110,-113,110,136,140,-145,140,250
6,NA,NA,LOPEZ AQUINO Marvin,NA,1980-09-14,NA,NA,A,56 kg Men,0,1,189,108,-111,-111,108,-135,135,-140,135,243
7,NA,NA,CAN ROSADO Roger Alexander,NA,1986-05-19,NA,NA,A,56 kg Men,0,1,189,95,-100,100,100,120,128,-130,128,228
1,NA,NA,ESCOBAR GUERRERO Maria Alexandra,NA,1980-07-17,NA,NA,A,58 kg Women,0,1,189,95,99,-101,99,120,122,-126,122,221
2,NA,NA,HEREDIA CUESTA Jackelina,NA,1988-12-31,NA,NA,A,58 kg Women,0,1,189,93,96,-98,96,120,-126,-126,120,216
3,NA,NA,RIVAS ORDONEZ Lina Marcela,NA,1990-04-24,NA,NA,A,58 kg Women,0,1,189,95,99,100,100,115,-120,-120,115,215
4,NA,NA,DOMINGUEZ LARA Monica Patricia,NA,1988-03-05,NA,NA,A,58 kg Women,0,1,189,90,-93,93,93,110,-113,113,113,206
5,NA,NA,ARTOLA ARTOLA Silvia Del Socorro,NA,1985-04-05,NA,NA,A,58 kg Women,0,1,189,65,70,73,73,92,97,-100,97,170
1,NA,NA,FIGUEROA MOSQUERA Oscar Albeiro,NA,1983-04-27,NA,NA,A,62 kg Men,0,1,189,132,135,137,137,165,171,175,175,312
2,NA,NA,LOPEZ SANCHEZ Jesus Antonio,NA,1984-12-17,NA,NA,A,62 kg Men,0,1,189,-125,125,130,130,-160,160,166,166,296
3,NA,NA,SALAZAR QUINTERO Diego Fernando,NA,1980-10-03,NA,NA,A,62 kg Men,0,1,189,128,-132,132,132,160,-165,-165,160,292
4,NA,NA,PEGUERO Jose Alberto,NA,1988-09-14,NA,NA,A,62 kg Men,0,1,189,120,-124,124,124,140,-145,-145,140,264
5,NA,NA,PEC Tunche Wellinton,NA,1987-12-01,NA,NA,A,62 kg Men,0,1,189,-105,105,-108,105,145,-150,150,150,255
6,NA,NA,CANTUN CAAMAL Miguel Angel,NA,1981-12-30,NA,NA,A,62 kg Men,0,1,189,105,110,-113,110,135,140,-145,140,250
7,NA,NA,HERNANDEZ CARDENAS Alex Francisco,NA,1986-01-25,NA,NA,A,62 kg Men,0,1,189,-108,-108,108,108,130,-136,136,136,244
8,NA,NA,ACOSTA Mauro Raul,NA,1989-01-31,NA,NA,A,62 kg Men,0,1,189,80,86,-90,86,110,117,124,124,210
NA,NA,NA,ARAUJO RODRIGUEZ Ivis Abel,NA,1991-05-02,NA,NA,A,62 kg Men,0,1,189,-113,-113,113,113,-140,NA,NA,NA,NA
1,NA,NA,GIRARD Christine,NA,1985-01-03,NA,NA,A,63 kg Women,0,1,189,101,104,106,106,125,129,132,132,238
2,NA,NA,PALOMEQUE VALOYES Nisida Esther,NA,1988-03-09,NA,NA,A,63 kg Women,0,1,189,100,-103,-103,100,126,130,135,135,235
3,NA,NA,ACOSTA VALDEZ Luz Mercedes,NA,1980-12-22,NA,NA,A,63 kg Women,0,1,189,100,103,105,105,120,125,-127,125,230
4,NA,NA,ARMIJO PALOMOS Leslie Patricia,NA,1985-05-30,NA,NA,A,63 kg Women,0,1,189,86,90,-95,90,107,111,-116,111,201
5,NA,NA,MALLA HERAS Martha Lourdes,NA,1981-04-09,NA,NA,A,63 kg Women,0,1,189,-85,85,-90,85,-110,110,-117,110,195
6,NA,NA,SALDARRIAGA DIOSES Silvana Katiuzca,NA,1993-03-13,NA,NA,A,63 kg Women,0,1,189,70,-74,74,74,91,96,100,100,174
1,NA,NA,RUBIO RIVERO Israel Jose,NA,1981-01-11,NA,NA,A,69 kg Men,0,1,189,138,142,145,145,165,170,173,173,318
2,NA,NA,SANCHEZ RIVERO Junior Antonio,NA,1989-06-01,NA,NA,A,69 kg Men,0,1,189,138,142,145,145,165,-170,-170,165,310
3,NA,NA,SANCHEZ GUERRERO Doyler Eustoquio,NA,1988-10-12,NA,NA,A,69 kg Men,0,1,189,135,138,-140,138,-172,172,-174,172,310
4,NA,NA,ROQUE MENDOZA Bredni,NA,1987-11-11,NA,NA,A,69 kg Men,0,1,189,133,-138,138,138,171,-176,-176,171,309
4,NA,NA,ROQUE MENDOZA Bredni,NA,1987-11-11,NA,NA,A,69 kg Men,0,1,189,133,-138,138,138,171,-176,-176,171,309
5,NA,NA,VALENCIA ITURRALDE Enrique Clemente,NA,1988-09-18,NA,NA,A,69 kg Men,0,1,189,132,137,-140,137,-165,-165,165,165,302
6,NA,NA,PENA MEJIA Juan Jesus,NA,1992-12-15,NA,NA,A,69 kg Men,0,1,189,130,-135,-135,130,163,-168,-168,163,293
7,NA,NA,CATALAN Hugo Ivan,NA,1986-01-13,NA,NA,A,69 kg Men,0,1,189,-125,125,130,130,156,-162,NA,156,286
8,NA,NA,PENA HURTADO Eddi Fernando,NA,1979-12-29,NA,NA,A,69 kg Men,0,1,189,105,110,-115,110,130,140,-147,140,250
NA,NA,NA,VALDIZON CORONADO Oscar Fernando,NA,1989-06-12,NA,NA,A,69 kg Men,0,1,189,130,-136,-136,130,-165,-165,-165,NA,NA
1,NA,NA,PEREZ TIGRERO Mercedes Isabel,NA,1987-08-07,NA,NA,A,69 kg Women,0,1,189,98,101,-103,101,125,131,-135,131,232
2,NA,NA,DOMINGUEZ LARA Cinthya Vanessa,NA,1982-10-29,NA,NA,A,69 kg Women,0,1,189,100,-103,103,103,123,-128,-130,123,226
3,NA,NA,FUENTES ZAVALA Aremi,NA,1993-05-23,NA,NA,A,69 kg Women,0,1,189,95,99,101,101,-120,120,-126,120,221
4,NA,NA,TENORIO SILVA Rosa Angela,NA,1984-10-02,NA,NA,A,69 kg Women,0,1,189,95,99,-101,99,115,-119,-119,115,214
5,NA,NA,RUE Danica,NA,1982-07-27,NA,NA,A,69 kg Women,0,1,189,-86,86,88,88,107,112,115,115,203
6,NA,NA,MENEZES LACERDA Liliane,NA,1985-08-17,NA,NA,A,69 kg Women,0,1,189,90,-94,-95,90,110,-114,-114,110,200
7,NA,NA,FIGUEROA Norma,NA,1985-08-31,NA,NA,A,69 kg Women,0,1,189,85,-90,-90,85,110,-115,NA,110,195
8,NA,NA,RIVERA Idalmis,NA,1988-03-17,NA,NA,A,69 kg Women,0,1,189,78,83,-86,83,106,111,-114,111,194
NA,NA,NA,TOLEDO VEGA Angie,NA,1989-10-28,NA,NA,A,69 kg Women,0,1,189,-89,-89,-89,NA,NA,NA,NA,NA,NA
1,NA,NA,VALOYES CUESTA Ubaldina,NA,1982-07-06,NA,NA,A,75 kg Women,0,1,189,105,110,113,113,127,132,137,137,250
2,NA,NA,VALDES PARIS Maria Fernanda,NA,1992-03-17,NA,NA,A,75 kg Women,0,1,189,95,100,-103,100,126,129,-131,129,229
3,NA,NA,ALVAREZ ZAPATA Maria Fernanda,NA,1987-03-28,NA,NA,A,75 kg Women,0,1,189,100,-102,-102,100,120,125,128,128,228
4,NA,NA,HERRERA Yarvanis Karina,NA,1989-12-13,NA,NA,A,75 kg Women,0,1,189,104,-106,-106,104,119,123,-126,123,227
5,NA,NA,PELIGRIN Odeisis,NA,1990-01-01,NA,NA,A,75 kg Women,0,1,189,-83,-83,83,83,105,110,-116,110,193
NA,NA,NA,ANTONIA FERREIRA Jaqueline,NA,1987-03-05,NA,NA,A,75 kg Women,0,1,189,-97,-101,-101,NA,NA,NA,NA,NA,NA
1,NA,NA,CAMBAR RODRIGUEZ Ivan,NA,1983-12-29,NA,NA,A,77 kg Men,0,1,189,146,150,-153,150,182,186,188,188,338
2,NA,NA,FLORES QUISHPE Ricardo Hernan,NA,1987-02-18,NA,NA,A,77 kg Men,0,1,189,140,145,148,148,181,-185,-188,181,329
3,NA,NA,VAUGHN Chad Thomas,NA,1980-05-11,NA,NA,A,77 kg Men,0,1,189,142,145,147,147,174,179,-190,179,326
4,NA,NA,ROSA DA SILVA Welisson,NA,1983-11-22,NA,NA,A,77 kg Men,0,1,189,140,145,148,148,172,177,-180,177,325
5,NA,NA,VIQUEZ Victor,NA,1982-09-23,NA,NA,A,77 kg Men,0,1,189,-130,130,-135,130,-168,168,-175,168,298
6,NA,NA,SAURI CRUZ Carlos,NA,1974-06-21,NA,NA,A,77 kg Men,0,1,189,132,137,-142,137,160,-167,-167,160,297
7,NA,NA,SIDO Francis Emilio,NA,1990-08-16,NA,NA,A,77 kg Men,0,1,189,-131,131,-135,131,160,-165,-165,160,291
NA,NA,NA,OCANDO Jose Leonardo,NA,1986-03-17,NA,NA,A,77 kg Men,0,1,189,135,140,-145,140,NA,NA,NA,NA,NA
1,NA,NA,HERNANDEZ PAUMIER Yoelmis,NA,1986-04-25,NA,NA,A,85 kg Men,0,1,189,150,155,158,158,195,200,205,205,363
2,NA,NA,ANDICA ANDICA Carlos Hernan,NA,1983-10-12,NA,NA,A,85 kg Men,0,1,189,-153,153,157,157,191,200,205,205,362
3,NA,NA,FARRIS Kendrick James,NA,1986-07-02,NA,NA,A,85 kg Men,0,1,189,-153,153,157,157,-190,191,-198,191,348
4,NA,NA,IDROVO SUAREZ Julio Cesar,NA,1981-03-15,NA,NA,A,85 kg Men,0,1,189,155,-160,-160,155,170,180,-185,180,335
5,NA,NA,MARINEAU Mathieu,NA,1990-12-01,NA,NA,A,85 kg Men,0,1,189,135,140,143,143,170,175,180,180,323
6,NA,NA,GONZALEZ COSMA Evaristo,NA,1990-10-17,NA,NA,A,85 kg Men,0,1,189,140,145,-148,145,170,175,-178,175,320
7,NA,NA,BELIZER Odeus,NA,1989-02-03,NA,NA,A,85 kg Men,0,1,189,140,145,-148,145,-165,-165,165,165,310
1,NA,NA,VANEGA RIOS Javier Enrique,NA,1986-08-02,NA,NA,A,94 kg Men,0,1,189,160,165,170,170,195,200,NA,200,370
2,NA,NA,MARQUEZ PARRA Herbys Charlys,NA,1980-12-01,NA,NA,A,94 kg Men,0,1,189,155,159,162,162,192,198,203,203,365
3,NA,NA,GUADAMUD BRAULIO Eduardo Francisco,NA,1986-06-11,NA,NA,A,94 kg Men,0,1,189,160,165,-170,165,-195,195,200,200,365
4,NA,NA,NORTH Jonathan,NA,1986-01-22,NA,NA,A,94 kg Men,0,1,189,150,155,-158,155,178,183,-190,183,338
5,NA,NA,FLEMING Jared David,NA,1991-11-03,NA,NA,A,94 kg Men,0,1,189,150,155,-159,155,-180,180,-190,180,335
6,NA,NA,CARTAGENA Moises,NA,1975-10-31,NA,NA,A,94 kg Men,0,1,189,145,-151,151,151,172,177,-180,177,328
7,NA,NA,SUAREZ SANTAMARIA Emmanuel,NA,1990-08-28,NA,NA,A,94 kg Men,0,1,189,-136,-136,136,136,176,180,185,185,321
8,NA,NA,ROSADO CRUZ Roberto Carlos,NA,1987-03-03,NA,NA,A,94 kg Men,0,1,189,135,140,-145,140,175,180,-188,180,320
9,NA,NA,PAVON FUNES Cristopher Joel,NA,1993-04-18,NA,NA,A,94 kg Men,0,1,189,-130,130,135,135,170,175,-177,175,310
10,NA,NA,VIERA ESPINOZA Hernan Moises,NA,1993-01-16,NA,NA,A,94 kg Men,0,1,189,130,135,-137,135,170,-175,-176,170,305
