total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,birthday,gender,nation,group,category,dq,old_classes,event_id,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
5,6,3,SAYLERT Aungsumalin,NA,1990-04-27,NA,NA,A,53 kg Women,0,1,25,-70,70,-73,70,95,98,100,100,170
6,5,5,COBAN BASOL Aysegul,NA,1992-12-16,NA,NA,A,53 kg Women,0,1,25,71,-74,74,74,92,96,-99,96,170
7,8,7,BERCHI Dana Alexandra,NA,1990-03-11,NA,NA,A,53 kg Women,0,1,25,67,70,-72,70,-87,87,91,91,161
8,7,9,AYDIN Damla,NA,1993-10-01,NA,NA,A,53 kg Women,0,1,25,65,67,70,70,80,85,-87,85,155
9,10,8,TITES Georgiana Andreea,NA,1992-11-01,NA,NA,A,53 kg Women,0,1,25,67,-71,-71,67,83,86,-88,86,153
10,9,10,GIERSZEWSKA Monika,NA,1992-01-09,NA,NA,B,53 kg Women,0,1,25,63,66,67,67,80,84,85,85,152
11,12,12,SHAIMAA GAMAL Maged Ismail,NA,1994-02-12,NA,NA,B,53 kg Women,0,1,25,65,-67,-67,65,-81,-81,81,81,146
12,11,13,HUGHES Davina Jodie,NA,1989-08-06,NA,NA,B,53 kg Women,0,1,25,59,64,67,67,79,-84,-84,79,146
13,15,11,COWLES Sara Elizabeth,NA,1990-03-15,NA,NA,B,53 kg Women,0,1,25,-59,-59,59,59,78,82,84,84,143
14,14,14,"NAVALE Ketaki",NA,1993-09-10,NA,NA,B,53 kg Women,0,1,25,57,62,-64,62,72,76,79,79,141
15,13,15,BENTELI Konstantina,NA,1993-08-24,NA,NA,B,53 kg Women,0,1,25,62,-66,-66,62,72,-77,77,77,139
16,16,16,"NAHED Abdelatty Sayed Abdelatty",NA,1994-06-08,NA,NA,B,53 kg Women,0,1,25,-54,54,56,56,71,73,-75,73,129
1,1,1,WU Jingbiao,NA,1989-01-10,NA,NA,A,56 kg Men,0,1,25,118,125,-133,125,144,150,155,155,280
2,2,3,DUDOGLO Iuri,NA,1991-07-09,NA,NA,A,56 kg Men,0,1,25,109,113,115,115,132,-136,-138,132,247
2,2,3,DUDOGLO Iuri,NA,1991-07-09,NA,NA,A,56 kg Men,0,1,25,109,113,115,115,132,-136,-138,132,247
3,5,2,ITOKAZU Yoichi,NA,1991-05-24,NA,NA,A,56 kg Men,0,1,25,-100,100,105,105,130,135,138,138,243
4,3,4,DEY Sukhen,NA,1989-03-28,NA,NA,A,56 kg Men,0,1,25,102,106,109,109,132,-136,-136,132,241
5,6,5,MONTES GONGORA Jose Lino,NA,1989-04-18,NA,NA,A,56 kg Men,0,1,25,-97,97,100,100,130,-135,-135,130,230
6,4,8,ALGUL Ismet,NA,1992-09-22,NA,NA,A,56 kg Men,0,1,25,100,105,-106,105,115,120,123,123,228
7,9,7,TAN Chi Chung,NA,1990-02-24,NA,NA,A,56 kg Men,0,1,25,-100,100,-102,100,-120,120,125,125,225
8,8,9,IVAN Alberto Marius,NA,1990-07-29,NA,NA,A,56 kg Men,0,1,25,-100,100,-104,100,117,123,-127,123,223
9,7,10,CORNIVEL CASTRO Elvis Ramon,NA,1990-05-17,NA,NA,A,56 kg Men,0,1,25,100,-105,-105,100,120,-123,-123,120,220
10,11,6,CHIANG Tsung-Ting,NA,1989-06-22,NA,NA,A,56 kg Men,0,1,25,92,-98,-98,92,122,-127,127,127,219
11,10,11,CASTRO MARINO Victor,NA,1992-12-18,NA,NA,A,56 kg Men,0,1,25,92,-97,97,97,107,-112,115,115,212
1,1,1,DENG Mengrong,NA,1990-03-05,NA,NA,A,58 kg Women,0,1,25,93,98,-103,98,115,120,-123,120,218
2,2,2,COCOS Roxana Daniela,NA,1989-06-05,NA,NA,A,58 kg Women,0,1,25,87,91,-94,91,115,117,-128,117,208
3,3,3,KUNTAWEE Pattama,NA,1990-11-01,NA,NA,A,58 kg Women,0,1,25,-81,81,84,84,105,110,115,115,199
4,6,4,KULAKOVA Elena,NA,1990-06-19,NA,NA,B,58 kg Women,0,1,25,78,-82,-82,78,95,100,102,102,180
5,5,6,RUCI Sherjana,NA,1993-03-31,NA,NA,A,58 kg Women,0,1,25,76,-79,79,79,97,99,-101,99,178
6,7,5,BARCO FIGUEROA Yorharley Neyeska,NA,1991-12-07,NA,NA,B,58 kg Women,0,1,25,73,75,77,77,94,96,100,100,177
7,4,9,INAYA Haruna,NA,1989-03-07,NA,NA,A,58 kg Women,0,1,25,80,82,-85,82,-94,94,-98,94,176
8,8,8,MEDZA Martyna Sylwia,NA,1992-07-29,NA,NA,A,58 kg Women,0,1,25,75,77,-79,77,93,96,-100,96,173
9,9,7,OKUMUS Neslihan,NA,1994-09-17,NA,NA,A,58 kg Women,0,1,25,76,-81,-81,76,93,96,-100,96,172
10,11,10,LEPSA Irina-Lacramioara,NA,1992-06-06,NA,NA,B,58 kg Women,0,1,25,-72,74,-76,74,90,94,-97,94,168
11,10,12,GRABARCZYK Katarzyna Natalia,NA,1991-06-28,NA,NA,B,58 kg Women,0,1,25,72,75,-77,75,88,91,-93,91,166
12,12,13,MONIQUI Annie Marie Roseline Gatienne,NA,1990-03-28,NA,NA,B,58 kg Women,0,1,25,72,-75,-75,72,90,-95,NA,90,162
13,15,11,KYLE Chelsea Ann,NA,1989-07-14,NA,NA,B,58 kg Women,0,1,25,-65,65,67,67,89,91,93,93,160
14,13,14,LOMBARDO Jennifer,NA,1991-06-24,NA,NA,B,58 kg Women,0,1,25,65,68,70,70,82,86,-90,86,156
15,14,16,BASSLER Breanne Nicole,6055,1991-07-02,W,USA,B,58 kg Women,0,1,25,64,67,70,70,-84,-84,84,84,154
16,16,15,YUMNAM Chaoba Devi,NA,1991-11-07,NA,NA,B,58 kg Women,0,1,25,62,66,-69,66,82,86,-90,86,152
1,2,1,IRAWAN Eko Yuli,NA,1989-07-24,NA,NA,A,62 kg Men,0,1,25,128,132,136,136,157,161,-170,161,297
2,1,4,QIAO Ningbo,NA,1991-01-08,NA,NA,A,62 kg Men,0,1,25,130,135,137,137,150,155,-160,155,292
3,3,2,BEHROUZI Sajad,NA,1989-09-20,NA,NA,A,62 kg Men,0,1,25,125,130,133,133,153,157,-161,157,290
4,5,3,MAHMOUD Mohamed Ihab Youssef Ahmed,NA,1989-11-21,NA,NA,A,62 kg Men,0,1,25,121,126,128,128,151,156,-160,156,284
5,6,5,MONTES HURTADO Hugo Fernando,NA,1990-01-29,NA,NA,A,62 kg Men,0,1,25,122,-126,126,126,147,-152,-152,147,273
6,8,6,MOTA GIL Gilnaldo Gustavo,NA,1989-01-31,NA,NA,A,62 kg Men,0,1,25,115,-120,-120,115,137,142,-145,142,257
7,7,8,COBAN Tuncer,NA,1991-01-01,NA,NA,A,62 kg Men,0,1,25,115,118,-121,118,138,-143,-143,138,256
8,10,11,ARAUJO RODRIGUEZ Ivis Abel,NA,1991-05-02,NA,NA,A,62 kg Men,0,1,25,107,112,-115,112,133,-138,-138,133,245
9,13,7,YUKAR Sibi,NA,1992-05-07,NA,NA,B,62 kg Men,0,1,25,-103,-103,103,103,137,141,-145,141,244
10,11,12,HERNANDEZ MENDOZA Acoran Juan,NA,1990-12-30,NA,NA,B,62 kg Men,0,1,25,112,-117,-117,112,132,-138,-138,132,244
11,14,9,KINJO Kotomaru,NA,1990-08-08,NA,NA,B,62 kg Men,0,1,25,103,-108,-108,103,133,137,-142,137,240
12,12,13,ABU SHARIFEH Murad Bakri M.,NA,1989-07-24,NA,NA,B,62 kg Men,0,1,25,100,-103,104,104,125,129,131,131,235
13,17,14,HERNANDEZ MARTIN Yordan,NA,1991-10-26,NA,NA,B,62 kg Men,0,1,25,92,97,100,100,123,128,131,131,231
14,15,15,PHILLIPS Luwellyne Andrew,NA,1989-08-21,NA,NA,B,62 kg Men,0,1,25,97,102,-107,102,122,126,-130,126,228
15,16,16,ARAKELIAN Armen,NA,1990-07-16,NA,NA,B,62 kg Men,0,1,25,100,-105,-105,100,118,-123,125,125,225
16,18,17,LACATUS Marius-Jean,NA,1990-12-14,NA,NA,B,62 kg Men,0,1,25,-95,-95,97,97,117,122,-125,122,219
NA,4,NA,SANCHEZ RIVERO Junior Antonio,NA,1989-06-01,NA,NA,A,62 kg Men,0,1,25,130,133,-135,133,-150,-150,-150,NA,NA
NA,9,NA,SIMOZA CASTRO Mario Antonio,NA,1989-10-02,NA,NA,A,62 kg Men,0,1,25,110,113,-115,113,-137,-137,-137,NA,NA
NA,NA,10,YASUNAGA Kazushi,NA,1989-01-08,NA,NA,B,62 kg Men,0,1,25,-105,-105,-105,NA,132,136,-141,136,NA
1,1,1,MUN Yura,NA,1990-05-13,NA,NA,A,63 kg Women,0,1,25,96,101,104,104,-120,120,-126,120,224
2,5,2,HAO Jianjian,NA,1989-01-03,NA,NA,A,63 kg Women,0,1,25,86,-90,90,90,110,113,115,115,205
3,3,4,DRIUMOVA Kateryna,NA,1990-02-12,NA,NA,A,63 kg Women,0,1,25,88,90,91,91,108,-110,111,111,202
4,4,5,PUZYREVA Viktoria,NA,1989-01-30,NA,NA,A,63 kg Women,0,1,25,85,89,91,91,105,-110,110,110,201
5,2,6,KAVERINA Nataliya,NA,1991-01-05,NA,NA,A,63 kg Women,0,1,25,88,91,92,92,-108,108,-111,108,200
6,6,3,LEFEBVRE Valerie,NA,1990-06-16,NA,NA,A,63 kg Women,0,1,25,85,88,-90,88,110,112,-115,112,200
7,7,9,ZAZUETA SALCEDO Karen Jacqueline,NA,1989-03-24,NA,NA,A,63 kg Women,0,1,25,-80,80,85,85,100,-107,-107,100,185
8,10,7,RIVERA RAMOS Jessica Alexandra,NA,1989-12-21,NA,NA,B,63 kg Women,0,1,25,72,-77,77,77,95,100,103,103,180
9,11,8,RAMOS GONZALEZ Sheila,NA,1990-12-20,NA,NA,A,63 kg Women,0,1,25,75,-78,-78,75,97,-102,102,102,177
10,8,10,CETINTURK Emine,NA,1991-06-13,NA,NA,B,63 kg Women,0,1,25,72,75,78,78,87,93,96,96,174
11,9,11,GRYCZKA Joanna,NA,1989-02-02,NA,NA,B,63 kg Women,0,1,25,75,78,-80,78,92,96,-98,96,174
12,12,14,FEUERMAN Robin Paige,NA,1990-03-08,NA,NA,B,63 kg Women,0,1,25,68,-71,71,71,-85,85,89,89,160
13,13,13,HEGHIS Loredana Petronela,NA,1993-06-20,NA,NA,B,63 kg Women,0,1,25,70,-74,-75,70,81,86,89,89,159
14,14,12,LANOUETTE Carolanne,NA,1990-09-18,NA,NA,B,63 kg Women,0,1,25,66,-69,69,69,86,90,-92,90,159
1,2,2,LIN Qingfeng,NA,1989-01-26,NA,NA,A,69 kg Men,0,1,25,142,147,-150,147,173,-178,-180,173,320
2,3,1,HANSAWONG Phaisan,NA,1989-10-21,NA,NA,A,69 kg Men,0,1,25,-140,140,145,145,170,175,-178,175,320
3,4,5,MARTIN Razvan Constantin,NA,1991-12-22,NA,NA,A,69 kg Men,0,1,25,137,141,143,143,170,-178,-178,170,313
4,6,3,REZAEIAN Morteza,NA,1989-06-14,NA,NA,A,69 kg Men,0,1,25,135,-140,-140,135,161,167,171,171,306
5,7,4,STOICHITA Paul-Catalin,NA,1989-01-10,NA,NA,A,69 kg Men,0,1,25,130,-135,135,135,-166,170,-172,170,305
6,5,6,CALJA Briken,NA,1990-02-19,NA,NA,A,69 kg Men,0,1,25,-137,139,-144,139,163,NA,NA,163,302
7,8,9,SROKA Krystian Krzysztof,NA,1991-01-13,NA,NA,A,69 kg Men,0,1,25,127,-132,132,132,155,160,-163,160,292
8,9,8,VOLOKHIN Stepan,NA,1990-02-20,NA,NA,A,69 kg Men,0,1,25,-130,130,-135,130,160,-165,-165,160,290
9,11,7,BLANCO RUIZ Henry Jose,NA,1990-03-06,NA,NA,B,69 kg Men,0,1,25,125,-130,-130,125,155,158,161,161,286
10,10,11,ROSOL Tomasz,NA,1989-09-04,NA,NA,A,69 kg Men,0,1,25,123,128,-130,128,150,-155,-157,150,278
11,14,10,GENC Halit,NA,1991-07-07,NA,NA,B,69 kg Men,0,1,25,111,-115,115,115,141,146,152,152,267
12,12,12,DUBEY Gaurv,NA,1990-10-12,NA,NA,B,69 kg Men,0,1,25,113,118,121,121,141,-146,146,146,267
13,13,15,RUZGAR Suleyman,NA,1992-10-12,NA,NA,B,69 kg Men,0,1,25,120,-125,-125,120,140,-145,-146,140,260
14,17,13,KINJO Kotomaru,NA,1990-08-08,NA,NA,B,69 kg Men,0,1,25,110,-114,114,114,-140,140,144,144,258
15,16,14,MARZULLO Domenico,NA,1990-05-18,NA,NA,B,69 kg Men,0,1,25,110,115,-118,115,135,140,143,143,258
NA,1,NA,MIRZOYAN Arakel,NA,1989-10-21,NA,NA,A,69 kg Men,0,1,25,145,150,152,152,-180,-180,-180,NA,NA
NA,15,NA,SARANG Ajay Deep,NA,1990-12-12,NA,NA,B,69 kg Men,0,1,25,108,112,115,115,-137,-137,-137,NA,NA
NA,NA,NA,DUDOGLO Alexandru,NA,1989-03-20,NA,NA,A,69 kg Men,0,1,25,-141,-141,-141,NA,NA,NA,NA,NA,NA
NA,NA,NA,JOMNI Hamza,NA,1989-01-22,NA,NA,B,69 kg Men,0,1,25,-120,-120,-120,NA,-150,-150,-151,NA,NA
1,1,1,LI Changying,NA,1989-02-26,NA,NA,A,69 kg Women,0,1,25,102,106,111,111,125,131,137,137,248
2,2,2,SOLIS ARBOLEDA Leidy Yessenia,NA,1990-02-17,NA,NA,A,69 kg Women,0,1,25,102,106,-110,106,130,136,-142,136,242
3,4,3,ZUBOVA Mariya,NA,1991-03-24,NA,NA,A,69 kg Women,0,1,25,90,95,98,98,115,120,122,122,220
4,3,4,ZUBOVA Olga,NA,1993-12-09,NA,NA,A,69 kg Women,0,1,25,90,95,98,98,115,120,NA,120,218
5,6,5,CHIRINOS LEON Dayana Aracelis,NA,1991-10-04,NA,NA,A,69 kg Women,0,1,25,93,96,-99,96,-115,115,-120,115,211
6,5,6,KIM Hyemi,NA,1990-08-05,NA,NA,A,69 kg Women,0,1,25,97,-100,-100,97,113,-121,-121,113,210
7,7,7,SIMAK Karyna,NA,1990-11-11,NA,NA,A,69 kg Women,0,1,25,-93,93,-97,93,-108,108,-113,108,201
8,8,8,YILMAZ Hatice,NA,1990-10-05,NA,NA,A,69 kg Women,0,1,25,77,80,-84,80,95,98,103,103,183
9,9,9,URDA Marcela Daria,NA,1989-08-07,NA,NA,A,69 kg Women,0,1,25,74,-78,78,78,92,-97,97,97,175
10,10,11,ESTARLIK HERNANDEZ Maria Del Pilar,NA,1991-12-27,NA,NA,A,69 kg Women,0,1,25,72,75,-77,75,80,83,86,86,161
11,11,10,SHINDE Anita,NA,1990-09-12,NA,NA,A,69 kg Women,0,1,25,63,68,-71,68,83,87,90,90,158
1,2,1,LI Rongyan,NA,1991-01-05,NA,NA,A,75 kg Women,0,1,25,105,-110,-110,105,135,140,145,145,250
2,3,2,LEE Aera,NA,1990-03-06,NA,NA,A,75 kg Women,0,1,25,98,-105,-106,98,126,132,135,135,233
3,1,4,NOVAKOVICH Yuliya,NA,1989-05-06,NA,NA,A,75 kg Women,0,1,25,104,-108,108,108,117,121,124,124,232
4,5,3,KARPUNENKO Oxana,NA,1991-05-17,NA,NA,A,75 kg Women,0,1,25,90,95,-98,95,120,125,-129,125,220
5,4,5,SOLIS ARBOLEDA Yessica Marcela,NA,1989-12-17,NA,NA,A,75 kg Women,0,1,25,-97,-97,97,97,117,120,-122,120,217
6,6,7,"NAKAMURA Rina",NA,1990-12-25,NA,NA,A,75 kg Women,0,1,25,85,90,-92,90,105,110,-112,110,200
7,7,8,ZARBONI-BERTHIAUME Chelse,NA,1991-12-04,NA,NA,A,75 kg Women,0,1,25,90,-94,-94,90,106,110,-113,110,200
8,8,6,MARTINEZ Maria Belen,NA,1989-10-19,NA,NA,A,75 kg Women,0,1,25,83,86,88,88,105,110,-113,110,198
9,9,9,FATIMA ABDELLATIF Abdelhay Abdel Sayed,NA,1991-02-23,NA,NA,A,75 kg Women,0,1,25,82,85,87,87,103,105,-107,105,192
10,10,10,KHWAIRAKPAM Premila Devi,NA,1990-03-02,NA,NA,A,75 kg Women,0,1,25,75,80,-84,80,100,105,-108,105,185
NA,NA,11,SNODGRASS Maegan Lee,NA,1989-01-09,NA,NA,A,75 kg Women,0,1,25,-81,-81,-81,NA,-93,-93,93,93,NA
1,1,1,FITSNER Kazimir,NA,1990-01-18,NA,NA,A,77 kg Men,0,1,25,148,152,155,155,175,179,NA,179,334
2,2,2,SARHAN Nizar,NA,1989-06-13,NA,NA,A,77 kg Men,0,1,25,142,-146,147,147,176,178,-180,178,325
3,3,5,SAVCHENKO Eduard,NA,1990-04-06,NA,NA,A,77 kg Men,0,1,25,140,145,146,146,167,-175,175,175,321
4,8,4,ABDALLA Ragab Abdelhay Saad A.,NA,1991-03-04,NA,NA,A,77 kg Men,0,1,25,132,136,140,140,172,-176,176,176,316
5,10,7,ZWARYCZ Krzysztof Maciej,NA,1990-12-13,NA,NA,A,77 kg Men,0,1,25,136,-141,-142,136,166,170,174,174,310
6,6,8,GHISOIU Adrian,NA,1990-04-28,NA,NA,A,77 kg Men,0,1,25,137,-141,141,141,-167,168,-171,168,309
7,5,10,CERNEI Gheorghii,NA,1990-04-13,NA,NA,A,77 kg Men,0,1,25,138,-142,142,142,163,-168,-168,163,305
7,5,10,CERNEI Gheorghii,NA,1990-04-13,NA,NA,A,77 kg Men,0,1,25,138,-142,142,142,163,-168,-168,163,305
8,7,14,MICKEVICIUS Marius,NA,1990-11-22,NA,NA,B,77 kg Men,0,1,25,130,138,141,141,160,-165,-165,160,301
9,11,12,HAS Arif Yalcin,NA,1989-02-08,NA,NA,A,77 kg Men,0,1,25,-135,135,-141,135,155,162,-167,162,297
10,14,9,SHIRAKUSA Ryuta,NA,1990-03-22,NA,NA,B,77 kg Men,0,1,25,127,132,-135,132,160,-164,164,164,296
11,13,11,MALEKI Hamid,NA,1991-02-17,NA,NA,A,77 kg Men,0,1,25,-133,-133,133,133,-162,162,-169,162,295
12,12,13,HERRERA Luis Javier,NA,1989-03-30,NA,NA,B,77 kg Men,0,1,25,130,-133,133,133,160,-163,-163,160,293
13,9,15,YILMAZ Mehmet,NA,1990-05-30,NA,NA,B,77 kg Men,0,1,25,133,-138,138,138,152,-160,-160,152,290
14,15,16,TOPPO Anupdeo,NA,1990-05-06,NA,NA,B,77 kg Men,0,1,25,113,117,120,120,145,151,-156,151,271
15,16,17,FRASER Mathew,NA,1990-01-25,NA,NA,B,77 kg Men,0,1,25,120,-125,-125,120,146,-150,-150,146,266
16,17,18,SANTIAGO RODRIGUEZ Ricardo,NA,1991-02-04,NA,NA,B,77 kg Men,0,1,25,105,-110,-110,105,135,NA,NA,135,240
16,17,18,SANTIAGO RODRIGUEZ Ricardo,NA,1991-02-04,NA,NA,B,77 kg Men,0,1,25,105,-110,-110,105,135,NA,NA,135,240
NA,4,NA,KULIK Roman,NA,1989-12-16,NA,NA,A,77 kg Men,0,1,25,-145,-145,145,145,-175,NA,NA,NA,NA
NA,NA,6,SAMKO Karol,NA,1990-03-09,NA,NA,A,77 kg Men,0,1,25,-135,-135,-137,NA,165,175,-178,175,NA
