total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,date_of_birth,age,gender,nation,group,bw,category,dq,old_classes,event_id,event,date,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
8,8,9,PONIATOWSKA Nina,15047,2005-11-18,15.753424657534246,W,POL,A,54.42,55 kg Women,0,0,525,European Youth Championships,2021-08-20,57,-60,60,60,-72,72,76,76,136
9,9,8,LYDESTAD Luna Ohm,14848,2004-10-17,16.84109589041096,W,DEN,A,54.74,55 kg Women,0,0,525,European Youth Championships,2021-08-20,57,-60,-63,57,68,71,77,77,134
10,10,10,KOZLOVA Karolina,14965,2005-05-17,16.26027397260274,W,CZE,A,53,55 kg Women,0,0,525,European Youth Championships,2021-08-20,53,56,-59,56,64,-68,68,68,124
11,1,1,KEISA Sandija,15023,2005-09-07,15.95068493150685,W,LAT,B,51.4,55 kg Women,0,0,525,European Youth Championships,2021-08-20,53,-56,-56,53,65,-68,-53,65,118
12,2,2,DERMICEK Natasa,14911,2005-01-27,16.561643835616437,W,CRO,B,51.8,55 kg Women,0,0,525,European Youth Championships,2021-08-20,49,50,51,51,62,63,65,65,116
1,1,3,MYJAK Katarzyna Malgorzata,14826,2004-09-25,16.9013698630137,W,POL,A,58.09,59 kg Women,0,0,525,European Youth Championships,2021-08-20,75,78,-80,78,92,94,-78,94,172
2,2,4,ALICI Zuleyha,14767,2004-08-08,17.03287671232877,W,TUR,A,55.74,59 kg Women,0,0,525,European Youth Championships,2021-08-20,71,74,77,77,92,-94,-77,92,169
3,5,2,MAZALOVA Veronika,14717,2004-06-05,17.208219178082192,W,RUS,A,58.96,59 kg Women,0,0,525,European Youth Championships,2021-08-20,-70,70,73,73,90,94,-73,94,167
4,3,8,SAFRATOVA Vendula,14860,2004-11-03,16.794520547945204,W,CZE,A,58.56,59 kg Women,0,0,525,European Youth Championships,2021-08-20,73,75,77,77,85,89,-77,89,166
5,7,1,MUHRMAN Tilde,14763,2004-08-03,17.046575342465754,W,SWE,A,57.1,59 kg Women,0,0,525,European Youth Championships,2021-08-20,68,71,-73,71,-91,91,95,95,166
7,6,9,KARAKAYA Cansu,14565,2004-01-03,17.627397260273973,W,TUR,A,58.62,59 kg Women,0,0,525,European Youth Championships,2021-08-20,71,-75,-75,71,84,-89,89,89,160
8,10,10,YAKUSHAVA Katsiaryna,14662,2004-04-05,17.375342465753423,W,BLR,A,58.9,59 kg Women,0,0,525,European Youth Championships,2021-08-20,-70,-70,70,70,86,-89,89,89,159
11,9,12,SAKHARUK Daryna,15000,2005-07-23,16.076712328767123,W,UKR,A,58.48,59 kg Women,0,0,525,European Youth Championships,2021-08-20,66,68,70,70,-83,83,-70,83,153
12,14,11,SLIPEK Zuzanna Maria,15016,2005-08-29,15.975342465753425,W,POL,A,58.38,59 kg Women,0,0,525,European Youth Championships,2021-08-20,68,-71,-72,68,-85,85,-68,85,153
16,8,NA,ARSHAKYAN Anush,14878,2004-11-24,16.736986301369864,W,ARM,A,58.92,59 kg Women,0,0,525,European Youth Championships,2021-08-20,70,-73,-73,70,-95,-95,-70,NA,NA
6,1,3,GARCIA RINCON Laura,14978,2005-06-12,16.18904109589041,W,ESP,B,58.4,59 kg Women,0,0,525,European Youth Championships,2021-08-20,70,73,-75,73,85,-89,89,89,162
9,2,2,LOPEZ GOMEZ Paula,14693,2004-05-06,17.29041095890411,W,ESP,B,57.8,59 kg Women,0,0,525,European Youth Championships,2021-08-20,-67,67,69,69,84,87,89,89,158
10,3,1,IUDOVICH Daria,14850,2004-10-19,16.835616438356166,W,RUS,B,58.7,59 kg Women,0,0,525,European Youth Championships,2021-08-20,68,-70,-70,68,85,90,-68,90,158
13,4,4,MOISIO Ida Marie,14862,2004-11-04,16.791780821917808,W,FIN,B,58.2,59 kg Women,0,0,525,European Youth Championships,2021-08-20,68,-71,-71,68,80,-82,-68,80,148
14,5,5,STIEG Sophia,15052,2005-11-26,15.731506849315068,W,AUT,B,58.7,59 kg Women,0,0,525,European Youth Championships,2021-08-20,63,-66,-66,63,75,-78,78,78,141
15,6,6,DARABOS Sara,15035,2005-10-07,15.868493150684932,W,HUN,B,57.5,59 kg Women,0,0,525,European Youth Championships,2021-08-20,-60,60,-63,60,72,-75,75,75,135
1,2,1,MINASYAN Rafik,14857,2004-10-31,16.802739726027397,M,ARM,A,60.55,61 kg Men,0,0,525,European Youth Championships,2021-08-20,109,112,114,114,132,144,-114,144,258
2,1,2,KAHRIMAN Kaan,14810,2004-09-12,16.936986301369863,M,TUR,A,60.75,61 kg Men,0,0,525,European Youth Championships,2021-08-20,115,120,122,122,-131,131,135,135,257
3,3,5,ALTINTAS Emre,14773,2004-08-15,17.013698630136986,M,TUR,A,60.1,61 kg Men,0,0,525,European Youth Championships,2021-08-20,108,-111,113,113,120,125,-113,125,238
4,5,3,PIETRZAK Hubert,14951,2005-04-15,16.34794520547945,M,POL,A,60.6,61 kg Men,0,0,525,European Youth Championships,2021-08-20,105,-108,-109,105,130,-134,-105,130,235
5,6,4,NEZGAVORAU Raman,14742,2004-07-05,17.126027397260273,M,BLR,A,60.8,61 kg Men,0,0,525,European Youth Championships,2021-08-20,100,105,-109,105,120,125,128,128,233
6,4,6,EGIIAN Artem,15007,2005-08-01,16.052054794520547,M,RUS,A,60.75,61 kg Men,0,0,525,European Youth Championships,2021-08-20,104,107,-110,107,-125,125,-107,125,232
7,8,7,LAMPRIDIS Konstantinos,14914,2005-01-28,16.55890410958904,M,GRE,A,59.46,61 kg Men,0,0,525,European Youth Championships,2021-08-20,-95,95,-100,95,-120,120,-95,120,215
8,7,8,ROMERO ROSUA Daniel,14833,2004-09-30,16.887671232876713,M,ESP,A,60.1,61 kg Men,0,0,525,European Youth Championships,2021-08-20,91,94,97,97,112,116,-97,116,213
9,9,9,AHTIAINEN Patrik,14736,2004-06-22,17.161643835616438,M,FIN,A,59.5,61 kg Men,0,0,525,European Youth Championships,2021-08-20,78,82,86,86,102,-109,-86,102,188
1,1,1,MONIKA Marach,14678,2004-04-16,17.345205479452055,W,POL,A,63.5,64 kg Women,0,0,525,European Youth Championships,2021-08-20,88,91,93,93,106,109,111,111,204
2,4,2,SHESTEL Daria,14987,2005-06-25,16.153424657534245,W,UKR,A,63.8,64 kg Women,0,0,525,European Youth Championships,2021-08-20,72,-75,75,75,93,96,100,100,175
3,3,4,LEVYCHENKAVA Katsiaryna,14699,2004-05-12,17.273972602739725,W,BLR,A,63.9,64 kg Women,0,0,525,European Youth Championships,2021-08-20,72,76,-78,76,93,95,98,98,174
4,2,5,CAGLAR Zerda,14719,2004-06-06,17.205479452054796,W,TUR,A,63.6,64 kg Women,0,0,525,European Youth Championships,2021-08-20,76,78,-80,78,91,-95,95,95,173
5,9,3,PEDERSEN Tine Rognaldsen,14645,2004-03-14,17.435616438356163,W,NOR,A,63.6,64 kg Women,0,0,525,European Youth Championships,2021-08-20,71,-73,-73,71,90,95,98,98,169
6,5,7,RAIDEL Lena,14803,2004-09-04,16.958904109589042,W,AUT,A,63.9,64 kg Women,0,0,525,European Youth Championships,2021-08-20,-70,70,73,73,86,-88,-73,86,159
7,6,10,ANTONIO Lea-marie,14919,2005-02-10,16.523287671232875,W,FRA,A,62.5,64 kg Women,0,0,525,European Youth Championships,2021-08-20,68,71,73,73,80,84,-73,84,157
8,8,8,CIUBOTARU Alexandrina,15027,2005-09-17,15.923287671232877,W,MDA,A,61.9,64 kg Women,0,0,525,European Youth Championships,2021-08-20,71,-75,-75,71,-86,86,-71,86,157
9,7,9,MEDICI Carola,14896,2004-12-27,16.646575342465752,W,ITA,A,63.8,64 kg Women,0,0,525,European Youth Championships,2021-08-20,71,-74,-75,71,84,-87,-71,84,155
10,10,11,SLADKOVA Viktoria,14984,2005-06-20,16.167123287671235,W,SVK,A,62.7,64 kg Women,0,0,525,European Youth Championships,2021-08-20,52,-55,-57,52,-70,70,73,73,125
11,NA,6,BUKARZ Roksana,14797,2004-09-01,16.96712328767123,W,POL,A,62.6,64 kg Women,0,0,525,European Youth Championships,2021-08-20,-75,-75,-75,NA,91,94,NA,94,NA
1,1,2,SERHII Kolesnyk,14568,2004-01-05,17.621917808219177,M,UKR,A,66.55,67 kg Men,0,0,525,European Youth Championships,2021-08-20,117,120,124,124,142,146,150,150,274
2,2,1,HRYNKO Yahor,14827,2004-09-26,16.898630136986302,M,BLR,A,66,67 kg Men,0,0,525,European Youth Championships,2021-08-20,116,119,123,123,140,145,150,150,273
3,4,4,GULIEV Tamerlan,14702,2004-05-15,17.265753424657536,M,RUS,A,66.55,67 kg Men,0,0,525,European Youth Championships,2021-08-20,110,115,117,117,137,142,144,144,261
4,5,3,TURAN Serkan,14598,2004-01-23,17.572602739726026,M,TUR,A,66.35,67 kg Men,0,0,525,European Youth Championships,2021-08-20,-116,-116,116,116,136,140,144,144,260
5,3,6,ZAMLYNSKYI Illia,15029,2005-09-23,15.906849315068493,M,UKR,A,66.65,67 kg Men,0,0,525,European Youth Championships,2021-08-20,-115,115,118,118,135,140,-118,140,258
6,7,5,BURSKI Bartosz,14971,2005-05-30,16.224657534246575,M,POL,A,65.9,67 kg Men,0,0,525,European Youth Championships,2021-08-20,104,108,110,110,136,141,-110,141,251
7,8,7,VOSKANYAN Garik,14841,2004-10-06,16.87123287671233,M,ARM,A,66.15,67 kg Men,0,0,525,European Youth Championships,2021-08-20,109,-113,-113,109,132,-138,-109,132,241
8,6,8,UJVARI Lajos,14684,2004-04-23,17.326027397260273,M,HUN,A,66.4,67 kg Men,0,0,525,European Youth Championships,2021-08-20,108,112,-115,112,128,-135,-112,128,240
9,9,9,PINZON ARANA Jose Maria,14795,2004-09-01,16.96712328767123,M,ESP,A,64.85,67 kg Men,0,0,525,European Youth Championships,2021-08-20,105,109,-111,109,123,127,-109,127,236
10,10,10,HAUTANIEMI Eetu,14977,2005-06-11,16.19178082191781,M,FIN,A,65.9,67 kg Men,0,0,525,European Youth Championships,2021-08-20,-89,89,-92,89,105,-110,-89,105,194
1,1,1,GUSALOVA Zarina,14798,2004-09-01,16.96712328767123,W,RUS,A,68.7,71 kg Women,0,0,525,European Youth Championships,2021-08-20,90,95,98,98,112,119,121,121,219
2,2,2,DOLEGA Martyna,14963,2005-05-13,16.27123287671233,W,POL,A,70,71 kg Women,0,0,525,European Youth Championships,2021-08-20,78,81,83,83,98,100,105,105,188
3,3,3,SZALAI Lili,14669,2004-04-11,17.35890410958904,W,HUN,A,69.85,71 kg Women,0,0,525,European Youth Championships,2021-08-20,82,-85,-85,82,97,100,-82,100,182
4,4,5,MARFULA Iryna,14705,2004-05-16,17.263013698630136,W,UKR,A,69.7,71 kg Women,0,0,525,European Youth Championships,2021-08-20,-74,74,76,76,92,95,-76,95,171
5,8,4,RUIZ ESPINO Erika,14934,2005-03-11,16.443835616438356,W,ESP,A,67.45,71 kg Women,0,0,525,European Youth Championships,2021-08-20,-73,73,-76,73,90,93,96,96,169
6,5,7,UNNARSDOTTIR Ulfhildur Arna,14989,2005-06-27,16.147945205479452,W,ISL,A,69.5,71 kg Women,0,0,525,European Youth Championships,2021-08-20,75,-80,-80,75,85,-90,90,90,165
7,7,6,VIOL Laura,15031,2005-09-29,15.89041095890411,W,GER,A,70.35,71 kg Women,0,0,525,European Youth Championships,2021-08-20,73,-76,-76,73,90,-93,-73,90,163
8,6,0,VOZNAYA Yuliya,14788,2004-08-25,16.986301369863014,W,BLR,A,69,71 kg Women,0,0,525,European Youth Championships,2021-08-20,72,-75,75,75,-91,-91,-75,NA,NA
1,3,1,VAGIN Nikita,14681,2004-04-19,17.336986301369862,M,RUS,A,72.85,73 kg Men,0,0,525,European Youth Championships,2021-08-20,122,126,-130,126,156,162,-126,162,288
2,1,2,ESARTIA Nikoloz,14940,2005-03-25,16.405479452054795,M,GEO,A,72.75,73 kg Men,0,0,525,European Youth Championships,2021-08-20,123,127,129,129,155,158,-129,158,287
3,6,3,LIEVANZOV Mark,14800,2004-09-03,16.96164383561644,M,UKR,A,72.8,73 kg Men,0,0,525,European Youth Championships,2021-08-20,117,121,-124,121,150,155,158,158,279
4,2,4,BISHANAKU Samuel,14838,2004-10-04,16.876712328767123,M,ALB,A,72.8,73 kg Men,0,0,525,European Youth Championships,2021-08-20,125,128,-130,128,150,-156,-128,150,278
5,5,5,GALLART LECHON Kilian,14895,2004-12-25,16.65205479452055,M,ESP,A,71.85,73 kg Men,0,0,525,European Youth Championships,2021-08-20,-122,122,-125,122,145,149,-122,149,271
6,4,6,KTITAREV Viacheslav,14921,2005-02-15,16.50958904109589,M,UKR,A,72.9,73 kg Men,0,0,525,European Youth Championships,2021-08-20,122,-126,-128,122,148,-154,-122,148,270
7,7,7,MEHMED Denis Ilmaz,14738,2004-06-29,17.14246575342466,M,BUL,A,72.8,73 kg Men,0,0,525,European Youth Championships,2021-08-20,111,115,117,117,143,147,-117,147,264
8,9,8,SIENKO Dominik,14804,2004-09-08,16.947945205479453,M,POL,A,72.9,73 kg Men,0,0,525,European Youth Championships,2021-08-20,-110,-110,112,112,135,142,145,145,257
9,8,9,KREJCIK Vojtech,14761,2004-08-02,17.04931506849315,M,CZE,A,72.45,73 kg Men,0,0,525,European Youth Championships,2021-08-20,112,-115,115,115,-134,134,138,138,253
10,2,1,SOKOLOVS Jakovs,14828,2004-09-27,16.895890410958906,M,LAT,B,72.35,73 kg Men,0,0,525,European Youth Championships,2021-08-20,100,105,-108,105,125,130,133,133,238
11,1,2,SANCHEZ MUNOZ Alejandro,14710,2004-05-19,17.254794520547946,M,ESP,B,70.6,73 kg Men,0,0,525,European Youth Championships,2021-08-20,105,-108,108,108,126,-131,-108,126,234
12,3,3,TODOROVIC Nikola,14955,2005-04-26,16.317808219178083,M,CRO,B,70.7,73 kg Men,0,0,525,European Youth Championships,2021-08-20,100,105,-107,105,123,126,-105,126,231
13,4,4,STAVARSZ Adam,14945,2005-04-01,16.386301369863013,M,HUN,B,70.05,73 kg Men,0,0,525,European Youth Championships,2021-08-20,100,103,105,105,120,123,-105,123,228
14,6,5,VARGA Martin Csongor,14938,2005-03-18,16.424657534246574,M,HUN,B,72.45,73 kg Men,0,0,525,European Youth Championships,2021-08-20,95,-99,-100,95,-120,-120,120,120,215
15,5,6,MANDERBACKA Miro Juhani,15034,2005-10-07,15.868493150684932,M,FIN,B,72.05,73 kg Men,0,0,525,European Youth Championships,2021-08-20,90,-95,97,97,-110,110,114,114,211
16,7,7,DOUROS Nikolaos,14818,2004-09-19,16.91780821917808,M,GRE,B,71.6,73 kg Men,0,0,525,European Youth Championships,2021-08-20,92,-95,-97,92,-110,-111,111,111,203
1,1,2,LITOSHYK Ryna,14739,2004-06-29,17.14246575342466,W,BLR,A,73.65,76 kg Women,0,0,525,European Youth Championships,2021-08-20,90,93,96,96,110,115,117,117,213
2,2,1,KELEKHSAEVA Madina,14582,2004-01-10,17.60821917808219,W,RUS,A,72.6,76 kg Women,0,0,525,European Youth Championships,2021-08-20,82,86,-89,86,112,116,118,118,204
3,3,4,SOKOLOVA Lidiia,14903,2005-01-10,16.60821917808219,W,RUS,A,75.3,76 kg Women,0,0,525,European Youth Championships,2021-08-20,80,83,-85,83,98,101,-83,101,184
4,6,3,HORNE Lea Berle,14993,2005-07-07,16.12054794520548,W,NOR,A,75.5,76 kg Women,0,0,525,European Youth Championships,2021-08-20,72,75,-80,75,95,100,103,103,178
5,5,5,AVCI Aysel,14925,2005-02-16,16.506849315068493,W,TUR,A,76,76 kg Women,0,0,525,European Youth Championships,2021-08-20,-76,76,-81,76,90,96,-76,96,172
6,4,7,MEHMEDOVA Ayshe Ahmedova,15055,2005-12-18,15.67123287671233,W,BUL,A,74,76 kg Women,0,0,525,European Youth Championships,2021-08-20,70,74,77,77,87,91,94,94,171
7,7,6,SVRCKOVA Laura,15020,2005-09-03,15.961643835616439,W,SVK,A,71.8,76 kg Women,0,0,525,European Youth Championships,2021-08-20,71,-75,75,75,90,94,-75,94,169
8,8,8,KARAMANLI Tugce Ayten,14751,2004-07-20,17.084931506849315,W,TUR,A,73.85,76 kg Women,0,0,525,European Youth Championships,2021-08-20,-68,68,72,72,84,88,90,90,162
9,9,0,SINISAARI Marla,14943,2005-03-29,16.394520547945206,W,FIN,A,71.15,76 kg Women,0,0,525,European Youth Championships,2021-08-20,64,66,-69,66,-81,-81,-66,NA,NA
1,1,5,SHMARIN Dimitrii,14866,2004-11-09,16.778082191780822,M,RUS,A,80.75,81 kg Men,0,0,525,European Youth Championships,2021-08-20,135,140,143,143,-161,161,166,166,309
2,3,1,PAULIUKAVETS Ihnatsi,15015,2005-08-26,15.983561643835616,M,BLR,A,76.65,81 kg Men,0,0,525,European Youth Championships,2021-08-20,133,-137,137,137,162,167,171,171,308
3,2,4,ROMANOV Mukhammad,14647,2004-03-19,17.421917808219177,M,RUS,A,80.65,81 kg Men,0,0,525,European Youth Championships,2021-08-20,135,140,-144,140,157,163,167,167,307
4,5,2,FALSINOTTI Iacopo,14927,2005-02-22,16.49041095890411,M,ITA,A,80.65,81 kg Men,0,0,525,European Youth Championships,2021-08-20,-130,133,-137,133,160,166,169,169,302
5,4,7,JAWORSKI Michal,14685,2004-04-24,17.323287671232876,M,POL,A,80.45,81 kg Men,0,0,525,European Youth Championships,2021-08-20,130,-134,135,135,163,-170,-135,163,298
6,6,3,DEMCHYSHYN Maksym,14908,2005-01-24,16.56986301369863,M,UKR,A,80,81 kg Men,0,0,525,European Youth Championships,2021-08-20,130,-134,-134,130,160,-168,168,168,298
7,9,6,GEVORGYAN Feliks,14593,2004-01-16,17.59178082191781,M,ARM,A,80.55,81 kg Men,0,0,525,European Youth Championships,2021-08-20,125,128,-131,128,158,164,-128,164,292
8,8,8,FEKECS Szilard,14612,2004-02-05,17.536986301369865,M,HUN,A,79.75,81 kg Men,0,0,525,European Youth Championships,2021-08-20,128,-133,-133,128,155,-161,161,161,289
9,7,9,TABAGARI Gervasi,14907,2005-01-22,16.575342465753426,M,GEO,A,80.8,81 kg Men,0,0,525,European Youth Championships,2021-08-20,120,125,129,129,157,-165,-129,157,286
10,1,1,JUHIMENKO Edvards,14998,2005-07-22,16.07945205479452,M,LAT,B,75.2,81 kg Men,0,0,525,European Youth Championships,2021-08-20,104,108,110,110,125,129,-110,129,239
11,2,2,CAMPOS MARCOS Daniel,14711,2004-05-22,17.246575342465754,M,ESP,B,80.65,81 kg Men,0,0,525,European Youth Championships,2021-08-20,102,-106,-106,102,123,127,-102,127,229
12,4,3,MOLNAR Csongor,14638,2004-03-04,17.463013698630135,M,HUN,B,79,81 kg Men,0,0,525,European Youth Championships,2021-08-20,-88,88,92,92,120,124,-92,124,216
13,3,4,TODOROVIC David,14666,2004-04-09,17.364383561643837,M,CRO,B,76.35,81 kg Men,0,0,525,European Youth Championships,2021-08-20,-100,-100,100,100,115,-120,-100,115,215
1,1,1,GADELIA Natia,14722,2004-06-07,17.202739726027396,W,GEO,A,80.75,81 kg Women,0,0,525,European Youth Championships,2021-08-20,-87,87,-89,87,108,113,117,117,204
2,2,2,POGHOSYAN Emma,15101,2006-08-26,14.983561643835616,W,ARM,A,77.9,81 kg Women,0,0,525,European Youth Championships,2021-08-20,77,81,83,83,103,113,-122,113,196
3,3,3,ALPER Esma,14566,2004-01-04,17.624657534246577,W,TUR,A,80.25,81 kg Women,0,0,525,European Youth Championships,2021-08-20,73,-78,82,82,92,100,-82,100,182
